Id,Message,Labels
1291069145002516481,a primeira parte do copenhaga basaksehir explica se pela expressão individual visão de jogo de falk execução de varela e oportunismo de wind no golo e segurança de nelsson lá atrás nenhuma das equipas encanta  turcos mais perigosos quando visca pega na bola,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069110693093376,não dá pra negar que ele joga muita bola mas bonito não é,O O O O O O O O O O O O O 
1291069106029027328,até pegar confiança novamente se é q vai temos q jogar como time pequeno e focar nos pontos qualquer 05 x 0 tá valendo entraria com joão paulo pará veríssimo alisson fazendo 3º zagueiro s bola l peres f jonatan jobson pituca sánchez soteldo marinho e fé no pai,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069090103263232,pq os outros tão bem melhor asensio rodrygo e vinijr tão jogando mta bola,O O O O O O O O O O O O O O 
1291069089406955520,bola gato ok beijar na boca íntimo d,O O O O O O O O 
1291069068053749760,você é tão imaturo  ficará sem ninguém ou passará o resto de sua inútil vida sendo macho mas correndo atrás de bola,O O O O O O O O O O O O O O O O O O O O O O 
1291068966920650753,foda q eu sou assim e ngm me da bola,O O O O O O O O O O 
1291068961774284806,como o botafogo pb e confiança jogaram e tinham chance de ganhar do bahia o bahia nem viu a cor da bola contra o ceará o que isso tudo deixa claro é que fomos o agap contra o bahia um jogo treino deles isso escancara ainda mais o fraco treinador que temos,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068943277400064,tem anti falando que a live não vai ser em atalaia porém kkkkkkkkkkk o que a bola de cristal mostra no momento é que será lá sim chérris só em caso de imprevisto mesmo pra não ser,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068934003851264,a bola é a do joelho,O O O O O O 
1291068906099048449,pra quem fica mandando  do tg solto ou fala o msm daqui vou mostrar algo mt show de bola pra vcs ein isso ai se chama link e é mt facil de enviar o seu basicamente usa o   seu user do telegram e pronto a pessoa tem seu tg sem se irritar,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068905297973250,hj eu sonhei que o palmeiras ganhava de 1 a 0 nunca errei um sonho partiu fzr meu jogo do bets bola,O O O O O O O O O O O O O O O O O O O O O O 
1291068894283694080,arizona me traiu e me mordeu por um pedaço de tomate me resta apenas amora minha bola de pelo fofinha e,O O O O O O O O O O O O O O O O O O O O O 
1291068846665760770,diretoria do cap parece que se esforça para estar sempre do lado do mal a bola da vez é a cap  antifascista ser notificada para apagar publicações com o logo do time pelo fato de que estar associado ao movimento antifa abala a integridade e a reputação do clube vergonhoso,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068831889317888,amigo não nego que já fiz isso em itape kkkkk as crianças ficavam chutando a bola no muro fazendo barulho a tarde inteira aí um dia a bola caiu no quintal e meu cachorro furou ops,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068824947752965,se a bola vai no gol o goleiro que se vire desse jeito o jesu vai jogar no 631 pra ver se vira,O O O O O O O O O O O O O O O O O O O O O O O 
1291068805582598145,bola na mão tem nem como essa bola n bater na mao do cara vai arrancar o braço é,O O O O O O O O O O O O O O O O O O O 
1291068801476374531,show de bola,O O O 
1291068777296166914,bolsonaro manifesta profunda tristeza por explosão no líbano no brasil com 100 mil mortos manifesta a falta de empatia fazendo lives e não dando bola,O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068684853805058,esse aí pode deixar ir assistir vários jogos dele no sub15 caneludo fez gols pois os adversários eram fracos quando chegou a fase final do campeonato morreu domina bola de canela,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068673181061123,a fantabulosa emancipação da loirinha da bola de demolição,O O O O O O O O O 
1291068667883651072,show de bola essa arte,O O O O O 
1291068662976217088,de onde tiraram esse futebol do gilberto a quantidade de bola que ele tomava nas costas é de perder as contas,O O O O O O O O O O O O O O O O O O O O O 
1291068651244855301,ele quer ver os cara jogando bola e n batendo penalti,O O O O O O O O O O O 
1291068623432364032,tô tentando jogar bola com os guri kkkk,O O O O O O O O 
1291068611604500480,eu achava esse mlk bola dizem que era muito,O O O O O O O O O 
1291068597826183170,para receber de costas e produzir em movimentação com e sem bola marlos atua como interior pela direita mykola dá suporte em  e pode gerar  infiltrando fatal e entrosado esse shakhtar,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068590121156613,tu não é gordo amigo tu é uma bola,O O O O O O O O O 
1291068572274511877,copenhagen nesse primeiro tempo fez só o gol mesmo depois nem na área do başakşehir chegou exceto numa falta que pra mim não existiu já o campeão turco fica com a bola trabalha trabalha trabalha e não chega a lugar nenhum,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068553567899650,val sério mkkkkk não precisa dar bola o menino só quer atenção,O O O O O O O O O O O O 
1291068536274681857,pode dar 100 que vcs pisaram na bola,O O O O O O O O 
1291068529236750336,uiiiii essa é a melhor de todasdepois de jogar no bola dezsó pra quem é raiz hein,O O O O O O O O O O O O O O O O O 
1291068524820078593,amg eu ainda não tenho bola de cristal,O O O O O O O O 
1291068459506376706,calm down beyoncé tu sabe que eu não dou bola para esse tipo de coisa e tão bem quanto eu tu também sabe quanta mistificação existe em torno do espectro bi muitas vezes por ignorância quase ingênua da parte de quem desconhece,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068458441101312,ele não especificou qual bola que é,O O O O O O O 
1291068413343924225,me desculpa mas o problema não e torcer e sim pessoas falarem com  todo mundo do meio do futebol tem um time ninguém está ali por gostar da forma da bola,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068372013199361,deve ser show de bola acordar bonita e com o cabelo intacto né pq eu tô com o cabelo todo amassado parecendo que levei três tapão na cabeça,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068361884012544,a bola foi um lançamento onde o gabigol só foi tocar na bola na hora do chute antes o pinola tocou como considerar isso um passe uma coisa eh um cruzamento chegar na cabeça do atacante mas esse tá longe de ser o caso,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068324504317953,joga bola y dança,O O O O 
1291068312726769665,eu indo pegar a bola de vôlei pra testar,O O O O O O O O O 
1291068307878051841,o  do futebol pentacampeão mundial que realmente está em alta no mercado da bola e vem sendo disputado por gigantes da europa é um zagueiro de 27 anos que jamais foi convocado por tite ou por seus antecessores na seleção,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068261208031232,ariana grande ganharia fácil uma bola de ouro mas cristiano ronaldo nunca seria capaz de executar um bb5,O O O O O O O O O O O O O O O O O O 
1291068235190804480,por ter jogado a bola de papel,O O O O O O O 
1291068231671844868,mano tava pensando aqui e cheguei a conclusão q todo homem q joga bola fala q só não virou profissional por causa do joelho consigo citar uns 30 fácil,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068230874931205,me vas a dar bola,O O O O O 
1291068200340336641,impossível porque neymar deixa mbappe na cara do gol 10 vezes por jogo é ele perde 9 di maria só joga bem o campeonato francês chega na champions nem dominar a bola consegue só neymar e navas joga no psg,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068190932574208,os cara nem querem mais joga bola titular só ser for no aston villa,O O O O O O O O O O O O O O 
1291068174562136064,tá em choque ajeita a bola deixa que eu cobro a falta,O O O O O O O O O O O O 
1291068160381263874,na bola esquerda ou direita,O O O O O 
1291068145948598272,entendeu agora o que é  cuzão  vc é um pracinha baixe sua bola pra falar com o tenente coronel,O O O O O O O O O O O O O O O O O O O 
1291068117255421958,marta tem trocentos mil anos de carreira e não tem 1 da popularidade do neymar kkkkk e nem bola kkkkkk,O O O O O O O O O O O O O O O O O O O O 
1291068111077113858,o prof natural pisou na bola com a propaganda da thamy mas eu não tenho preconceito nenhum é apenas opinião pública,O O O O O O O O O O O O O O O O O O O O O 
1291068048376553474,ele é muito bom no campo percebemos que ele tem um nível técnico muito acima dos outros apt de chutar na bola percebemos isso entretanto ele precisa estar em forma e ter interesse porque do jeito que estava acho melhor contratar um outro mesmo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068009835044865,movimentação inteligente de brorsson leu bem o ataque adversário avançou com a bola puxando o  e aproveitou rebote do goleiro pra marcar seu primeiro gol no seu segundo jogo após a volta à equipe,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068009377935360,short de joga bola virando moda finalmente,O O O O O O O 
1291067976368652288,desperdiçou após jogada bem trabalhada do psg e confusão na área a bola bate na mão do zagueiro e o juiz marca pênalti para o psg paredes vai para a cobrança e o goleirão defende se liga em como foi o lance segue 1x0 contra o sochaux,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291067972904255489,tem como ganhar títulos com aquele elenco cara servir bola pra ricardo e di santo tá de sacanagem né mlk,O O O O O O O O O O O O O O O O O O O O 
1291067965840949248,pensa assim seu time tá perdendo por 2 pontos últimos 15 segundos em quem você confiaria a última bola sério que você iria no lebron e não no jordan,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291067939911761920,perdoar não é o meu forte a pessoa pisa na bola cmg pode passar mil anos eu ainda vou lembrar e sentir magoa,O O O O O O O O O O O O O O O O O O O O O O O 
