Id,Message,Labels
1290756066427510786,bolei um braw rosa pra fuma com ela será q ela vai gosta,B-Drug_Related O B-Drug O O O O O O O O O O 
1290751466555289601,achei ofensivo,O O 
1290746524503351306,bem mais fácil,O O O 
1290739547861549058,melhor receber as fofocas mesmo né kkkkkkkkkk,O O O O O O O 
1290736860227145730,falei que ia dar um tempo mas depois do que aconteceu agora tô precisando de um mini tiro e um braw,O O O O O O O O O O O O O O O O O O O O O 
1290699550777315334,sendo braw qualidade tem q mistura tudo,O O O O O O O 
1290689397126582274,parece que só tem criança mongolóide jogando braw stars pqp,O O O O O O O O O O 
1290638544948670465,ola dani sou jogador de braw stars e queria saber por que a skim carl capitão voltou sendo que não é natal ainda,O O O O O O O O O O O O O O O O O O O O O O O 
1290637431151173632,a mercedes tá tão em outro patamar que o simulador deles foi forjado pelos deuses kkkkkkk,O O O O O O O O O O O O O O O O 
1290629914073485313,bora fumar um braw,O B-Drug_Related O B-Drug 
1290609537523896322,braw colocou regra demais eu pulo o muro e vou embora foi assim desde escola,O O O O O O O O O O O O O O O 
1290527161443655680,braw nem vale a pena mais,O O O O O O 
1290521970300407808,to voando altooo sdd braw braw kkkk,O O O O O O O 
1290513718967664640,finalizar a segundona cansativa com um braw é top demais,O O O O O O B-Drug O O O 
1290506980080128002,mano falta muito pra conseguir o braw da fumacinha,O O O O O O B-Drug O O 
1290504706964557828,ela fala que não gosta de maconha mas está me enrolando como se eu fosse um braw,O O O O O O B-Drug O O O O O O O O O B-Drug 
1290477535906545671,se joga braw,O O O 
1290473912980078593,n to crendo ate agr q eles perdeu um braw,O O O O O O O O O O 
1290472658723889154,nossa nem acredito q queime meu bigas com o braw sou mt burro véi,O O O O O O O O O O O O O O 
1290472416985178113,awwww pior q é vdd,O O O O O 
1290470223452266501,eu sou totalmente doente quando aprendo algo novo no braw eu fico pensando e pesando e pesando naquilo e quando vou fazer eu nem me esforço pq ja aprendo na minha mente,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290467829448355841,a vida dos meus sonhos é cerveja braw e sexo infinito all day long,O O O O O O O O O O O O O O 
1290467576347230208,eu sempre kkkk,O O O 
1290458009924182019,eu só quero fumar meu braw agora e continuar refletindo sobre a minha vida,O O O O B-Drug_Related O B-Drug O O O O O O O 
1290438900192890880,voltei a jogar braw stars,O O O O O 
1290432635953709056,lucas trouxe a anny pra me ver e chegou com uma garrafa de bacardi paiero e 20tão de braw tô feliz,O O O O O O O O O O O O O O O O O O O O O 
1290422893520748545,cinéfilo ou não,O O O 
1290416482967597058,vou jogar braw vou ter raiva,O O O O O O 
1290415380788371456,pandurilo ptspststspts skate charle braw panda radical skatista maluco corre pela casinha adora uma bagunça yeahhh gato empreiteiro arranha vc se vc vier faze rodeio não brinca na vizinha só fica em casa contando fofoquinha panda murilo paz,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290400687730429955,aí tô sem braw e vou ver bolso de berma krl uma vela de maconha,O O O O O O O O O O O O O O O 
1290393263619354624,to loco pra fuma um braw eo corno do guilherme n atende essa porra,O O O O O O O O O O O O O O 
1290386203183919111,pareceu eu com braw esses dias escorregando nas pedra caindo e salvando só o beck,O O O O O O O O O O O O O O O 
1290385792637042688,moss ir em amsterdã e n fuma braw n sei,O O O O O O O O O O 
1290349411692879874,bora ver no braw ent po,O O O O O O 
1290337346316107778,sem querer intrometer sei que o braw está errado em zoar vc e o bahia mas bezudo suas assistências não são so p equipe se n me engano né,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290319412675915776,nem a familia do braw gosta dele,O O O O O O O 
1290309209771319297,wtf para q isso braw inveja é foda né,O O O O O O O O O 
1290307970371162112,13 anos 1700 peak elo no brawlhalla 300 hrs de braw 300 de zelda botw e que tome no cu a larissa,O O O O O O O O O O O O O O O O O O O O O O 
1290302041298960385,mas tu n vai braw pra assistir aula crl,O O O O O O O O O 
1290295931431084033,as viúvas são igual o julius com o malvo  quando vc estiver assistindo um filme eu vou estar lá,O O O O O O O O O O O O O O O O O O O 
1290290445445144579,braw stars meu filho joga apenas com pessoas conhecidas,O O O O O O O O O 
1290272037555052550,to puto como q fuma o braw sem leda,O O O O O O O O O 
1290249763338608640,sim mano kkkk o negócio é falar braw,O O O O O O O O 
1290134487653703680,aaaaaaaa adoreeeeei,O O 
1290130663866118144,pós culto de hj foi maravilhoso,O O O O O O 
1290102970651013120,mas que djanho perdi 3 partida no braw por causa de notificação,O O O O O O O O O O O O 
1290101409174749184,só um pouquinho kkkkkkkj,O O O O 
1290097363596349440,eu tomo meu remédio parece que eu fui 2 braw kkkkkkk,O O O O O O O O O O O 
1290089723403177985,parabéns  pra você  nesta data querida  mas e o braw  cadê  compra  passe nunca,O O O O O O O O O O O O O O 
1290076113759170560,mas o problema sobre paternidade está na thammy né gado burro do caralho tsk tsk,O O O O O O O O O O O O O O O 
1290074695803392000,alô mãe alô paistel bora um braw jae ou jaera,O O O O O O O O O O 
1290072112867106816,falou que iria slv o braw colocou um fino de cadeia,O O O O O O O O O O O 
1290067416039399424,e hoje que a monaliza derrubou o braw 3 vezes na água da praia,O O O O O O O O O O O O O O 
1290066431250329600,dia totalmente improdutivo um sonho bom acordei tarde dormi mais um pouco dei chance para assistir overlord e realmente  sai da cama só para varrer e aspirar a casa dar comida e limpar as necessidades do haru e comer algo niiice domingo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290065370699636736,como diz mano braw do pobre ao rico do sujo ao limpo nunca desmereça ninguém,O O O O O O O O O O O O O O O 
1290044775265996800,queria ter memória pra voltar a jogar braw stars e free fire,O O O O O O O O O O O O 
1290024350545055744,deixei minha dupla no veneno no braw,O O O O O O O 
1290022447618486272,as viúvas estão sempre antenas,O O O O O 
1290014853529104384,ah não,O O 
1290008934116286464,o pai tá imparável no braw stars,O O O O O O O 
1290003263316619265,sim vou falar mais de braw stars pq meti o louco com o gale no combate e finalmente consegui chegar lv 25 com ele é o primeiro,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289947285841833984,,O 
1289942519896137728,ferrari vendo o leclerc chegando em 3° ok meu trabalho aqui está feito espectador da f1 mas vc não fez nada ferrari tô nem aí,O O O O O O O O O O O O O O O O O O O O O O O O O 
1289941727919267840,rt se essa corrida fez parte da sua infância,O O O O O O O O O 
1289940932544978944,óbito quase morreu com aquele pedregulho isso pq ele n escutou essa música pedrada de vdd,O O O O O O O O O O O O O O O O 
1289940167441121282,blz bora x1 braw lt3,O O O O O 
1289937998033772544,alguns podem dizer que o hamilton só é oq é por causa da mercedes mas falar isso é ignorar que ele disputou o título nos dois primeiros anos da carreira e é o único que ganhou corrida em todos os anos que disputou resumindo é o melhor de todos os tempos,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289935533783777280,caraca danese hamilton é simplesmente o melhor e além de ser o melhor em talento ainda tem muita sorte tudo balanceado,O O O O O O O O O O O O O O O O O O O O O 
1289935211224920066,ai droga kk,O O O 
1289934457307197442,te amo gatinha,O O O 
1289929914292944897,e a comentarista da bandnews que chamou o bottas de cebolinha pq ele sempre vem com um plano infalível que nunca dá certo  melhor comentário do dia sem dúvidas,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289929285936074752,o pessoal fica reclamando do cléber machado mas orra o cara merece ser exaltado por conseguir puxar assunto em uma corrida chata dessas,O O O O O O O O O O O O O O O O O O O O O O O 
1289818541491806211,procuro clã de braw com treinos e talgente boa de vdd,O O O O O O O O O O O 
1289793536045363201,show de maravilha mano braw,O O O O O 
1289776590927196160,não entendi esse braw,O O O O 
1289771535079743488,oi  queria pergunta uma coisa sobre as skins do braw stars queria pergunta se essas skins podem voltar colocalas na rotacão da loja queria  queria muinto elas mais eu não tinha condição de compralas quero muinto a do colt,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289756120848805894,sábadou fumano um braw cm o meu pai adoro,O O O O O O O O O 
1289750248638865408,to viciado em braw star kkkk,O O O O O O 
1289748050492104704,sempre vai ser meu amor,O O O O O 
1289746809783382016,pokemmo undertale brawhalla  minecraft braw stars esses são oq eu mais jogo,O O O O O O O O O O O O 
1289734785615540225,eh bom,O O 
1289734156457406464,até no braw stars o negócio tá louco,O O O O O O O O 
1289733155868401666,aaaaaaaah não,O O 
1289725062229131264,dia hj foi muito bom sogra desce,O O O O O O O 
1289722172714426370,maconha,O 
1289715265224105984,kkkkkkkk comprar braw com o pessoal do delivery é bom demais vem chá e açai,O O O O O O O O O O O O O O O 
1289714650888589312,“é preciso coragem para ser imperfeito aceitar e abraçar as nossas fraquezas e amálas e deixar de lado a imagem da pessoa que devia ser para aceitar a pessoa que realmente sou” brené braw,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289709292623294464,saudade de jogar braw com a ste,O O O O O O O 
1289708137847504896,qual eo nome do seu clube vira meu amigo no braw  meu id 9qcqjqy8j,O O O O O O O O O O O O O O 
1289706380052426752,tentando aprender desenho digital jessie braw stars,O O O O O O O 
1289679824080924673,x1 braw valendo o reto,O O O O O 
1289675563431419904,esse braw tá me pondo pra dormi dms dg que me mata só pode kkkkk,O O O O O O O O O O O O O O O 
1289671745431977984,fui trocado pro braw stars,O O O O O 
1289634877390958600,braw desse cara só acende quando ele posta a foto no status,O O O O O O O O O O O O 
1289595743230218242,voltei a jogar braw stars e lembrei pq parei por isso,O O O O O O O O O O O 
1289584116699021313,caro gado burro pra caralho que não raciocina se o atila te enganou ao divulgar um numero de um estudo sobre um cenário em que não se fosse tomado nenhuma medida o que o seu querido  fez com voce  quase 100 mil mortes,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289457106676899842,tu que ta de putão no bagulho loko  so mano braw no bagulho,O O O O O O O O O O O O O 
1289416803907592193,atualmente eu jogo mais mobile legends e as vezes eu jogo braw star eu já joguei muito cod mobile clash of clans e clash royale,O O O O O O O O O O O O O O O O O O O O O O O O O 
1289415999146455040,se eu não pita um braw eu vo morre de raiva tô que nem um pinscher só o ódio,O O O O O O O O O O O O O O O O O O O 
1289415327940358145,bôlei um braw de rexpeito e eu nem fumo,O O O O O O O O O 
1289408625622913025,meua migo que versão é essa pqp que coisa mais linda de ouvir chris cornell  billie jean  via,O O O O O O O O O O O O O O O O O O 
1289401025254715393,vamo jogar braw nuk,O O O O 
1289396863674744832,ouvindo um braw fumando um djavan,O O O O O O 
1289394327152545792,sonin só não esquece o braw,O O O O O O 
1289394102543368194,e esse braw ai,O O O O 
1289389192212971522,já tem um tempo que to tentando mas vc nao da nem um tasquinho no braw,O O O O O O O O O O O O O O O O 
1289368689431609344,tu n tem nem vergonha de copiar meu texto mini braw,O O O O O O O O O O O 
1289366903383683074,montagem  turano éo gordão  menor eo mano braw dj g do trn  via,O O O O O O O O O O O O O 
1289363159883501568,acabei de ser achincalhado em um campeonato de braw stars eu preciso de um duo,O O O O O O O O O O O O O O O 
1289362294774755328,e se vermelho é cor do amor maconheiro tem os olhos apaixonados dichavou bolou é mais um braw bolado só chave de quebra põe fogo no baseado,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289360702331695104,já to até acostumado,O O O O 
1289353835744354306,mais um dia normal,O O O O 
1289353609159667712,sozinha e com braw cola pra cá gata,O O O O O O O O 
1289352453796892674,acabei de comprar o braw passe e liberei o wattson você me ajudou muito vinho me ajudou aguardar a gemas,O O O O O O O O O O O O O O O O O O O O 
1289352149747433478,sozinha e sem braw sexta de merda,O O O O O O O 
1289343360101040128,o jeito vai ser lança um braw ca gata e depois pega um copo da felicidade co mano,O O O O O O O O O O O O O O O O O O 
1289340296895979520,aqui é a parte dos braw aí que é baum uai,O O O O O O O O O O O 
1289333319759405056,dedão no mouse e gritaria  sextou de lobby aberto de brawlhalla com a galera braw crossplay,O O O O O O O O O O O O O O O O 
1289329343123128320,eu mostrando o brawler novo que ganhei no braw stars a  no cujá foi tomar,O O O O O O O O O O O O O O O 
1289320228573319168,é mesmo,O O 
1289305547175428096,e  a gente no braw,O O O O O 
1289304354697093121,foi um momento satisfatório demais mas a segunda parte de pedir para você explicar pra edna ver você meter o sarrafo em gêmeos de novo e depois descobrir que ela também era gêmeos foi mais satisfatório ainda  bela tarde,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289299241962110976,gente 1000 braw kkkkkk,O O O O 
1289268927982211072,carai esse braw ta espancando a purunguinha,O O O O O O O 
1289248535301373952,meu tu num sabe o q aconteceu os caras do tiarli braw invadiram a cidade,O O O O O O O O O O O O O O O 
1289204114321113088,saaabe chega já add lindo,O O O O O 
1289198790029619201,em casa como e salva ai a breja que salvo o braw,O O O O O O O O O O O O 
1289179935496474624,nunca pensei que eu fosse ser tão viciada em um jogo igual eu sou com brawl stars cheguei a essa conclusão após ver a nova animacao do barley no youtube do jogo eu to vendo os videos do braw stars cara pqp,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289179831687507975,eu sempre achei que não tinha nenhum sonho e sou conhecido por n criar  mas hoje eu percebi que na verdade ouvi tantas coisas ao decorrer da vida que não me permiti sonhar em 23 anos vivi suprimido pela opinião de terceiros e deixei meus sonhos apodrecerem,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289143715743903750,tem um gamezinho bem leve que é braw starsé bem cartoon mas dependendo vicia,O O O O O O O O O O O O O O 
1289081562211012608,entre o bem e o mal eu fico com o braw,O O O O O O O O O O O 
1289077564615557120,só queria uma braw pra eu fuma tnc,O O O O O O O O 
1289071170436956160,pro c vê como tem uns cara imundo me chama de pau no cu pra mina q eu ficava e hoje tava me chamando pra fuma um kkkk to de boa tenho braw aqui rlx,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1289070245471191040,vou dar uma jogadinha pra passar mais rápido e vamos de braw,O O O O O O O O O O O O 
1289051265713020930,eu e danilo fazendo tática no braw não tem pra ninguém,O O O O O O O O O O O 
1289047940196110336,expectativa ta la na alturas  vo bolar ate um braw,O O O O O O B-Drug_Related O O B-Drug 
1289043942827331588,ja nao basta ter que esquecer a morena porque nos abandonastes,O O O O O O O O O O O 
1289042958252154882,braw star kkkkk nao sei man viciei,O O O O O O O 
1289025800403132417,eu por msgse tá vendo a aula steam amigo x iniciou cs euvou ver outra pessoa no discord disc da pessoa y jogando braw,O O O O O O O O O O O O O O O O O O O O O O O O 
1289024160421818368,amanhã é meu dia se precisar ja vai fazendo a lista de compra hahahhaa,O O O O O O O O O O O O O O 
1289015660379549696,bora joga um braw,O O O O 
1289008631074127872,ceis tao jogando braw,O O O O 
1289004452775690240,a hora que cê quiser gato,O O O O O O 
1288990360564367361,vou chamar x1 braw talvez ele aceite diferente de vc,O O O O O O O O O O 
1288987014973591552,fica sem braw e triste viu,O O O O O O 
1288949270624833536,que esse povo tem na cabeça de ficar filmando o braw e postar nos status,O O O O O O O O O O O O O O O 
1288948075596328966,me tornei a pessoa q nunca pensei q me tornaria a que joga braw stars e assiste anime,O O O O O O O O O O O O O O O O O O 
1288937713039810563,braw daqui de perto bate nem larica imagina a onda,O O O O O O O O O O 
1288922290164563968,ela toda delicada no origami estilo cone e ele todo pamonheiro usando a liguinha do paiero pra fechar o braw,O O O O O O O O O O O O O O O O O O O O 
1288909873279795200,levantando apenas p f1 e brocar enquanto espero o mlk trazer mais braw,O O O O O O O O O O O O O 
1288896561938866176,e lá no trabalho os mlk fala “pega a massa” eu sempre acho que eles tão falando do braw kkkkkkk,O O O O O O O O O O O O O O O O O O O O 
1288889500509380608,muito para  de nosso cultura da mesma forma que mc poze cumpadi washington mano braw entre outros cada um no seu quadrado nem muito nem pouco,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288885584220520449,hello dani queria lhe fazer uma pergunta oque vc acha de ter mais um brawler curador no braw stars é que no jogo só temos 2 que sao o poco e a pam que sao bons maspra fazer missões de cura nãoe stao dando muito certo é oque eu achooque vc acha,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288883747593621506,queria ter alguem p jogar braw stars e gartic cmg,O O O O O O O O O O 
1288873479962537984,deus abençoe a vida do braw,O O O O O O 
1288870307269431297,o que o povo pensa da folha do braw é que vocês estão com o coool na mão tá comedinho é folha sanguessuga,O O O O O O O O O O O O O O O O O O O O O O O 
1288863505739911169,quando toca uma charlie braw me faz lembrar de você,O O O O O O O O O O 
1288823540444258305,bom dia família charlie braw,O O O O O 
1288819471067549697,vivendo de fifa braw e vikings,O O O O O O 
1288663391897300997,eu sou bom no q faço,O O O O O O 
1288663220845191168,pitar um cigarro dps do braw eh d lei lkk gostosin dms,O O O O O O O O O O O O 
1288661885668253696,e já to no braw de novo putz,O O O O O O O O 
1288660492425273345,final de semana aí kk juntos eu e uma galera kkk nos fuma um braw kkkk tava todo mundo da casa chapado o mas engraçado é que uma amiga minha que falava que nunca ia fuma foi a primeira a me chama para da umas bolas eu fiquei como assim porra lkkkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288659406167642116,tem 1 hora q bolei o braw e não acendi ainda,O O O O O O O O O O O 
1288655841416171521,arrumei um amigo de braw stars,O O O O O O 
1288655085631877121,a cada braw que eu fumo é pra esquecer o sofrimento,O O O O O O O O O O O 
1288654668290314241,eu preciso  só assim serei plenamente feliz e vou para de sonhar com o jogo kkkkkkk quer apanhar no braw nene,O O O O O O O O O O O O O O O O O O O O O 
1288654416950833153,crl tu precisa ganhar  jogar braw cmg não quer né,O O O O O O O O O O 
1288654289959821313,sim com aquela carequinha lisinha e  molhada a essa hora,O O O O O O O O O O 
1288650175528022016,porra eu mudei meu nome no braw pra ficar combinado com meu primo e não vi as sugestões do matas e da isa homem moto seria foda,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288640345241198594,gente me leva mas eu quero um braw,O O O O O O O O 
1288632569727246337,bora jogar braw stars,O O O O 
1288625104151285761,ápice do meu dia foi doar 3 sementinhas de braw pro meu tio pastor,O O O O O O O O O O O O O O 
1288616171575676929,como diz o povo de divinópolis kkkkkkkkk fumar um braw né,O O O O O O O B-Drug_Related O B-Drug O 
1288604946871582720,puta que pariu vai tomar no cu,O O O O O O O 
1288581038910984196,vou chegar no top 1  um dia  vou sair do 0 eaenings  o segredo é colocar meu nick     ou coloco anônimo mesmo  pq sou famoso  e não posso levar ghost,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288580199542554625,aquele presentinho que vc teve que despachar mas nem fudendo,O O O O O O O O O O 
1288560390625009667,único defeito do braw star é nao ter report,O O O O O O O O O 
1288531583868309504,alguém ai tem cntt de quem vende uns braw do baga,O O O O O O O O O O O 
1288516388374667266,só quero chegar na minha casa e ficar na minha quetinho fuma meu braw pra relaxar,O O O O O O O O O O O O O O O O 
1288512642898944001,braw acorda pensa no futuro isso é ilusao,O O O O O O O O 
1288510946281914370,já sou main,O O O 
1288506883402346496,us cara do xarli braw,O O O O O 
1288488721009057793,a perfeição da nicki minaj me assusta,O O O O O O O 
1288480828981424129,eu fico tão feliz quando consigo inventar uma virada maneira já quero usar,O O O O O O O O O O O O O 
1288472117114265601,não é porq eu não larguei o braw pra ficar cm vc que vc não vale a pena ou eu não te ameeu fumo a 4 anos amore eu nunca parei kkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288469413667233794,quando eu pego um braw do baga,O O O O O O O 
1288459456322441217,olha esse braw lamination  linda demais meu deux,O O O O O O O O 
1288434522598584322,na quarentena um dia a mais ou a menos tanto faz os dias são iguais mano braw,O O O O O O O O O O O O O O O O O 
1288401959448444929,to cagando e fumando um braw,O O O O O O 
1288338229851193345,naldoo we are family bro só pq eu conheci o chris braw ne e tu nao troxa,O O O O O O O O O O O O O O O O O 
1288324090814763009,eu já ia chegar bola braw e ia chamar ela pra fzr um sexo bolado,O O O O O O O O O O O O O O O 
1288304888271822848,awww q fofura minha gatinha,O O O O O 
1288303340422660098,é isso amor,O O O 
1288281332188164098,podre  prefiro fica play play play play play mais lesado de braw kkkk,O O O O O O O O O O O O O 
1288276049848041474,galera vou chorar kkk so tenho 3 braw,O O O O O O O O 
1288268538021650433,vinho é mais caro de braw,O O O O O O 
1288261774018519042,vem com tudo senti saudades suas bb vai ver vários fantasmas naquele lugar,O O O O O O O O O O O O O 
1288256745337499648,a gente jogou braw por 0158h e isso foi tudo no seu dia,O O O O O O O O O O O O O 
1288256259582558208,minha amiga que salvou um braw hoje no meu niver adorei tantoo,O O O O O O O O O O O O 
1288254644456751104,so o lznn msm pra me lança o sorteiro de braw,O O O O O O O O O O O 
1288253029259632641,amo braw hahaha jogo no note mesmo,O O O O O O O 
1288249568333897728,no dia que eu comprei um skate sai uma notícia dessa  recebendo a bença de charles braw,O O O O O O O O O O O O O O O O O 
1288247553427943424,eita ó o charle braw aí,O O O O O O 
1288229492788469762,dorme bm viu amanhã tem braw,O O O O O O 
1288224623218372608,filha vc levou a minha seda eu tenho braw mas não tenho como fumar por sua culpa todo tanto que eu te irritar é pouco,O O O O O O O O B-Drug O O O O B-Drug_Related O O O O O O O O O O O 
1288218190636515333,o braw stars tio fdp tem jns cara q cai no time e fica escondido so pra morrer em segundo tlg mt feio,O O O O O O O O O O O O O O O O O O O O O O O 
1288214938746531840,parece braw stars mais mano parece um filho do cypher kkk,O O O O O O O O O O O 
1288166475715489793,putz chegar do trampo mais cedo tomar aquele banho geladinho fumar um braw e comer e assistir umas série e o que tá rolando,O O O O O O O O O O B-Drug_Related O B-Drug O O O O O O O O O O O 
1288164549414342660,300 conto eu compro 30 skin no braw,O O O O O O O O 
1288164249651613696,braw sabia q vc era real,O O O O O O 
1288152548881432578,dani é possível que tenha um terceiro assessórios pros braw e mais poder de estrela,O O O O O O O O O O O O O O O 
1288146513185705985,meu deus amor cada dia melhor essas cantada heueheueheeu,O O O O O O O O O 
1288145618838474755,suquinho de braw,O O O 
1288143088569982976,gente e meu pai q foi colocar suco dentro do copo q tava 30g de braw d braw do bebê kkkkk o trem só boiou e moio tudo bebê é miaral dms aonde ele deixa o braw kkkkkkkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288130573735731200,deus su livre ksksksksksks,O O O O 
1288130370513317889,awwww te amo poxa,O O O O 
1288130277601157126,sai fora negão,O O O 
1288127445984399360,baaaah kkkkkkkkk dinda já ama,O O O O O 
1288113280188219401,vou e fumar meus braw q eu fico mais feliz,O O B-Drug_Related B-Drug O O O O O O 
1288087686008496129,mais vc n tava com o braw,O O O O O O O 
1288064937009524737,eu to a dois dias acordando e fumando não 1 mas 2 braw então agora eu só durmo se tiver a certeza q vou acordar e bufar 2 unidades de,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1288037172709404672,vc falando de braw,O O O O 
1287971960195031042,eu ia la só pra fuma um braw dps da escola,O O O O O O O O O O O 
1287954701590429696,vamo fumar um braw int uai,O B-Drug_Related O B-Drug O O 
1287930966787477510,quarentena idiota posso nem fuma um braw com ozamigo,O O O O O O O O O 
1287929763051560961,se eu perder no braw hoje eu presto atenção na aula de negão amanhã,O O O O O O O O O O O O O O 
1287929756143497216,vamo fuma um braw kkkkkkk,O O O O O 
1287927745989705728,ainda bem q eu tem eu pra achar isso pq se dependesse da tua autoestima tava ferrada,O O O O O O O O O O O O O O O O O 
1287921905081647105,porra parecia q nos tava lá braw,O O O O O O O 
1287914242671345664,carai mais fácil trata elefante de amendoim do que a laura de braw,O O O O O O O O O O O O O 
1287894122888679424,valeu a caminhada por esse braw de 10 conto rendeu e fez a mente d  slc  caminhada de 10 km,O O O O O O O O O O O O O O O O O O O O 
1287891570658873349,tu sabe q eu vou poxa,O O O O O O 
1287890671827914752,que isso praça do braw tá ritmada,O O O O O O O 
1287890436573585408,quantos q custa meia peça de braw,O O O O O O O 
1287884544838782976,vem cuidar de mim e para de reclamar,O O O O O O O O 
1287881532800032771,anda de pé descalço é isso q da,O O O O O O O O 
1287877376810991618,o jantar na casa da thai q vc ficou me falando sobre braw,O O O O O O O O O O O O O 
1287877072493240320,tô fazendo 4 a vampira do xmen um vasinho com planta 2 braw e umas florzinhas,O O O O O O O O O O O O O O O O 
1287868784779210753,alguém quer fumar um braw por call pouquinho mais tarde,O O B-Drug_Related O B-Drug O O O O O 
1287860184396836871,pq n consigo upar no braw chok me ajuda,O O O O O O O O O 
1287855013344182272,eu perdi minha conta no braw e desintalei lol,O O O O O O O O O 
1287844876156010497,o auge do maconheiro na estiga é fumar 3 braw num período de 2 hrs,O O O O B-Drug_Related O O B-Drug_Related B-Quant B-Drug O O O O O 
