Id,Message,Labels
1308055332632096768,engraçado que certas queens e stans não espumavam quando a sasha ganhou e fez o que bek entendeu com o dinheiro mas como é com a yvie né,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1308044692865589249,graciñas a ver se podemos festexarlo coa volta á vida normal e ir ás piscinas a waterpolear é á caldeira a animar ó obra,O O O O O O O O O O O O O O O O O O O O O O O O 
1308043629081104386,parabens,O 
1308038010160779264,dormi sem o bek de ontem pra hoje tô no trabalho cheia de saudades do meu  de 4 patas,O O O O O O O O O O O O O O O O O O O 
1308029727446269952,acordei fumei um bek fiz uns exercícios tomei café da manhã e ai percebi q era just a dream e acordei deprimido,O O O O O O O O O O O O O O O O O O O O O O 
1308025717893091328,vc que lute e eu que lute também kkkkkkkkk,O O O O O O O O O 
1308014027751256064,queria muito dar rt nisso kkkkkk,O O O O O O 
1307991095364800515,tô só a ressaca mas tenho que ir acompanhar meu namorado pra fazer exame,O O O O O O O O O O O O O O 
1307930756556169216,ta tudo pessimo se eu tivesse bek eu nem taria aqui eu taria jogando animal crossing mas agora eu to mal,O O O O O O O O O O O O O O O O O O O O O 
1307894092769169410,poisé não é que deu uns trago no meu bek kskls,O O O O O O O O O O O 
1307880173677748224,a bek saiu da vent atrás da bea e a bea n viu triste dia amigos triste,O O O O O O O O O O O O O O O O O 
1307839423976009729,esse fds eu curti tanto que praticamente nem lembrei de celular,O O O O O O O O O O O 
1307835722783772672,vei eu não to acreditando que isso aconteceu  sendo a melhor fase da minha vida e eu nunca estive tão bek,O O O O O O O O O O O O O O O O O O O O O 
1307833570191437826,é mta falta de caráter pqp,O O O O O O 
1307822230445883392,meu fds foi simplesmente perfeito só gratidão pelo homem que deus colocou na minha vida,O O O O O O O O O O O O O O O 
1307803610881888256,noite mecpra ficar mecsem stresse fumando um bekouvindo um rap aaaa esquece kkkkk,O O O O O O O O O O O O O 
1307803305763053569,amigos depois de um ano de produção a minha banda  vai lançar o primeiro single de um ep cinco anos de banda e ja senti de tudo mas se tu ja lançou alguma coisa sabe q n há bek que acalme o coração quando fica ansioso pra lança skks enfim divulguem se quiserem s2,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1307758619623141377,e domingo que o bek acabameu deus eu não limite pra nadaaaaa,O O O O O O O O O O O O 
1307748127378735104,é que o bek rolou e a brisa bateu na mente injuriada,O O O O O O O O O O O O 
1307745293337853952,bek parece que todo dia me cobra  e manda eu perder o medo de ficar sozinho ne,O O O O O O O O O O O O O O O O O 
1307738831857299458,caralhoooo mano nunca vo esquece essa fita o mano salvo fuma até um bék com nos kkkkkkkkkk coloco funkão e os carai,O O O O O O O O O O O O O O O O O O O O O O 
1307735528146698241,eu nso to bek eo qitoo chorarej cou morrer yl passmdk mal nao eu nao fo bem,O O O O O O O O O O O O O O O O O 
1307710560205709313,caraljo bek eu ro desesperada isso vai ser incrível,O O O O O O O O O 
1307709073580847105,gosto mt tbm de xantinon  neosaldina mas hj to com nada além de água bek e mais breja deus seja por mim,O O O O O O O O O O O O O O O O O O O O O O 
1307708222887821312,neymar,O 
1307698791525556225,bek é muito  tá aqui na varanda olhando quem passa na rua observa uns e late pra outros kkkkkk,O O O O O O O O O O O O O O O O O O O 
1307688417329844225,essa mina deve achar que eu sou bek só enrola,O O O O O O O O O O 
1307673868950286338,cofe vsegda,O O 
1307660058617053185,rolê começou na minha casa umas 16h e agr tamo aq no pesque e pague abaeté quem quiser salvar um bek enois,O O O O O O O O O O O O O O O O O O O O O O 
1307594913828274177,enfim meu próximo selca vai ser algo bem feitinho quero superar esse último q eu fiz mas tá sendo bek complicado fazer tudo e arruma as coisas  e se eu postasse dps do selca day oficial aí eu consigo fazer o selca muuuuito bonito o q acham,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1307581633818750980,noa noite meu bek dorme bem tr,O O O O O O O 
1307566863501623297,tudo bem amor dorme bek,O O O O O 
1307554693988732928,o foda de quando vc ta mt loco é n ter um bek p dormi,O O O O O O O O O O O O O O O 
1307553471131004950,perdoa ai vos ela nao sabe oq fala,O O O O O O O O 
1307546634683850758,bebada com 1 latao e 1 bek é mole,O O O O O O O O O 
1307532657237032960,ai eu sou tão bleh,O O O O O 
1307514412564086784,bek mais animada com o meu aniversário q eu,O O O O O O O O O 
1307508462478393351,eita brilha,O O 
1307502036771049473,só um joguinho agora hein,O O O O O 
1307488749434138625,bek no de queijo e primeira vez que eu vi kkkkkk,O O O O O O O O O O O 
1307465947830157318,meu preferido é o 3 e o 2 ou o 4 só sei que não é o 1 apenas pq ainda não experimentei o dadinho mas recomendo igual peçam bek’s e sintamse librianos também,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1307444676249759744,pq vc é assim bek,O O O O O 
1307418657761484803,milagre minha mãe saiu eu vim pra sala da casa dela e não queimei um bek antes dela chegar,O O O O O O O O O O O O O O O O O O O 
1307408053483065346,e o united vai ficar chapadão ja que é só van de bek kkkk,O O O O O O O O O O O O O O 
1307397334859382785,meu deus apertei o bek esqueci onde eu coloquei,O O O O O O O O O 
1307391638432555008,como alguém consegue conversar c 2 ou mais pessoas ao mesmo tempo de forma romântica tipo acho que conversar com alguem é direcionar energia né direcionar algum  e por kais q nao seja nada algumas energias sao únicas sla eu nao me sinto bek,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1307383295798382596,a pronúncia correta é van de bêk e não van de bik,O O O O O O O O O O O O 
1307371828730626048,vai tirar meu lança num vo mais matar bek laumdi,O O O O O O O O O O 
1307359749814583301,antigamente eu gostava e hoje acho um jogo bek ruim,O O O O O O O O O O 
1307318804335267844,sou mestre em pandas e numpy agr  e tu n me perturba nunca peste,O O O O O O O O O O O O O O 
1307311510968991748,carai alguem em iriri p me salvar o bek ou me vender pfv eu imploro,O O O O O O O O O O O O O O O 
1307283237438476290,eu preciso parar de usar drogano momento bolando um bek,O O O O O O O O O O 
1307257777467854851,eu ia fumar um bek mas aí vai me dar mt sono,O O O O O O O O O O O O 
1307148219974062080,último bek foi de qualidade ein,O O O O O O 
1307146986248957957,eu odeio gaby pqp,O O O O 
1307139667914092544,eu tô bek,O O O 
1307125847833313280,sim  tava dando super bek mais dai começou os erros msm assim salvos os jogos tenho muitos mds,O O O O O O O O O O O O O O O O O O 
1307120120356012032,bolei um bek lindo agora puts,O O O O O O 
1307116571513548800,tudo bek meu dengo nao precisa se desculpar acontece,O O O O O O O O O 
1307114555160637441,nao sei muito bek eu so chuto o que é pra tazer mas bamo,O O O O O O O O O O O O O O 
1307094736453459969,din na conta bek na gaveta a gata na cama obrigado deus,O O O O O O O O O O O O 
1307090605856694274,todo dia é uma dor de cabeça diferente pra entrar nessa aula ead,O O O O O O O O O O O O O 
1307084363788673024,dormir é mt bom adormecer é q é fdd,O O O O O O O O O 
1307065458437259264,caiu cinza do bek  krlh é brasa,O O O O O O O 
1307063991043330049,fuma um bek e fica de boa,O O O O O O O 
1307052565704699905,se eu estou bem claro q estou bek,O O O O O O O O 
1307050108417191940,hm chero de pneu queimado ligaro o bek,O O O O O O O O 
1307029085915418625,indo comprar meu açaí e de bek,O O O O O O O 
1307022534563581957,só queria um bek pra relaxar,O O O O O O 
1307004035971645443,boatos q dps da tempestade vem a calmaria,O O O O O O O O 
1306994395397402625,aí amiga nunca comi tão bek,O O O O O O 
1306974064754544640,a roupa do hoseok no iland galera eu nao to me sentundo bek nao,O O O O O O O O O O O O O O 
1306956772566011904,pra quem gosta de ouvir música triste da minha amiga lu bek,O O O O O O O O O O O O 
1306940439023554563,se tu acorda e bota um funk nem precisa fuma um bek,O O O O O O O O O O O O 
1306862305939017730,jogar ff sozinho é mo paia vou bola um p ter companhia do meu bek,O O O O O O O O O O O O O O O 
1306848553751449600,q ódio dessa gente bonita na minha timeline,O O O O O O O O 
1306832188193804289,bubasauro e charmander bek estantabeu a erva e o fogo,O O O O O O O O O O 
1306796297861632006,mds ler isso ta me deixando triste pq eu sei como ela se sente esse livro é bek bom,O O O O O O O O O O O O O O O O O O O 
1306795965911711746,presente,O 
1306792256058404864,só um bek agr pra finalizar o dia de forma honrosa,O O O O O O O O O O O 
1306785733550759938,amg ej não tô bek,O O O O O 
1306782452514516998,ta titinha fica titi n,O O O O O 
1306782099643478018,to boladona já pprt,O O O O 
1306781098123431936,boladona,O 
1306770736439320578,tô muito gatinha bronzeada quero ficar nessa cor pra sempreeeee,O O O O O O O O O O 
1306757510074953729,hoje na aula só tinha e a professora falando kkkkk,O O O O O O O O O O 
1306754496593358848,chegar em casa ligar o chuveiro e bota o fogo no bek,O O O O O O O O O O O O 
1306746892253003776,to meiomas td bek,O O O O 
1306726064635478019,hoje eu levei perdido de todo mundo,O O O O O O O 
1306714453396918273,bek vc tbm fez isso aparecer na minha tl,O O O O O O O O O 
1306705839869300736,,O 
1306693893472346124,perfeitaaaaa,O 
1306646557513703424,olha q eu acho hein,O O O O O 
1306635544089296896,hoje é dia de investir em cima da mesa se mecheu sozinho aqui em casa eu não tô falando isso pra mim mim mim mim mim mim mim mim mim mim mim mim gente meu teclado fumo o bek de 1 metro que loucura é essa,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306635133177528320,meu deus eu to tremendo vc vomtou  bem vindo meh amor bek vindo,O O O O O O O O O O O O O 
1306626022310383617,nem aconteceu ainda,O O O 
1306611687555043328,aperta aql bek pra almoçar e ficar mec paz,O O O O O O O O O 
1306591817933103104,fala ai na foto sem ser a real o bek tava lindo,O O O O O O O O O O O O 
1306569519612276736,um dos meus maiores defeitos é ficar esperando que os outros tenham cmg as mesmas atitudes que eu teria com eles,O O O O O O O O O O O O O O O O O O O O O 
1306568576632082433,fiquei tsnto tempo aq q fumei ate otro bek ri mto amei,O O O O O O O O O O O O 
1306561709050658816,crl vc também tava no meu socorr bcmt presente até nos sonhos kkkkkkk,O O O O O O O O O O O O O 
1306539932614361088,já acordei quebrando uma unha  bom dia pra quem,O O O O O O O O O 
1306537714511220743,certíssimo e só entra se o time estiver na merda ou em uma situação bek confortável libertadores não é para teste e o bh não estava jogando nada,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306447760493690880,é que eu tava no hospital ami me doparam lá e agora parece que fui uns bek brabo,O O O O O O O O O O O O O O O O O O 
1306444285949235202,meu deus o que que me deram naquele hospital parece que eu fumei uns 10 bek,O O O O O O O O O O O O O O O O 
1306432208782209024,louco pra fumar um bek depois de   salva aí,O O O O O O O O O 
1306426735253217280,elas surta quando ve bek ovinessa trak ate de manha,O O O O O O O O O O 
1306421928320806914,pq que tudo tem que ser tao complicado assim né  seria bek mais facil chegar e pronto,O O O O O O O O O O O O O O O O O 
1306418512286679041,vamo de bola uma pipoca estoura um bek,O O O O O O O O 
1306408381666725888,chorando pq acabei de perde um bek,O O O O O O O 
1306406084064800769,se o bek vier no lugar da batata tá jóia kkkk batata desses combo smp são podi,O O O O O O O O O O O O O O O O O 
1306398375751954434,vc desenhs bek vai se fuder tenho inveja de vc seus desenhos sao lindod tkfa grz w vd aparefw na minha tml eu fisoc feliz pq swua desebhpa dao lindos mas eu nao condogo desenhar nafa bom ent eu fico mt triste mas vc eh tuso pra mik,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306397692361310208,olha os bek que o  aperta,O O O O O O 
1306392922980577287,dps de encher seu cu de frango agr vó enche ele de bek,O O O O O O O O O O O O O 
1306384774999801856,eu to preocupada com todo mundo ninguem ta bek com isso  ela,O O O O O O O O O O O O 
1306384148903403520,comprei a jarra o café e o bek,O O O O O O O O 
1306380079128367110,ainda bek que nós vamos ser ricos pq o bagulho tá louco,O O O O O O O O O O O O 
1306365188036276224,agora vou ser a loka dos sorteios,O O O O O O O 
1306365110743597057,até q enfim ganhei um sorteio no insta kkkk,O O O O O O O O O 
1306353603947491330,o grt mora em saquarema e se comporta q nem norte americano que venera o travis scott po mlk só escreve em inglês abreviado e usa efeito que parece que ele usou 745 bek loucao de uísque e só tem ropa como se o clima fosse de 10° sendo que o sol ta td dia dando moca de 40°,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306352328249946113,o bek tem q ir lacrado com o pedido se nao o motoboy fuma kkkkk,O O O O O O O O O O O O O O O 
1306345640776151040,o narrador tá chamando o bak de bek e o thur de thor véi,O O O O O O O O O O O O O O 
1306329672020643842,queria falar nada não  mas fico bek dms com cabelo cortado,O O O O O O O O O O O 
1306314018500612096,conseguimos um clean sheet com gustavo henrique e léo pereira eles não são ruins só que o dome não tá os utilizando bek,O O O O O O O O O O O O O O O O O O O O O O O 
1306305526393954304,o bek de lencinho e cheirosinho tá a coisa mais fofa desse mundo,O O O O O O O O O O O O O 
1306303719450042369,sim cara tudo errado,O O O O 
1306275341338542087,nhááá talvez sinta falta daquele contexto todo que vivíamos quando eu era da igreja mas não de mim nunca nem perguntou se estou bem e sua mãe deve ter ficado aliviada nunca escondeu que não ia com a minha cara ela gostava mesmo do carlinhos tadinha same energy,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306273463229984770,sem infligir culpa e medo o cristianismo não tinha nem saído da manjedoura  coisa mais sem pé nem cabeça ser cristão,O O O O O O O O O O O O O O O O O O O O O 
1306241065435967490,amor da minha vida se pararem de falar com você eles que perdem seu pai por exemplo parou de falar comigo mas com a família da sua mãe nunca nem cogitou algo assim por que eles não foram expulsos não fui expulsa pedi pra sair o que é bem diferente quem perdeu fui eu,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306239810810580994,fumar esse bek do almoço,O O O O O 
1306224333858242563,posso dá um pega nesse bek e chupar essa ppk até vc emplorar pra em empurrar com força,O O O O O O O O O O O O O O O O O O 
1306139381242236928,to bek tb ta fazendo oq,O O O O O O 
1306074689433985024,o conceito caralvo o conceito meu deus eu bek ro conseguindo da rtar direito,O O O O O O O O O O O O O O 
1306065892405633025,bek minha vida te amor,O O O O O 
1306057173345218560,nada a ver eu sou um anjo,O O O O O O O 
1306055218757500930,até a bek com ranço realmente ta foda,O O O O O O O O 
1306051984399753221,levei bek pra dormir com ele e com a minha mãe ontem quando sai de lá ele caiu no sono hoje na hora do meu almoço ela disse que ele teve febre quando acordou e não me achou,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306049187067420674,passaria horas conversando com bek e karen pois morro de rir,O O O O O O O O O O O 
1306035380605591552,seca o nome,O O O 
1306022132690948096,eu tô bem morrendo de calor e você bek,O O O O O O O O O 
1306019674296123392,obrigada hoje o dia é dedicado a vocês que me ajudaram a chegar até aqui    sem vocês nada disso seria possível muito obrigada de todo o meu coração    atendimento  43  com a bek,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1306019448013418496,esse bek que me fumou parece kkkkkk,O O O O O O O 
1306005700083154945,cara se a galera que tu flw pega esse cara n ia sobrar nem o pó pra vcs fazer seus bek e vcs iriam fazer uma ciranda em protesto a não violência,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1305966754393403394,ela nao voltou mas eu to bek eu superi nao vou ter miha conta que amo,O O O O O O O O O O O O O O O O 
1305955619783008257,depois do trabalho aquele bek pra relaxar,O O O O O O O 
1305954029458149376,550 em 4 fatias de queijo fazer dieta tá cada dia mais caro viu,O O O O O O O O O O O O O O 
1305946310445600768,meu home representa demais nos bek po,O O O O O O O 
1305945634097242114,eles tão bolando um bek ou é impressão minha,O O O O O O O O O 
1305931233977864192,so estudo vendo tv e isso me ajuda a me concentrar sl pq kkk,O O O O O O O O O O O O O O 
1305920276274778112,eh tanto fogo no cu que nem precisa de bic pra ascender bek,O O O O O O O O O O O O O 
1305918772776230913,eu toda kkkk,O O O 
1305901877041782792,eu vcs tao me confundindo,O O O O O 
1305897992482885632,minha mãe quando eu passo o fds no meu namorado kkkkk,O O O O O O O O O O O 
1305895694394363904,porra mlk o sotaque do carioca da zs é uma ofensa mané que isso,O O O O O O O O O O O O O O 
1305887032552628226,pra tu tbm my ninja horinha de almoço passa igual bek na roda de 5 kbeça,O O O O O O O O O O O O O O O O 
1305874172636258304,ta foda gatinha so queria fumar um bek com a charmosa  falta a charmosa,O O O O O O O O O O O O O O 
1305869894345465856,eu amei a parte do sabão líquido melhor produto pois é perfumadinho e deixa as nossas roupas bek macias omo,O O O O O O O O O O O O O O O O O O O O 
1305819435807264770,to com o ku na mão isso não é brincadeira escolham bek,O O O O O O O O O O O O 
1305766006904827911,ei me responde no direct do insta favor,O O O O O O O O 
1305765793020473344,4hrs e eu peguei o celular só pra tirar dúvida sobre a regra de acentuação dos ditongos em palavras paroxítonas vsfd cérebro,O O O O O O O O O O O O O O O O O O O O O O 
1305745825277063174,era só a praia a noite lanche do mac a gata é uns bek,O O O O O O O O O O O O O B-Drug 
1305735477350330369,o twitter não merece o bek,O O O O O O 
1305734262302347264,aff podia ser um verificado pra não confundir mas o tt não gosta do bek laundi,O O O O O O O O O O O O O O O O 
1305724104557854720,friozinho  bek  netflix  quase perfeito,O B-Drug O O O 
1305714605440880640,não to bem eu nao tô bek euj,O O O O O O O O 
1305714066812481536,eu bolo um bek só pro clima esquenta,O B-Drug_Related O B-Drug O O O O 
1305704530793959425,vo bola um bek e larga meu cel um pouco antes q eu fique surtado sem motivo boa noite até amanhã amo todos menos alguns,O B-Drug_Related O B-Drug O O O O O O O O O O O O O O O O O O O O O 
1305699343811465221,primeira vez que comento ou tenho alguma interação com qlqr coisa aqui pode se sentir honrada hahahahahaha,O O O O O O O O O O O O O O O O O 
1305697382621999104,é o famoso fogo no cú,O O O O O O 
1305690783748628481,mano o fósforo caiu pegando fogo camila me desce até o chão c o bek na boca pra acender  eu e a ana n rimo n pô,O O O O O O O O O O O O O O B-Drug O O O O O O O O O O O O 
1305686134777884672,nao fica assi tudo bek esquece eh uma data meio fudida,O O O O O O O O O O O 
1305682084825116672,pior que acho que evoluiu cara a defesa aos meus olhos jogou bek até agora mas o ataque tá uma lástima,O O O O O O O O O O O O O O O O O O O O O 
1305668610740887552,eu já morria de medo de ir em cachoeira agora que eu não vou mesmo com esse tanto de cobra que tá aparecendo,O O O O O O O O O O O O O O O O O O O O O O O 
1305665894048301057,agr ela leu mamada,O O O O 
1305664827914887169,não vo ficar sem bek não né,O O O O B-Drug O O 
1305652628349743104,um zolpidem de 10 mg ou um  bek risos risos,O O O O O O O B-Drug O O 
1305644331932491777,queria,O 
1305615688304939008,duas fraca,O O 
1305613829238292482,eu queria uma massagem e um bek,O O O O O O B-Drug 
1305613198553473024,tá fraco dms vamos beber mais,O O O O O O 
1305585015007436802,o auge do absurdo,O O O O 
