Id,Message,Labels
1291074104578146305,mas assim o jogo te obriga a usar outras coisas que nao sao tiro bomba molotov mina arma melee tijolo etc,O O O O O O O O O O O O O O O O O O O O O 
1291074094272786434,lê não duvido mas estou cansado de mimimi bomba urgente tags protocolei isso aquilo eles a esquerda não medem esforços e fazem de tudo para denegrir quem atrapalha seus planos muita fumaça para pouco fogo abraços e sucesso sempre,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291074023594622979,algum homem bomba online vila bourbon 926b,O O O O O O O 
1291073978115788805,eu tô chorando meu deus eu tô muito confiante no  só deus sabe o que eu passei naquele maldito dia que a bomba estourou obrigada meu deus,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291073864005554177,o novo elenco  bomba,O O O O 
1291073831537446913,medo de vir bomba,O O O O 
1291073826755837954,eis que a rhanna solta uma bomba e agora que o block vem mesmo,O O O O O O O O O O O O O O 
1291073795223162880,era só esse festival da bomba voltando msm,O O O O O O O O 
1291073762671104000,2 esperando a decisão da justiça para retirar o produto de lá o produto explodiu o equivalente a 13 do poder de explosão da bomba de hiroshima,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291073666940313600,mais um pouco e eu mando uma bomba para ali mds do céu gente chata,O O O O O O O O O O O O O O O 
1291073642437189632,bomba  no  ok me retiro,O O O O O 
1291073619469230081,esse escape é mt roubado além dele resetar com kill assist ou estourar a bomba ele da buffer em hook e stuns acho até mais forte q o e do ez é mais previsível mas ele cancela mt coisa no buffer pq é skill  tbm da um slow chatão,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291073613689430016,rebel heart bomba mas nossa divulgação perfeita até as que não foram single ela performou na tv,O O O O O O O O O O O O O O O O O 
1291073611814576131,a nossa bomba é silenciosa e muito mais letal,O O O O O O O O O 
1291073610191429638,no  que o timothy mcveigh matou 168 pessoas em oklahoma ele usou nitrato de amônio um só caminhão decepou metade de um prédio federal e destroçou as pessoas imaginem agora três mil toneladas estocadas acho q equivale a bomba nuclear pequena teve até cogumelo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291073533708308480,puts aquela bomba daquele grupo nos assuntos do momento kkk n creio que ainda existe aquele lixo transfóbico e racista,O O O O O O O O O O O O O O O O O O O O 
1291073472395988993,bomba,O 
1291073470646951941,menina nem fala  eu crente que tinha arrasado e foi só bomba,O O O O O O O O O O O O 
1291073460404453376,só os fãs dela q vão comprar essa bomba seca,O O O O O O O O O O 
1291073450229071872,cadê o meme do carlos alberto rindo com a bomba atômica,O O O O O O O O O O O 
1291073449025298433,não acredito que tu ainda deu essa bomba de alasca pra sua tia escolher aí que ela desiste de ler,O O O O O O O O O O O O O O O O O O O O 
1291073403722637312,meu celular carrega devagar demais e descarrega na velocidade da luz a bateria dessa bomba já tá a própria cracolandia de tão viciada,O O O O O O O O O O O O O O O O O O O O O O O 
1291073295778025473,uai um monte de pm prendendo os angolano tacando bomba de efeito moral pegando nas crianças tocando spray de pimenta no povo aí o povo revoltou pelo que falaram os cara tava só trabalhando e eles foram lá atentar,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291073289964654598,porra quando eu acho que to começando a colocar as coisas no eixo vem outra bomba e explode no meu colo tá foda,O O O O O O O O O O O O O O O O O O O O O O O 
1291073254988414977,podiam aproveitar o embalo e nunca mais gravar nada kkkkkk bomba,O O O O O O O O O O O 
1291073240996118531,aula rolando solta e o grupo no whats pegando fogo só bomba surto e pancadaria socorrooo,O O O O O O O O O O O O O O O O 
1291073238399766529,cap estiu sense bomba,O O O O 
1291073201787764737,avisa que ninguém aguenta mais essa bomba stvsbr,O O O O O O O O 
1291073135547166722,queria tacar uma bomba lá no,O O O O O O 
1291073059764543493,só bomba mito,O O O 
1291073051975716865,assustador o tipo de livros em promo nesta altura do ano é td romance de cordel ou leitura de bomba de  será q querem  o pessoal à força,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291073051816267776,uma bomba a passar nas vossas telas,O O O O O O O 
1291072973152149505,bomba  apresentador joão kléber namorou atriz muito famosa e ninguém soube o romance aconteceu quando ele tinha 20 e poucos anos de idade e a atriz estava no auge,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072922413674497,eu que explodi a bomba no libano,O O O O O O O 
1291072848874942466,que bomba é que vem por aí vocês não revelar nada para já,O O O O O O O O O O O O O 
1291072794999099402,caralho eu respeito muito o trabalho de camelo mas tem uns que são abusado pra caralho recusei uma capinha daí o rapaz diz que se ele tivesse bomba eu pararia aí toma um retao e não sabe o porque,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072768872796164,esse clandestino hj vai ser só tiro porrada e bomba kk,O O O O O O O O O O O 
1291072762342182912,mas e se foi uma bomba nuclear hein hein hein,O O O O O O O O O O 
1291072762023469058,vou jogar um bomba atômica em quem falou meter um chute no cu ngm tem moral pra falar porra nenhuma as vezes a própria pessoa não toma banho nem 2 vezes por dia seu cabelo é lindo até careca ia arrasar liga pra isso não,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072705580675078,épos não dá pra jogar uma bomba dessas do nada,O O O O O O O O O O 
1291072655161008131,uma bomba bem direcionada no entulhão de itaquera hoje por volta das 22h faria um bem danado ao mundo,O O O O O O O O O O O O O O O O O O O 
1291072627562426368,de novo explosão ontem incêndio hoje próximo passo seria uma bomba nuclear,O O O O O O O O O O O O 
1291072618360123397,a não ser que alguém tenha uma bomba atômica pra soltar não vejo mais saída,O O O O O O O O O O O O O O O 
1291072568993161216,o igor acaba de soltar uma bomba maior que do libano,O O O O O O O O O O O 
1291072531106074624,mas o sujeito tem que ser muito retardado pra achar que aquele droninho seria capaz de levar uma bomba suficiente pra causar essa explosão eu ri alto,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072479553871878,tem uns brecho q absurdo de caro sendo q tem umas roupas bem bomba sendo q comprei uma jaqueta maravigold por 3 reais em um brecho,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072474986225665,to amando as reações das pessoas no meu story vendo eu tomar insulina “o que é isso” “droga” “bomba” “vc é doida”,O O O O O O O O O O O O O O O O O O O O O O 
1291072469105815555,interestelar é uma bomba demais deus nos livre,O O O O O O O O 
1291072451959574529,bomba,O 
1291072429536796672,bomba fui processado em teófilo otoni e não cabe mais recurso saiba tu  via,O O O O O O O O O O O O O O 
1291072400818409474,bomba,O 
1291072398079537152,le eu aamo seu vocabulário como usar bomba pra coisa ruim tudo pra mim,O O O O O O O O O O O O O O 
1291072350142763017,ata meia noite tiro essa bomba,O O O O O O 
1291072336599363584,me bate é uma vontade de tacar uma bomba lá isso sim só de lembrar eu passo ódio,O O O O O O O O O O O O O O O O O O 
1291072319507574785,vamos de bomba,O O O 
1291072264335761411,é old que o rodrigo é yag e só não vê quem não quer prattes tem 0 talento quem gosta dele só gosta pela beleza mesmo pelo menos a paiva é reconhecida por sua personagem em malhação já a agatha vs é a última novela boa do cyr o resto é tudo bomba juliana paiva,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072262603444224,diegão mandou a proposta lá vamo ver se bomba mas bem que nois podia toma uma e ver o jogo meu truta,O O O O O O O O O O O O O O O O O O O O O O 
1291072261416538116,não quero que volte não  mas passa e logo vem outra bomba,O O O O O O O O O O O O 
1291072256907640832,bomba é vc nenhuma música da ariana é ruim sai daqui,O O O O O O O O O O O 
1291072192457965573,deixa os homem bomba pensar que os cria eles são bobin mas vai surta quando a tropa avançar bem devagarin,O O O O O O O O O O O O O O O O O O O O 
1291072191350681603,td mundo bomba,O O O 
1291072139035017216,old que o primeiro é tudo mas o terceiro em segundo lugar amg tirando as roupas os cabelos e as músicas ele é uma completa bomba eu esperava muito mais depois do 25,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291072133758701569,caso  é a bomba relógio  youtube,O O O O O O 
1291072087508037633,vai amar mais ainda conforme vai passando a temporada os ultimos eps jesus amado é tiro porrada e bomba,O O O O O O O O O O O O O O O O O O O 
1291072038963118083,isso com certeza foi um ataque com uma bomba,O O O O O O O O O 
1291071979047583745,eu passo cada vergonha nos postos de gasolina cheguei estava na bomba da gasolina miss simpatia vá bater com o frentista daí disse pra ele pode abastecer daí ele me diz moça seu carro é diesel show priscila show,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291071958721978369,de novo explosão ontem incêndio hojeo que mais vem por aí uma bomba nuclear,O O O O O O O O O O O O O O 
1291071912693702657,aproveita p amigar comigo no off pq no on é tiro porrada e bomba eu xingo todo mundo e fodass,O O O O O O O O O O O O O O O O O O O O 
1291071912437846025,eu te amo little mix mas freak é uma bomba que odio dessa música com aqueles barulho de jogo de fazer bolo,O O O O O O O O O O O O O O O O O O O O O O 
1291071907786366977,fodase draco é bomba,O O O O 
1291071883367141376,bomba,O 
1291071841235341312,vamo fuma uma bomba com a tia gladis kkkkk,O O O O O O O O O 
1291071832834150400,ja recebi essa bomba,O O O O 
1291071818347032576,oficial   no bessa angel gomes chega ao boavista,O O O O O O O O 
1291071766052458508,o troye solto as bomba tudo e depois foi dormi,O O O O O O O O O O 
1291071738789298178,keiji nakazawa foi um mangaká japonês sobrevivente da bomba de hiroshima em 1945 aos seis anos de idade perdeu a família exceto a mãe no incêndio provocado pelo primeiro ataque com a bomba atômica,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291071585235931136,putz maimai dominique nn vai pode vim em minha residência para comer doces e salgados escutando bomba kleytinho por conta de zeuszeus veloso,O O O O O O O O O O O O O O O O O O O O O O O 
1291071549609521153,fiquei curioso que bomba,O O O O 
1291071479317016577,eu tbm não até hj não entendo como ela conseguia fazer sem clicar em uma bomba,O O O O O O O O O O O O O O O O 
1291071477220024321,solução  meu time ganhou tudo ano passado truta  não queremos ele aqui não obg fica com essa bomba aí,O O O O O O O O O O O O O O O O O O O 
1291071432773046273,p m cw parecd mais uma crise no casamento doq uma briga entre super heróis kkkkkkk povo chato td hora fica revivendo essa bomba de filme,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291071372593172481,miui tem mt bug não via a hora de sair dessa bomba,O O O O O O O O O O O O 
1291071356495331330,flamenguista acha que o doente do guga é bom  racho demais isso é uma bomba relógio,O O O O O O O O O O O O O O O O 
1291071218494386179,quando o marido jogava bomba no oriente médio não tinha nada,O O O O O O O O O O O 
1291071175372791809,bomba de chocolate,O O O 
1291071175087525895,só não desativei essa bomba pra não perder meu ciclopin follows mas agr vou ser bookstan,O O O O O O O O O O O O O O O O 
1291071163230232582,soltar uma bomba em um zoológico,O O O O O O 
1291071144473362432,pleno 2020 alguém ainda gosta dessa bomba do lub4 amiguinho do kust3r e do 0r0ch1 ainda  o antro do lixo humano,O O O O O O O O O O O O O O O O O O O O O 
1291071072243195905,amg essa música é uma bomba,O O O O O O 
1291071053796696066,pronto agora tenho 2 cx de  resolvido falta só a bomba,O O O O O O O O O O O 
1291071043621265408,tem gente achando real q dynamite vai ser conceito punk porrada e bomba eu acho q vai ser animado fofo e retro,O O O O O O O O O O O O O O O O O O O O O O 
1291071016421203969,é uma bomba amg,O O O O 
1291070899807035400,desculpe homem bomba,O O O 
1291070889187053575,parece uma bomba nuclear assustador demais,O O O O O O 
1291070844375117824,debate auxílio emergencial para produtores do litoral atingidos pelo ciclone bomba no ar  via,O O O O O O O O O O O O O O 
1291070808249507842,aquilo ali é uma bomba,O O O O O 
1291070805909090306,depois do lyric de ontem to esperando bomba a qualquer momento mas na real nem sei se tenho sanidade mental pra bancar ela lançando os whore tudo comentando merda ou nao sei la nao tenho emocional fica ai hayley ta bom,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291070790184718337,caraca esse vizinho é muito porre vou tacar uma bomba de hidrogênio bem no  dele,O O O O O O O O O O O O O O O 
1291070766151344128,saudade de comer a bomba do cabanhas com um copo de refri e as abelhas tudo em cima de mim,O O O O O O O O O O O O O O O O O O O O 
1291070643094650880,minha mãe jogava comigo e tipo vc tem q prestar atenção nos números pq eles te ajudam a descobrir onde a bomba tá porém vc tem q chutar uns lugares aleatórios no começo ent eh sorte e lógica,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291070640762560512,eu curto essa bomba,O O O O 
1291070559992926210,aiai vo tomar bomba no 1º ano ze,O O O O O O O O 
1291070515583516672,kkkkkkkkkk amiga a bomba,O O O O 
1291070489977331713,ganda bomba ou não,O O O O 
1291070428337836038,qual sera a bomba,O O O O 
1291070408603697152,meu deus a bomba radioativa do  voltou,O O O O O O O 
1291070355445035009,papo reto e o pior é que no meio delas tem várias bomba que tu sabe que nunca vai sair hahahah,O O O O O O O O O O O O O O O O O O O O O 
1291070186058067969,1600 ou as 1800 bomba,O O O O O 
1291070098791436288,mais tarde jogar aquele futebol na bomba,O O O O O O O 
1291070013042982912,bomba,O 
1291069960001851392,eu acho que uma reformulação para mapas menores com apenas uma bomba seria melhor do que revelar onde todos estão isso é algo totalmente sem fps base,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069916934737920,imagina se fã de algum fc amg a bomba,O O O O O O O O O 
1291069906830712834,nunca vou perdoála por ter jogado banana nessa bomba,O O O O O O O O O 
1291069847531552770,por isso parecia um bomba patch 2007,O O O O O O O 
1291069838987796483,o meu tambem cada att bomba,O O O O O O 
1291069835737280512,bomba,O 
1291069815227068416,pansexual gosta de mim como uma bomba,O O O O O O O 
1291069779244089345,ami isso eh uma bomba de glicose e adrenalina no seu sangue dependendo da quantidade vc pode ter um ataque cardíaco e tals eu gosto de misturar com suco de laranja fica bem melhor,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069746927079425,pse a bonita pra coloca filme 3 daquela bomba não demorou 2 dias,O O O O O O O O O O O O O 
1291069708570173440,bomba,O 
1291069675623845890,tu mesmo se contradiz  diz que ele encaixaria no flamengo e ao mesmo tempo diz que ele é problema para o sp  ninguém quer ele aqui não  pode ficar com essa bomba de veterano já temos rafinha e felipe luiz obg,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069659366731776,já viajei tanto nessas bomba que hj tenho aversão,O O O O O O O O O 
1291069649535283202,tenho que perde esse costume de limpa a moto no talento pra usa nas tele e só na bomba mas na bomba consciente cuido da mimosa,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069560171499520,shift acionados por botão no pedal de embreagem 4 bicos fuel injector clinic fic 1050cc baixa impedância com resistores bomba de combustível dinâmica 12bar no lugar da original  1 de mercedes externa embaixo da porta traseira do passageiro linha de combustível 95mm,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069482996322305,bomba fratm sicilianoooo,O O O 
1291069468639191043,os cara tem bomba q sozinha desfaz um país inteiro,O O O O O O O O O O 
1291069378721722368,bomba,O 
1291069343749545984,vó me soltou uma bomba agora sorte que só ta nós aqui,O O O O O O O O O O O O 
1291069340415078400,cancela essa bomba e finge que foi um surto colocar a manuela no horário nobre,O O O O O O O O O O O O O O O 
1291069328079622145,até que enfim a celesc veio cortar essa árvore gigante aqui do lado do vizinho  no ciclone bomba quase se ferramos por conta dessa árvoreeee,O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069322585157634,abraça aki e só bomba ponta ponta,O O O O O O O 
1291069282844114946,eu gosto mesmo é de um vectra cd turbo com turbina holset hx35 válvula de alívio spa compact intercooler  em alumínio 25escape 25 com 1 abafador jk pistões iasa 87mm p 700cv bielas k1 p 700cv parafusos arp anéis npr blockguard bomba de,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069205299769344,absurdo né mano pensa em proporções de bomba atômica acaba a humanidade filho,O O O O O O O O O O O O O 
1291069193295663104,vi uma reportagem dizendo que a explosão foi de apenas  3 kilotons uma bomba termonuclear atual pesando pouco mais de 1 kilo consegue gerar 1200 kilotons ou seja um explosivo do peso de um saco de feijão pode causar 400 vezes mais destruição surreal,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069190145703936,se teu espelho refletisse o que eu  que só aumentam o meu desejo delícia e a cada detalhe estria e celulite o toque dos nossos corpos bomba mais que qualquer hit,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291069165688717319,ah vai defender tua bomba de cereja pra la essa coisa horrorosa,O O O O O O O O O O O O 
1291069034579058690,mash dps de tomar bomba,O O O O O 
1291069024445632514,vou lançar a bomba,O O O O 
1291068992711471104,bomba pró ou bomba contra,O O O O O 
1291068975170846720,bomba do caralho,O O O 
1291068965054296065,que bomba eu não tava preparada,O O O O O O 
1291068913623748611,a única title boa do snsd depois da saída da jessica é lion heart o resto tudo bomba,O O O O O O O O O O O O O O O O O O 
1291068896276090880,certeza q esses casos de corona no uberlândia não existem pro cruzeiro tava ruim de qq jeito se ganhasse esse título seria chacota se perdesse tb arrumaram essa desculpa e tds saem felizes uberlândia com um troféu e cruzeiro se livrou da bomba,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068866102276097,bomba atrás de bomba,O O O O 
1291068822255009794,mulan vai sair no torrent e a bomba foi salva,O O O O O O O O O O 
1291068800096448512,bomba le queda corto a flor vigna,O O O O O O O 
1291068769331294209,mato todos mds só bomba,O O O O O 
1291068667438882816,enquanto o amoedo meia bomba apoiar a esquerda vc faz parte disso,O O O O O O O O O O O O 
1291068629983821825,matando aquela bomba do sbt,O O O O O 
1291068610362904576,fogo na bomba que a vida é longa,O O O O O O O O 
1291068599529078790,hoje é tiro porrada e bomba,O O O O O O 
1291068578154926080,mal volto e já tem essa bomba nuclear,O O O O O O O O 
1291068548115304448,meu pai falo que tinha uma bomba lá se ele disse é verdade,O O O O O O O O O O O O O 
1291068526934077442,o 3° foi uma bomba kk,O O O O O O 
1291068515236143106,bomba uma hora dessas madonna,O O O O O 
1291068481316827138,teu cu pode ficar com esse icon e esse nome bomba o meu surra,O O O O O O O O O O O O O O 
1291068405244743681,assim já estás a preparar uma bomba andas calmo,O O O O O O O O O 
1291068380888399872,fodase cuzão se acha que essa porra é lombra a fé pela razão faz de um menino um homem bomba,O O O O O O O O O O O O O O O O O O O O 
1291068367240134657,essa bomba da nicki minaj em  como assim véi,O O O O O O O O O 
1291068292891922432,eu passo no colégio antigo pensando em jogar uma bomba pra nunca mais ter que ver aquele lugar,O O O O O O O O O O O O O O O O O O 
1291068103120625666,gostaria que o céu n estivesse nublado no dia em q o avião jogou a bomba em nagasaki que na verdade era pra ter sido jogada numa fábrica de munições em kuroko mas devido a má visão causada pelo gde nr de nuvens foi jogada em nagasaki,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291068076700700674,no brasil é uma bomba por dia  brasil supera 96 mil mortes e média diária volta a subir  brasil  valor econômico,O O O O O O O O O O O O O O O O O O O O O 
1291068071784984577,tirei 9605  arrasei demais incrível como eu so tiro nota boa no hs e na escola normal eh só bomba,O O O O O O O O O O O O O O O O O O O O 
1291068068005924864,triste quando tu percebe que a explosão do líbano n chega a 13 do poder de uma bomba nuclear o foda é que a gente nem sabe nas mãos de quem tá concentrado tanto poder,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291067981867474944,se for pra ser uma bomba dessa melhor nem anunciar,O O O O O O O O O O 
1291067960216485890,vamo começar a se preparar pra bomba,O O O O O O O 
1291067854784212992,vou acender uma bomba agora só pra relaxar tô precisando kkk,O O O O O O O O O O O 
1291067849503539200,moradores relatam tragédia após explosão em beirute foi como uma bomba atômica tudo voou pelos ares,O O O O O O O O O O O O O O O O 
1291067827382882305,te prepara entao que vem bomba kkkkk,O O O O O O O 
1291067822714630145,meu sobrinho que fez ânsia de vômito depois do pum do meu irmão errado não tá pq aquilo é uma bomba atômica,O O O O O O O O O O O O O O O O O O O O O O 
1291067762203332608,se eu tomar bomba é culpa do marcos q me liga pra fofocar enquanto eu tô fazendo atividade,O O O O O O O O O O O O O O O O O O 
1291067691814592514,sem minhas bomba n consigo man,O O O O O O 
1291067641289945088,só as calica vai curtir twitar e me seguir,O O O O O O O O O 
1291067609350320131,todo post sobre signo diz q áries e escorpião dão certo mas fico imaginando a bomba pq é meu signo e meu asc então eu sei o sofrimento,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291067380081328129,o toque dos nossos corpos bomba mais que qualquer hit,O O O O O O O O O O 
1291067225571459074,odeio essas bomba pra que isso,O O O O O O 
1291067224971710464,se fogos de artifício fazem este estrago imagina uma bomba atômica de última geração,O O O O O O O O O O O O O O 
1291067221922455555,esse ep eh uma bomba puta que pariu,O O O O O O O O 
1291067195875786752,não tô nem falando por que neste dia o japão mais precisamente hiroshima é devastada quando a bomba atômica little boy é lançada viu,O O O O O O O O O O O O O O O O O O O O O O O O 
1291067178666668039,agora eu volto pra essa bomba,O O O O O O 
1291067177177690113,21975084393 brt lá,O O O 
1291067177051852801,bomba,O 
1291067173868384257,bomba,O 
1291067096261173253,né caras assim não dá veior já to enjoada desse mesmo trecho quando lançar vai ser só a bomba quero mira como van,O O O O O O O O O O O O O O O O O O O O O O O 
1291067084043169800,sim mas do mesmo jeito não queremos essa bomba não deixe no sp mesmo,O O O O O O O O O O O O O O 
1291067034042859520,vc que força gostando dessa bomba,O O O O O O 
1291067023469023239,toda vez que essa branquela cozinhando passa na minha tl eu já sei que vem bomba,O O O O O O O O O O O O O O O O 
1291066920255524865,ja sei que vai ser uma bomba mas vou assistir igual,O O O O O O O O O O O 
1291066882691399681,a minha também foi pra análise e acabei de puxar o resultado sempre veio em média 80 reais a bomba desse mês foi 33300 olha boa sorte kkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066860402810880,o ozônio ta muito caro com a alta do dolar então to fazendo aplicação de oxigênio com uma bomba de encher pneu de bicicleta e os resultados são similares,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066854350495744,kakaka não eu estudo em escola particular e muita gente toma recubomba,O O O O O O O O O O O O 
1291066834796544000,obgg amg dei unf nessa bomba humana,O O O O O O O 
1291066759240458240,o pior dela e nem precisa forçar dizendo que o sucker eh pior que aquela bomba,O O O O O O O O O O O O O O O O 
1291066719017086976,vários artista meia bomba ganhando rios de dinheiro enquanto vários raridade tão no ostracismo a música é cruel,O O O O O O O O O O O O O O O O O O 
1291066656542937089,qualquer semelhança com uma bomba atômica é mera coincidência,O O O O O O O O O 
1291066457569337346,o mais incrível disto é que nem a bomba moab a maior bomba do mundo conseguiria fazer melhor ou neste caso pior da próxima vez que alguém disser que a  não é grave que pense duas vezes,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066445317775360,arte é um bglh mt doido vc estuda cria melodias flows métricas e a porra toda aí uns caraeia bomba copia um bglh de gringo e geral fala caralho que foda mt origina vai sifude caralho,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066403899023361,eu to vivendo pra sábado essa social do bomba truva ou n  kk uppp,O O O O O O O O O O O O O O 
1291066401386618881,da própria bomba hp amg ksksksk to falando do daco darry e do tm flton,O O O O O O O O O O O O O O O 
1291066385720901637,meus deus que materia forte isso sim é jogar a bomba no colo do outro somos um time até que temos que dizer de quem é o filho depois de 15 anos parece que as pessoas precisam de livrar de pedras,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066266686545925,cristiano  la próxima bomba del psg,O O O O O O 
1291066263020634114,certeza q esses casos de corona no uberlândia não existem pro cruzeiro tava ruim de qq jeito se ganhasse esse título seria chacota se perdesse tb arrumaram essa desculpa e tds saem felizes uberlândia com um troféu e cruzeiro se livrou da bomba,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066227109101568,o morgan em swat ta numa bomba do caraio,O O O O O O O O O 
1291066207605530624,poderia ter sido uma pequena como uma bomba nuclear de uso tático essas tem seu raio de alcance bastante reduzido porém duvido muito que uma dessas tenha sido detonada nessa explosão,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066195446243329,claro que a internet da oi tinha que ficar uma bomba antes de eu dar aula todo dia esse caralho de falha na região enfia no cu essa merda então,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066178106986496,quando eu sonho com cobra é só esperar que a bomba vem,O O O O O O O O O O O O 
1291066167940063233,teremos um ciclone bomba a cada sexta feira pelo jeito sim,O O O O O O O O O O O 
1291066154476339200,carai essa pressão do ar é algo assustador imagina uma bomba pqp,O O O O O O O O O O O O 
1291066112365404160,episódio de hoje exposed da alpha 3  a bomba,O O O O O O O O O 
1291066070036631554,1 hora depois recebo esse vídeo aí da polícia atirando e jogando bomba em ambulante na afonso pena sério que ódio que raiva que nojo que descrença de tudo,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1291066037098754050,vontade de enfiar uma bomba no meu cu e explodir,O O O O O O O O O O 
1291065983264649217,amo quando o lut solta umas bomba dessas,O O O O O O O O 
1291065930554933250,o bomba de vitaminas da skala junto com o sos bomba da salon line faz magicaaaa,O O O O O O O O O O O O O O O O 
