Id,Message
1291058369751588865,esqueceu a verdinha agora a menina querida só quer saber de brahma duplo malte
1291058111097249792,pois muito que boa tarde temos aqui uma jeon bomi preparada pra passar o resto da tarde estudando pois não só de verdinha se vive esta garota
1291058052670595073,largou a verdinha mesmo né
1291057959779422208,ela esqueceu até da verdinha
1291057846382211073,a verdinha perdeu ela sabe que perdeu
1291057789264179200,verdinha ficou com deus
1291057729033863169,abandonou a verdinha tô chocada
1291057693411684352,trocou a verdinha mesmo não foi
1291057692866420737,que isso aulas irmão geral na verdinha hahahahaha
1291057681747324929,mamou mais que a verdinha
1291057656627703808,verdinha vc sabe que perdeu
1291057589799837697,abandonou a verdinha mesmo hein
1291057511186018310,verdinha foi trocada
1291057496229138433,trocou a verdinha é isso mesmo
1291057424682627072,largou a verdinha mesmo
1291057392101347328,e a verdinha gosta mais não
1291057298715095046,largou a verdinha
1291057256155447297,abandonou a verdinha
1291055811117101057,a grama da verdinha vai ser 2 real
1291054992506392576,verdinha neh salve a mãe natureza namaste
1291054751896002567,uaai moça kkkkkkkk tem a verdinha né
1291053928684179456,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1291051215724449799,vontade de tomar uma verdinha
1291051008492220416,ela toda verdinha ou um pouco desmatada
1291050078292119552,a verdinha
1291049453978357760,só queria deitar e dormir em cima de uma grama verdinha nesse solzinho
1291049228253396996,uma verdinha seria ótimo
1291044126637600772,make verdinha fodassssse
1291041475103514624,até hoje não gritaram campeão no wahts uma verdinha kkkkk
1291040724251742210,vlw pia piscina ta com a água verdinha e eu n to afim de limparmas td de bão pra tu tb
1291034760148549633,era só as verdinha e umas risada
1291033403840761857,pprt vou fuma um  da verdinha pra ficar tranquilo
1291033082523459590,tô lerdao de verdinha
1291030915590881284,minha conta toda verdinha tava mt show
1291030057117536256,nem a verdinha
1291029514328383488,é impressão minha ou a a nossa verdinha tá colocando fotos q ela tinha privado de volta no perfil dela
1291029505595838471,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha um real minha mãe já perguntou minha vó já perguntou meu pai já perguntou que planta é essa meu amor  que plantinha é essa meu amor
1291027941107863552,minha mãe falando toda orgulhosa o jeito que ela conserva as verduras e fica verdinha sem oxidar coração fica quentinho
1291027096425431050,a piada do dia o homem que tinha duas mulheres escute
1291026803109310466,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1291025333173596161,era só uma verdinha para começar o dia  tarde
1291024179303723009,olha o policial todo izi ta bem verdinha essa
1291022129849339907,
1291019469700112384,esse é d e f i n i t i v a m e n t e meu mood putz genuinamente contemplado saca da peita lança da verdinha foto na perspectiva af
1291018472881881090,que lindeza minhas cotação tudo verdinha
1291017727130427393,queria alguém pra almoçar e tomar 48 verdinha cmg
1291017593000796160,correntinha de sabores favoritos pizza carne seca  esfiha carne  bolo qlqr um q n seja de fruta  sopa n sei todas  pastel carnequeijo e presunto n consigo decidir  molho branco  torta n sei  sorvete pistache  bebida café  fruta pêra verdinha
1291015903627350020,ver a matriz curricular quase toda verdinha não tem preço
1291012881153232896,meta de vida tomar uma verdinha sem camisa na torre eiffel
1291012374863007749,me lança a verdinha
1291011651249025025,fortaleza cast contratar jogador do futebol  é uma boa
1291010853798580228,corrente de sabores favoritos pizza 5 queijos preciso achar uma vegana esfiha nanhuma bolo coco sopa ervilha pastel banana empada nenhuma molho maionese verdinha vou mudar também torta limão sorvete nem lembro mais suco verde  chá hortelã
1291010074434052096,amiga fita durex n vai segurar n kkkkkkk essa verdinha da 3m vende em td lugar de construção
1291009366750105602,plantei semente de rúcula tem uns 4 dias e já tá grandão tudo verdinha a coisa mais linda
1291007384291344384,oh vontade de tomar uma verdinha
1291006788062646275,se vc acha q o tamy não te representa então morre pq cadê o amar a todos como a si mesmo em cadê  se bosta seu lixo seu nada seu verdinha do caralho um
1291006669556768768,aaaa carai mais uns tapas dessa verdinha eu ficaria de boinhaaaa
1291006258871521280,a famosa verdinha
1291005761804435457,tem que fumar verdinha mesmo
1291005500620931073,mas eu achei engraçado que enquanto ela estava fora e uma folha estava doente a outra subia ela tá durinha e verdinha como tem que ser por isso não estou entendendo onde eu tô errando e eu não quero que as outras duas morram
1291004416913551360,fumou da verdinha
1291001644038184961,10 reais a verdinha  obrigada pelos mimos
1291000717839343617,tomar uma verdinha and brahma puro malte
1290999882707275776,gi gosta de sair tomar verdinha and brahma puro malte ama dançar e aproveitar todo o rolê quer uma listinha do que você gosta de fazer
1290999169537265665,a forte no azul  super cervida a braba  da pretinha e da verdinha
1290996765970358273,ceará cast a trajetória do bicampeonato invicto da copa do nordeste
1290994195793096707,perdi uma caixa de ceva na  e agora apostei um fardo de verdinha  tu não me decepciona
1290993240649478145,e vc vamos tomar aquela verdinha qd hahahaah
1290991464806260738,autorizaçao da plantação da verdinha em portugal
1290990176999804934,título do ceará tragédia em beirute  de emprego e muito mais no rádio notícias desta quarta 5 escute  foto felipe
1290988918897291264,tu é doente mano a verdinha era a pior
1290986764862132224,vai uma verdinha
1290983210114068480,mercedes hilux hb20 branca loira odonto nada disso nois quer é a mini kombi verdinha
1290976047580708864,tô até agora esperando a larica da verdinha
1290973505656365056,aí foxy tu manja de baixo comecei a tocar agr com um bem verdinha da phx e tô querendo trocar já q vou entrar numa banda alguma recomendação pra baixo
1290972365392875520,kkk fé pra isso vai até pagar a verdinha  kkkk
1290970689336414208,o povo da minha turma falando que se você faz cs logicamente você tem que ser viciada em cerveja café e a verdinha coragem
1290969887150690304,então usei a verdinha da música da ludimila pela primeira vez na minha vida eu ri deu sono e depois tesão foi da natural na real eu pensei que fosse coisa de outro mundo porém foi bem tranquilo parecia que eu estava rãmado mesmo como se tivesse tomado umas doses de vinho
1290965562336608257,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290964239738384384,o verdinha me toca na alma
1290962601200037888,quem deu verdinha pra minha menina
1290962210655739904,essa é a ideia mesmo mas falta aquela parada verdinha que costuma ficar na carteira sabe  se tiver sugestões ou ideias mais em conta estamos aceitando
1290961432360759296,eu nunca uso outro perfume além da colônia verdinha da johnson blz hj resolvi usar um e agora to passando mal com o cheiro doce dele
1290957009324576768,isa isao isabela e verdinha
1290954187627548672,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290950335956242436,que máquina verdinha agora aguenta eu e minhas fotos de paisagens por aí
1290947565433782272,uma palavra exata  uma benção pra você  estamos na paz do senhor  glorificando a deus com a toda mensagem  de cristo  renato aqui vai botar uma massa  pra gente fumar  a mais forte  da terra  a verdinha  e a preta
1290945876802904069,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290900039083208704,então eh a verdinha  reconhece de longe
1290899891926032386,ludmilla aquele pocket show no rock in rio com 3 músicas apenas não é nada comparado ao que ela consegue fazer em 40minutos a 1hora de show desde o funk ao pop do pagode e mpb verdinha a bom a cheguei a numanice a por do sol e quem sabe não canta halo igual ao hello mundo
1290893190900387846,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha um real minha mãe já perguntou minha vó já perguntou meu pai já perguntou que planta é essa meu amor  que plantinha é essa meu amor
1290882163081183233,vai dize q tu não gosta de uma grama verdinha hmmmm
1290880773558501376,se for a verdinha dou 10
1290877441494462465,o sabonete que minha mãe tá usando me lembra o tang sabor uva verdinha
1290875638224756737,ele merecia ta bala agr de chuteira verdinha
1290874695252946944,verdinha amanhã de cão
1290872954558001154,v de verdinha
1290871466116947968,tenho uma verdinha das boas aq
1290869330939457537,tô aqui fumando minha verdinha pra vê se consigo dormi
1290869075950927874,sim a verdinha vai me achar fds
1290867654895403008,gente nota de 200 cinza horrorosa devia ser verdinha igual de 1 real
1290866497603227648,a grama verdinha parece que acabou de chover e o rosto radiante dele  tudo pra mim caras
1290859869919223808,disseram que ia da verdinha
1290859821026226176,tomando aquela verdinha e fumando um narga
1290857948491718656,tirando uma verdinha em aposta na nba
1290857747727228928,amei meu conceito verdinha no perfil tá chorando por que ludmilla
1290857002302943234,essa heisenberg verdinha também jezuxs
1290856097717387266,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha um real minha mãe já perguntou minha vó já perguntou meu pai já perguntou que planta é essa meu amor  que plantinha é essa meu amor
1290855277047287808,estão querendo se livrar de vc e da verdinha miga não deixa
1290853749708201985,hora da verdinha
1290852500724219906,se eu não chego na verdinha ela chega em mim ksksk palavras de um mano
1290852329537900544,nosso fandom é pequeno mas nós valemos por bilhões de fãs porque eu nunca vi fã que da tanto biscoito pra palhaça e pra verdinha do jeito que a gente da hsauhsauhas
1290848841437241346,essa semana comprar minha verdinha preciso
1290848724462297089,pra verdinha lá
1290847450337550337,eu te amo e vc eh lind de quakie3r  eh a verdinha veir
1290845868711698435,vamo ta suave da verdinha
1290845208381460487,fumei uma verdinha agora senti foi fome
1290844479822467079,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha um real minha mãe já perguntou minha vó já perguntou meu pai já perguntou que planta é essa meu amor  que plantinha é essa meu amor
1290844395042938880,trocas por 40 gramas de verdinha
1290843362417942529,saudades de dançar de verdinha no  com meu amigo
1290842175601889280,a maconha da praia tá verdinha mano
1290842058568151041,acho q ws mo rosinha e verdinha igual a melancia
1290841356676603904,vou 1 usar o jaleco branco pra so dps pode usar a minha farda verdinha
1290840564443709442,to tentando perder peso e cortar álcool pra controlar a ansiedade mas por hoje eu desisto e to abrindo uma verdinha holandesa e pedindo pizza
1290839281448165376,ainda tem a verdinha não poderemos verdar
1290838071735443456,um fetiche estranho meu e q ninguém liga eh q eu gosto muito da sensação de um sábado de manhã c um solzinho gostoso globo rural na tv um cafezinho c pão c ovo e uma grama bem verdinha e cortadinha
1290837718088454145,sla acho que não vou mudar geral me conhece como fc da pack verdinha da suzy
1290836166644846593,pra você é geo xeo xeovana ou verdinha interaje comigo tô carente
1290835784895954945,a verdinha tá fazendo efeito
1290834592870682632,eu me amarro nessa verdinha se tá doido
1290833716147888129,verdinha bem lindinha
1290830225010499585,aquelas manda um foto de dentro rsrrs eu tenho estas li a primeira vez nesta com a mão as outras 2 vezes que li na verdinha e uma na vermelha
1290827951110606855,corrente de sabores favoritos pizza calabresa esfiha flango bolo aimpim kkkk sopa caldo verde pastel queijo empada flango molho maionese verdinha torta chocolate sorvete passas ao rum suco laranja  chá
1290827659912544262,vai beber mais verdinha vai
1290825695942389761,se elas fazerem essa live vou mandar verdinha pra elas kkkkkkk
1290825235491622913,dinheiro grana bufunfa dólar trumps verdinha money cash
1290824083572248576,ela gosta do cheira da verdinha
1290821001572487170,desculpa caixista mas a única verdinha que gosto é minha bb boa noite
1290817887251378176,meu amigo falando que tocava verdinha na reabilitação
1290816954765381633,tomando uma verdinha uffa
1290815557437136897,meu pai sintonizou o rádio na verdinha e eu fico mais nervoso cm esse locutor gritando mlr
1290814133953331200,tb verdinha
1290813290138832896,a cara da verdinha
1290813152536547329,kkkkkkk eu quis perguntar se você fumava maconha verdinha marijuana f1 kkkkkkkkkkkk — não fumo
1290811968979382272,eu fizum pélá no meu  vendendoa gramada verdinhaa um realeu fizum pélá no meu  vendendoa gramada verdinhaa um    marola da ruhama
1290811708131475459,a danada da verdinha
1290811448357249024,eu amo quando a goiabada tá verdinha durinha
1290811394397474817,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha 1 real
1290809499260002304,a verdinha
1290809256334196737,eu fizum pélá no meu  vendendoa gramada verdinhaa um realeu fizum pélá no meu  vendendoa gramada verdinhaa um    marola da ruhama
1290809171043065857,uma verdinha pra finalizar a terça
1290809143759114240,a verdinha é guerreira slc que saudade
1290807559679606784,eu fizum pélá no meu  vendendoa gramada verdinhaa um realeu fizum pélá no meu  vendendoa gramada verdinhaa um    marola da ruhama
1290805464213659648,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290805203772608512,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290804783385903104,kkkkkkkkk to levando a verdinha para acompanhar
1290804698388324354,battlefield 4 olha a  queima sua puta tão me fudendo  3  mw granada battlefield wins
1290804554330767360,diário da verdinha  4° dia
1290804526677729282,aquela barriguinha com uma verdinha na mão  vou sair do perfil delx nunca
1290803233766748165,acho que povo que tá comentando fumou umas
1290802561201721346,verdinha cm branco
1290801940864077827,wave verdinha gelada churras pagode xauuuuuuuuu
1290798796868333568,eu gosto só daquela verdinha q eu ñ lembro o nome aquela normal eu como bem raramente
1290796940775567364,aliás  verdinha entrou pro top10 e pro global bjs amg
1290795584790630401,verdinha ficou em  gay o dia que a ludmilla ser reconhecida pelos maiores artistas do mundo a gente conversa
1290794972380307456,fonte na sua bolha até verdinha mata o reggaeton saturadoh dela
1290794676300152832,assei uma carninha p janta n podia falta minha verdinha
1290794507429187585,coloquei uma de verdinha vale
1290794183939121152,saudade de uma verdinha viu
1290792363045068803,amanhã vou da um banho na verdinha
1290792295172919296,sofia cantando verdinha toda animada pra mainha e eu tipo
1290792246267326464,quando da barrinha verdinha não tem
1290786919203446790,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha um real minha mãe já perguntou minha vó já perguntou meu pai já perguntou que planta é essa meu amor  que plantinha é essa meu amor
1290786638000463876,vai uma verdinha aí
1290785822246043648,verdinha e gelada
1290783837673467910,era só uma verdinha e nada mais
1290782710454255620,tang uva verdinha n diga mais nada
1290782325589123073,aql nossa verdinha ontem fez efeito em vc
1290780765358370816,olha me anjo nunca mais vi ela nem a verdinha pois trate de por no mercado de volta kkkk e para de fazer a sumida na minha dm kkkk
1290776545884241920,uma verdinha trincando ia bem demais agr
1290776353265123336,taca sombra lavanda ou verdinha aaaaa
1290775399174230017,vou tomar um remédio um banhao e ficar no aguardo da minha verdinha
1290775261781340161,olha lá ela vai olhar hahahahahah
1290773013030461441,pós trampo tu pega aquela verdinha e um cigarrinho de artista p fechar mais um dia
1290772707508989952,48 1910 prima ta tão bunita 48 1910 prima verdinha 48 1910 prima igual a fiona p que inimigo né
1290772458501476352,minha mae agr vai la no seu quarto e pega um pacotinho da verdinha eu  resumo ela queria um sache de chá de camomila
1290772085187452930,verdinha
1290769605548482560,a grama do vizinho é sempre mais verdinha mas também né a sua você não rega não cuida
1290768339925598209,aahh lembrei pela ordem uma é que fala mal de todo mundo a outra gosta de flores e a outra vende a grama da verdinha acertei
1290767923334840320,estou indo ver parasita agora mesmo logo lanço a nota verdinha no meta
1290767329555619842,algum vizinho tá fumando uma verdinha pq o cheiro tá
1290762702416228352,to suave da verdinha
1290760858201620480,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290759335262523393,aiii to gastando mais dinheiro em lingerie do que na minha verdinha kkkkk não tá adiantando
1290758772957286400,eu uso a verdinha msm pq sei pouco sobre o espectro então
1290757450489102337,sensação de paz chega do trampo e vê aquela verdinha no guarda roupa
1290757059399516162,04082020 174123 verdinha  carakaaaaaa nem parece tu cantando 04082020 174143 verdinha  voz boa mane  04082020 175105 verdinha  caramba sua voz tá muitooooo boa
1290752137224433664,oq custa é só a verdinha
1290751937986596865,taca verdinha bb
1290751929539330048,aiai camilly se for o doido que eu estou pensando eu compro duas 3 verdinha vou ai quebro uma em vc tomo uma e te dou uma por dó
1290751326180323330,tô vendendo a grama da verdinha a um real
1290751248795348995,perdida na fumaça da verdinha da ludmilla
1290750903188951041,agora vem lud com sua verdinha
1290750575211098113,vc sempre sera a verdinha pra mim
1290749844810801157,verdinha
1290748531234549760,eu a camilly ai que vontade de tomar uma verdinha
1290745403315499010,serin só fuma a verdinha
1290744494862798852,começou a tocar verdinha meu deus que saudade de ficar gritando  com o lucas
1290739728422178816,to vendendo a grama da verdinha 1 real
1290739610440663042,alguem me da uma colonia da johnsons baby aquela verdinha mt boa pqp
1290737337530568704,eu  fiz um pé  la no meu quintal  to vendendo a grama da verdinha 1 real  a minha mae ja perguntou  o meu pai  ja perguntou a minha vó  ja perguntou que planta  é essa meu amor
1290734599203586048,enrola a folha no papel taca fogo e fuma a verdinha
1290732074022952960,tão bonito o arruda grama verdinha
1290730777832050688,anitta atrás da mc rebecca e pabllo atrás da mc verdinha
1290730229305159680,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290729139553603584,gente que fuma maconha sempre quer botar a narrativa é natural nao vicia é bom pra vc bom adivinha só seu arrombado tabaco tbm é natural o vicio nao é uma coisa tao simples assim e bom é relativo pra um santo caralho enfia a verdinha no cu que saco
1290727486918098944,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290727122571591685,só uma verdinha pra aliviar minha cólicaó senhor porqqqqqqq
1290726557619716096,mano essa runa com aquela q da shield verdinha e lux ta imoral
1290725013864230912,a nota de 200 podia ser verdinha pra eu matar a saudade da nota de 1 real ne
1290724371313627139,eu fizzzzzz um pé lá no meu  to vendendo a grama da verdinha há 1 real
1290724324631093248,que delícia e lindas ficaram mas estou encantada com aquela árvore ou arbusto ali atrás tão verdinha
1290723350713634817,hj a vontade de tomar a verdinha passaaaa
1290722706992893955,small talk vai garantir a nota verdinha do álbum
1290721470029717504,fuma uma verdinha kkkkkkkkkkk nunca vou superar isso
1290713614731677696,nao importa se o brasil não tem estrutura pra nada nao importa se o dinheiro público é feito de mimo pra safado não importa o brasil ser o país que mais mata lgbtqia no mundo oq importa mesmo é se a pessoa tá fumando sua verdinha em paz
1290710599354253313,só o porto é seguro m1ypk única verdinha f1lry arregou
1290707262546358274,a gente já tinha sacado desde quando tirou verdinha como hit do ano
1290706654653288449,to sentindo falta da verdinha
1290704612576698368,menino gl contando de quanto ele deu um tapa na verdinha muitos que não gostaram da primeiras lives bebadas a meses atrás viraram fã só por esse episódio inédito
1290703807748493312,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290700914223976450,um solzão desse uma caixa da verdinha bem gelada uma cuiabana assando na  e uma rede debaixo de um pé de manga podia vir o meteoro
1290699561716129792,creme sk4la p0tão dois em um o azulzinho gelatina sal0n l1ne a verdinha uso óleo de argan ou coco
1290698828123975681,tomanocu verdinha e sensacional
1290698441513893888,patrocina a  que até quem nem de cerveja começa a tomar só a verdinha
1290697604955856901,tô com um pé atrás com esse pjb desde que verdinha não entrou em hit do ano e no lugar entrou uma do melim que foi lançada ontem
1290696999088672768,fico na verdinha kkkk
1290696754044829703,fiquei curioso e fiz o negócio quanta coisa verdinha
1290691250685976577,graças a deus minha grama ficou verdinha demais
1290690231537147917,já dizia ludimilla “eu tenho um pé lá no meu quintal to vendendo a grama da verdinha 1 real”
1290689401035653121,de todos os brinquedos da vida e desta casa a criança cismou com minha verdinha naaaaah estás a falhar o biberão filha
1290689395008430080,falei aquilo no calor do momento tem nada de evideo dançando verdinha não
1290688903037497345,cadê o vídeo dançando verdinha madztaon
1290688330745741313,eu tinha a verdinha
1290687659589996544,verdinha
1290687059892600837,gomes farias  verdinha nha nha nha  se vão imitar não sei a verdinha é a única no brasil que dá replay
1290683584865619974,verdinha reinando
1290682986543951877,pepino tem exatamente o mesmo gosto daquela parte  da melancia
1290682980986433539,correntinha de sabores favoritos  pizza n tenho  esfiha carne moída  bololaranja  sopanão gosto  pastelcarne moída   ou aquela maionese verdinha  tortafrango     q eu amo  cháhortelã  fruta manga
1290682178645491715,toco fome de azeitona verdinha
1290681503165415427,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290678629739966464,verdinha
1290676659608330240,to vendendo a grama da verdinha um real
1290674458274017280,fiquei desse jeito a segunda que apareceu aqui era verdinha eu tava no banheiro quando vi ela a bixinha entrou num buraco e sumiu agora fico só olhando pra todos os buracos
1290674036838666241,só uma coisa faria ela “abandonar” a verdinha
1290673921172426752,alexa play verdinha by ludmilla
1290673739680669697,verdinha danada
1290672795228282880,eu fiz um pé lá no meu quintal tô vendendo a grama da verdinha um real minha mãe já perguntou minha vó já perguntou meu pai já perguntou que planta é essa meu amor  que plantinha é essa meu amor
1290670952758611969,nunca experimentei a beck’s mais pra barrar a verdinha original é complicado
1290670578156830722,não fui no jaca e agora to sem verdinha bolado cmg msm
1290667051003125760,um ano que fui pedida em casório um ano andando com minha verdinha na mão esquerda rssss
1290666547065827341,a verdinha e minha main
1290663902548762627,é final o ceará tenta conquistar o nordeste mais uma vez invicto às 21h30 desta terçafeira 4 acompanhe a partida contra o bahia ao vivo na verdinha com narração de antero neto
1290663428483354630,to vendendo a grama da verdinha 1 real
1290663002526691334,legalizem a  a ludmilla que pediu
1290662766982963201,laranja e
1290662643343204352,mo saudade de pegar uma agua verdinha
1290656512692629506,1130 e o cheiro da verdinha subindo
1290656333327409154,por um momento eu pensei que verdinha era
1290654743954587655,cheguei no trampo a galera falando de erva verdinha e forte me deu gatilho
1290654004196904967,foi o meu primeiro pensamento amor depois pensei que talvez pudesse ser verde porque não temos mais uma nota verdinha aí lá vai o governo e tomba nós todos kkkkkk
1290654003425161216,aposto que eu bebo mais que ele  o negócio dele é a verdinha
1290651898861826049,volte sempre amiga agora com a verdinha
1290646494165569536,50 tons de cinza se com uma de 100 o cara já dá uma cheirada na verdinha por prazer com a nota de 200 vai ter cara fazendo
1290645895395016713,pq ele não poder como five ein o aiden é um verdinha velho que ódio queria virar stan mas n vai dar
1290645507648499714,ta q até da p ir com a câmera e de bike mas se eu cair eu não só me quebro como tb ne kk  e minha verdinha é meio grande então sla desengonçada demais p faze essas 2 coisas ao mesmo tempo
1290644648277540869,eu vivi pra ver ela mudando da verdinha pela duplo malte
1290644313685348353,pq se ela for patrocinada por alguma marca de cerveja é mais provável que seja brahma até pelas lives que ela apresenta mas o povo falando de verdinha nunca que a brahma vai patrocinar
1290643536313044993,eu quero morrer quando a pessoa fala de verdinha pra gizelly
1290641604538236940,vargem grande voltou a ficar verdinha no mapa da covid em floripa acompanha agora o ribeirão da ilha boa notícia resto da cidade segue em situação crítica
1290640445505241096,fazendo propaganda da brahma pra ganhar verdinha kkkkkkkkkkk amo
1290640419697680386,só uma verdinha pra da uma relaxada
1290640297685389312,fumei uma verdinha agr to deboas
1290639879316045833,trocou a verdinha pela   mamei muito brahma maior e melhor a duplo malte é muito boa mesmo
1290635521119727616,chuva de verdinha
1290634379346292736,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290633250491322371,gosta da verdinha ne amor
1290632762026856448,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290630466765283329,você que nunca trabalhou está confundindo a verdinha que dá em árvore é maconha num é dinheiro não
1290630063050887169,ceará cast dia de decisão para o alvinegro ouça o episódio completo em
1290629249657864193,dos mesmo criadores de que n gosto que postam foto de comida gostosa quando n tem nem arroz pa comer aqui n gosto de quem posta a verdinha lindona quando n tem nem a balinha de 2 p carburar
1290626713425256448,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290626004327817217,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
1290622265500020742,i verdinha hino produzido por um dos major lazer ii acho cobra venenosa uma bomba mesmo gostando iii blazed hino que surra everytime mas nenhuma das 2 é ruim iv amo a becky
1290621921927794689,é mas gosta de verdinha e cobra venenosa não gosta de everytime e gosta de blazed fora que odeia a becky seu gosto é podre pads
1290618568275562497,eu fiz um pé lá no meu quintal  tô vendendo a gramada verdinha um realminha mãe já perguntou minha vójá perguntou meu paijá perguntou que plantaé essameu amorque plantinhaé essameu amor
