Id,Message
1291070019682684928,a pam com o jim são um dos melhores casais que ja vi aksdfkasdfk a holly com o maicon tmb e perfeito demais
1291069897330561026,sim kkkkkk o sofrimento da mulher que não desiste
1291069631193636867,um vídeo nunca definiu tanto
1291069176593948673,até a pam sabe kkkkkk
1291068967629594624,talvez precisemos de uma análise literária além da tradução
1291068834695258113,q ódio
1291068686732873731,é incrível como jeito que o jim ama a pam me faz chorar que nem uma condenada
1291068671578734593,tenho que comprar uns produtinhos da boca rosa
1291068269370245128,obg mesmo amiga
1291068132753321984,curte um pam curte um pá
1291068045763448835,to ouvindo exile aí acaba e começa a tocar back to december foda hein
1291068032031367174,joga y joga o menino
1291067969154551809,carapuça serviu ne kkkkkkk mas não foi pra você
1291067963970396166,o dia tem que ter 36 horas pra conseguir fazer tudo da faculdade de boa sem estresses
1291067747791769603,recebi a indireta ok
1291067706633052160,preciso de umnotebook branco pra poder comprar e colar isso
1291067478341300226,cortei minhas unhas me sinto pelada
1291067255292342273,vc está fzd aniversário e vamos juntos comemorar em mais uma ano que passa que a beyoncé venha te iluminar uma musiquinha que minha avó canta para todos no aniversário mas com uma pequena modificação kkkkkk parabéns pãm tudo de bom para vc
1291067093274841089,nasci só pra criar e expectativas e me frustrar
1291066935225065473,tomei o remédio tá me dando sono e tenho que olhar a minha irmã
1291066873635917829,parabéns pam
1291066545175699463,bom dia pam
1291066456570986504,vai passar nos móveis isso aí pra ver o grude que vai ficar kkkkkkkkkk
1291065906416713728,a pam dormindo no ombro dele e ele falando q n foi um dia ruim sei la segundo episodio ja queria namoralo
1291065834794889216,falou tudo
1291065830646611971,nada meu amor qualquer coisa eu estou aqui eu sei que esta sendo difícil para você amiga
1291064964812279809,eu pedindo conselhos para pam
1291064579980775425,eu sou o hulk
1291064515824672769,tô carente demais hoje papo reto
1291064041419550721,tenho 112 contatos bloqueados do banco pam me ligando pra me oferecer empréstimo desde o começa da quarentena essa patifaria
1291064037590138881,quem sair de 2020 não vai ser a mesma pessoa que entrou impossível esse ano não ter mudado um pouquinho que seja o seu pensamento o jeito de lidar com outras pessoas e até mesmo sua
1291063979343859714,pam prometeu que ia tomar vinho comigo
1291063956812042241,nossa senhora que criança perfeita
1291063794681237507,pim pam pum vamos
1291063645053558784,já chorei com pam e jim em the office e só tô na 2temp acho q tô sensível
1291063568528482306,amo tanto quando me chamam de pâm
1291063517026689025,o dwight querendo mata qm fez a pam  kr melhor persona junto c o jim
1291063128260841472,vai falar q eu n canto bem pam  kkkkkkkkk
1291063084061270019,tentou calar a minha voz tentou roubar tua canção e sufocar adoração que é só pra ti e mais ninguém eu só queria levantar as minhas mãos e te adorar deixar a lágrima rolar deixar a lágrima rolar
1291063032488103936,eu queria uma relação tipo jim e pam se deus me permitir
1291062887771967493,tenho tantas coisas pra dizer tenho tantos versos para escrever fiz uma canção de amor pra cantar pra ti tenho tantas notas pra tocar um poema pra te declarar mas sabe deus é hoje a noite foi fria o vento tentou me levar angústia me feriu a dor mais forte do que eu
1291062844633612288,aí eu já não sei kkkkkkk
1291062387647406080,era só geral daqui do condomínio combinado um dia e geral partir como
1291062014643703808,e eu fico falando “ olha o tanto que minha bunda cresceu” kkkkkkk
1291061977322749954,será que sou rica em um universo paralelo
1291061766043111426,teoria do caos é uma doideira as vezes fico pensando nas diferentes linhas do tempo que uma de mim vive em uma delas eu estou prestes a pegar meu diploma
1291061575189757957,obg amiga
1291061118820122625,as lives da pam que estão me salvando eu fico tão mais concentrada nessas  leituras em grupo
1291060814770774016,cara q sdd da lorena nos role do lucca sdd dela tentano me ajuda a nao ser empurrada na piscina verde e caino junto comigo sdd de ficar na casinha da arvore co ela e co a pam sdds
1291060668637024262,sabe quando você precisa da pessoa lá  não precisa fazer nada falar nada se possível nem respira mas eu preciso de você lá
1291059725711351808,sim eu tava bem receosa mas orei muito busquei muito e pam é nosso dever sabe jesus morreu na cruz por nós deus deixou seu filho sangrar apenas pra que nossos pecados pudessem ser perdoados é nosso dever explicar que propagar esse ódio é o contrário dos ensinamentos
1291059693402689536,vamos marcar o amigo  e ganhar dinheiro pra pagar a faculdade hahaha
1291059626771910656,agora que eu reparei que tanto eu quanto a pam temos flowers no user
1291059502591152130,as pessoas precisam começar a entender que se eu estou rindo de mais é porque estou  com a situação  caralho
1291059404146499587,meus sentimentos meu amor
1291059393858084871,coração leve mente em paz
1291059154505945088,pâm é fofa educada e atenciosa com o lucas nossa só não ver quem não quer o lucas é muito besta ela tá afim pâm é fofa educada e atenciosa com um amigo do lucas parem de forçar mulher não pode ser educada q já dizem q tá afim né
1291059137237921798,delatorvi além de muito talentoso tá extremamente chique em sem boné
1291059127444217856,pam pam pammmmm pam pam pammmm acabei de receber uma ligação da nephew e eles me falaram que irão abrir  no dia do meu aniversário eu amo uma loja
1291059050055114755,e eles limparam tudo rapidin a pam ficou admirada  e o lucas aquintem 3 cara pra casar carai
1291058664116289537,viver a ocupação pós moderna é experimentar uma condição permanente de estar a
1291058572168704000,sério pam pam é tãoooo bom
1291058203359416325,um relógio
1291058051227750400,e lavar a louça
1291057983145816070,gente o jim e a
1291057953215324160,já peguei to fora
1291057439681458178,tudo que nasce morre tudo que vem se vai hoje morreu um sonho que ele descanse em paz não temos controle o tempo é ligeiro na estrada da vida somos passageiros mas que deus guarde cada estrela a mais no céu volta pra mim vó te amarei
1291056971467100162,a criança derrubou a outra sem querer e saiu desesperada correndo e gritando e n sei oq de
1291056924025401345,vixi vem no certo bb
1291056822196019202,quem levou um tombo de 60 conto tá aqui viu por isso n gosto de comprar pela net vey
1291056689807073282,disso eu já sei
1291056376651960320,por mais que eu só veja ele em fotos akkakak
1291056301469040640,é verdade ou mentira você 1 mentira 2 verdade 3 verdade 4 mentira 5 mentira 6 mentira 7 verdade 8 verdade 9 mentira 10 verdade 11 mentira 12 verdade 13 mentira curte que eu mando
1291056118001799168,sonhei com o filho do andré hoje foi tão
1291056115522908162,ei a pam ganha nem que seja 1
1291056115229364224,ainda é aquele pedido mds
1291056027643846663,aonde mesmo kkkk
1291055989362393093,existem seres humanos e existem anjos como  lidem com isso
1291055874652483584,isi malia vai ter uma mini pam titia já ama
1291055427724226560,cu de gato não dem pelo daquele jeito é só olhar pras fotos que tu mandou pam
1291055231296561154,aonde
1291055040208293888,de verdade aqui tem roupa que só usei uma vez e que eu nunca usei tbm
1291054694614343680,cantada anônima para  “você é google pq tudo que eu procuro encontro em você”
1291054602209693696,a pam é  aaaaa tudo pra mim
1291054544944861184,com certeza pam com certeza aí você é tudoooo muito obrigaaada
1291054403097632770,o que eu vou dizer pode parecer polémico a karen é melhor que a pam boom
1291054174407467010,vou te mandar foto da prateleira de verdura no whatsapp aí vc escolhe pra mim
1291054023446089729,pim pam pum vamos
1291053981305896965,obg meu amor
1291053978969608192,pam e jim e veronica e logan
1291053858593083392,eu não aguento mais shippar pam e jim
1291053515020939265,que o senhor conforte todos vcs prima
1291053322103853058,amo sdd itaquera
1291052946701066242,darte pammi pam sum sum ñam ñam ñam
1291052300946087936,saudade cassems esses golpinhos tão altos
1291052297544441868,coitada
1291052201155100674,pim pam genoveva
1291052140329345024,e eu que tenho problema com olho retirar corpo estranho ou algo assim aaaaaa
1291052027875917832,miga 350 golpinhos a consulta com oftalmo particular  300 pila mês pra ativar minha cassems tá difícil
1291051832194859012,bom dia pam
1291051808895504386,ah migo e eu que tive plano desde que nasci até os 21 anos pagava 20 reais na consulta hahahaha agora tudo particular
1291051559527292929,estou cansada  e fisicamente
1291051337812258816,amo pam
1291051318035922945,tapa na cara dos suíno do pescoço pra baixo é canela
1291051133448970241,obg meu amor
1291051098665619459,sim mas pra alguns tenho virar mesmo pq não sabem porra nenhuma e mete marra de pam kkkkkkk
1291051045012025344,eu odeio não entender as coisas
1291051044139610118,valerie é tudo
1291050985922666496,é eu to chorando com a pam e o jim isso mesmo tudo que eu queria
1291050707286659073,nao acredito que finalmente ganhei um sorteio sos
1291050685212106757,as quiança maior e melhor jkjkkk
1291050616220000256,música de gay
1291050491791790081,as quiança
1291050390478368770,né cara kkkkk
1291050208881717249,eu amo d
1291050059325415424,nós demais amiga n tem como o baque vem kkjjjk
1291049991075700736,cansa p mim tbm
1291049912969371648,kkkkkkkkkkk espero que seja  estou assustada até agr
1291049868455280644,vou sufocar nada quem querquer
1291049461939085312,fofo o jeito que ele pode estar morrendo de sono mas só para de jogar dps que eu paro kkkkkkkkkk
1291049439885434880,desxunoa pam é pra começar o dia já de um jeito peculiar
1291049371350556672,consegui alguém pra fazer twist em mim
1291049275783360513,não vai inventar música não pam hahaha
1291049156308500481,ainda não superei essa live foi top demais rolou muita risada acima de tudo houve que eu vi eles respeitando a pam o carinho toparam brincar e tudo orgulho dos meninos e pamzinha sempre fofa simpática e como não amar ela e que vibe incrível  já quero outra
1291049119386132486,feliz aniversário pam felicidades
1291049068182085632,ai tadinha na próxima né leva amiga
1291048750274818053,mas cê tá brava
1291048207934541824,pam quando puder me segue
1291047834045865987,tacons de pam mimagino jo no
1291047466578608129,eu nao aguento mais a minha irma
1291047166610350083,não posso criar
1291047023559442434,tem coisas que eu olho e fico pensando como a pessoa tem tanta coragem
1291046997089280003,tamanho da sua fome
1291046935600734208,feliz aniversário pam
1291046741203189763,fica assim nao vida
1291046696965804038,não pense que a cabeça aguenta se você parar
1291046658130743302,agr tava perfeito pra apertar a braba
1291046378643365888,esse carregador ao invés de carregar está  meu celular
1291045608522997768,kkkkkk eu lendo esse teu tweet
1291045305614585857,status 9 pessoas visualizaram seu perfil
1291045298803027968,jim e pam finalmente estão juntos eu to gritando
1291045278397734914,coitada da maria pam
1291045138119168000,neeeem fudeno q hj tem live da pam amanhã com a gabru aaaa
1291044773340614656,simmmmm kkkkkkkkkkk
1291044565856722945,vc salvou as coxinhas dos meninos senão a pam tinha ganhado kkkkk podem já marcar uma nova live todo mundo amou
1291044565110206464,amiga pelo que a pam falou no vídeo de resenha dela a primeira parte do livro é leve comparada com o resto
1291044507014791170,volta vó
1291044332187918337,deus da força pra sua
1291044284217675778,eu tenho que aprender a controlar minhas emoções depois sempre me arrependo
1291044229381345282,falaram que minha  parece com a da pam de the office e eu concordo
1291044163744653317,só pra falar aqui que a pam é a pessoa mais incrível que eu conheci no lol só isso msm
1291043922370875392,a live da pam com os meninos já tá  eu já vou lá rever essa perfeição de live
1291043802950635520,sim amiga até entendo esse lado mas eu sempre tô  essas coisas quando acho legal mas perco o interesse total assim
1291043672881012737,pois bem o marido dela fez um projeto burro
1291043511136071681,gosto de ter 2 horas de almoço como em 15 minutos durmo todo o resto
1291043124693864454,e a pam falando que acha que a malu não gosta dela
1291042992384618496,nossa eu também comprei assim que a pam liberou o cupom e no dia seguinte entregaram o livro fiquei até surpresa com a rapidez
1291042733642190863,hj eu quero conseguir dormir antes das 00hs
1291042297174536194,eloá ta tão esperta
1291042235090444288,sofro com a fragmentação pam
1291041959629463557,lógico que da pam
1291041736215732224,eu tô adorando ver os pets dos colegas nas aulas online kkkkk
1291041630808690690,to chorando dms vendo final de the office pqp amo o jim e a pam porra
1291041433164677122,meu nubank chegou agr é só ladeira abaixo
1291041410574176256,pai amado
1291041368652087297,stream de arte tradicional pim pam
1291040802848808960,ainda tenho uma tia maluca que vai me ensinar como fazer isso fudeu de vez kkk
1291040801187926016,tô só arrumando ideia querendo pintar as pontas do cabelo de rosa
1291040340598808578,eu e patrick somos mt viciados em uma bala q vende na barraca aqui fora minha mãe foi no mercadão e comprou um sacão dela pra gnt
1291040049052647428,vcs tem vergonha de comprar pão ata
1291039919540973569,pam que deus te abençoe
1291039777354125314,pode juntar as duas que não da a minha pessoa kkk
1291039773667332096,4 meses p aniversário d meus meninos e eu já tô doidinha p bolinho desse ano kkk
1291039319126401025,fui tirar uma foto do scotch e parece que ele tá lendo todos os pecados da minha alma
1291039222590312448,pelo menos ta bem
1291039121381691393,aguardando ansiosamente o fim do ano para cantar com minha prima “quero você do jeito que quiser” hahahahah
1291039032038903809,eu e quem
1291039009343442945,e eu sou entusiasta do chororo kkkkk amo
1291038454118322178,b sb o q eh pior eh m fz iss e es pdim pam confia e cenas caba p da no msm
1291038422514245633,comeee fideosss lo buscó lo besó pam pam pam
1291038393057648641,duvido
1291038117869301761,índole questionável
1291038010084077568,assim eu ponho fé
1291038003192836096,mana isso ja aconteceu cmg eu n lembro de toquei uma siririca no meio do sonho e o pior é q quando eu acordei a tv tava ligada e eu n deixei ela ligada kkkkkkkkkk
1291037991608233987,pam aqui pode mandar áudio sabia
1291037956543782912,só entender que eu não quero e não me sinto bem com isso porra se fuder
1291037926462230528,vem aí pam cantora aaaaaa
1291037845625417729,pam você é maravilhosa
1291037820237250560,man qual a dificuldade da minha mãe de entender que eu simplesmente não me sinto bem fazendo exames nas partes íntimas com homens “ amas se vc não gosta de homem pq tá namorando um”” man é cada bosta q ela fala
1291037696538947590,eu acabei de lembrar do meu sonho e mano puta que pariu que sonho perfeito poderia acontecer aaaaaaaa
1291037537411055616,coisas que só quem é mãe vai saber hahahah
1291037447934156801,sono pronta al  pam pam
1291037282762448896,obrigada pam
1291037276076679173,eu ganho
1291037020538757122,tomara que caia pra série c e termine de falir tem é que se foder mesmo nem na série b com 6 pontos não deixam de arrongancia bando de nojentos
1291036974149763072,faz um querida kkk só fazer um
1291036447064166402,puts pam ai cê me quebra
1291036417519489026,pam quando acabar a pandemia tem q gravar com eles kkkk chama todos p sua academia kkkk
1291036273654857735,também tem o office ladies apresentado pela jenna fischer pam e angela kinsey angela
1291036161788514309,não tava já tava tudo uma merda
1291036078019837955,relaxa pam isso não dependia de você não era algo possível de controlar
1291036034654973953,meu maior medo
1291035927758999554,perfil visualizado por 8 pessoas
1291035808749834241,no vídeo que o minho postou eu vi bolas nas partes dela a pam fala que é o cu  mas tá muito saltado pra ser o cu kkkkk enfim não chegamos a nenhuma conclusão ainda
1291035500053180423,afffff pam tu é mto tóxica kkkkkkkkk
1291035485503201280,discussão do dia minha da pam e da jessie soonie é fêmea ou macho
1291035167054757888,andar de moto cansa macho
1291035086788468737,vcs são jim e pam
1291035063308648449,eu não paro de checar os meus emails
1291034884761194496,pam sem 1 ba
1291034716716638208,bom dia pandão lt3
1291034685729124353,claro que eu notooo
1291034409408376832,eu ri tanto ontem quase fiz xixi igual a pam
1291034275849146368,132 o 4 num lavo deixo pro meu irmão ou pra minha mãe rs
1291034111491145733,nem me nota kkkk
1291034073830494209,ninguém pra cuidar de mim
1291033952564719622,o dese
1291033836759986176,bom dia  foi um arraso a live mulher3 gatos e uma gata  vcs tem que  chama a jaqueline e dri pra ficar completo
1291033760130043904,agora vocês estão shippando a pam com o amigo do lucas o que eu perdi
1291033699572748294,quero o livro da pam sobre o signo de escorpião
1291033571474452481,oh vei
1291033374505787392,agora vão querer uma parte da roça
1291033319484928004,baby bash feat akon  pow se tivesse comigo era só alegria e nike no pé
1291033296399458305,hahahahah só consegui pensar nessa pam
1291033220088303617,adulto faz assim
1291033093437100033,jkkkkkkkkkkk ninguém amigo ninguém
1291032964713910275,que elas “só”
1291032835957182464,amiga as vezes elas só querem ser reconhecidas pelo trabalho dela não é pq falam isso que elas querem biscoito até pq toda pessoa que posta uma foto quer biscoito ninguém posta foto pra não ter nenhum like e nenhum comentário e assim funciona com aqueles que produzem conteúd
1291032462714445824,só pode
1291032329201254400,kkkkkkkkkkk quem te aguenta
1291032266945245185,relaxa pam tem muita gente que consegui comprar eu sou uma dessas haha chegou ontem e já comecei a ler
1291032218199035905,o povo fala que é de humanas mas odeia escrever redação
1291032197240160256,adoro
1291031959846739968,eu que agradeço por ser su amiga todos os dias você é incrível pam obrigada
1291031932378251266,vei a pior merda que eu e pâm fez foi ir atrás desse povo
1291031818003677184,pora pim pam
1291031578106302464,aí que delícia rs
1291031533374103553,aí mds
1291031277865447424,o seu perfil foi visto por 8 pessoas nas últimas 12 horas
1291031096147283968,se vc acha q eu chorei durante o casamento do jim e da pam você está  certo
1291030924600258561,pam no meu o cupom estava valendo p ebook tbm ja q não tem o físico mais ainda da p ter um desconto
1291030909219737600,lucas e pam são tudo  amiga te segui desculpa achei que já te seguia
1291030816726843393,maravilhosa hahaha
1291030686376353792,eu comprei assim que saiu o vídeo e a amazon nem enviou ainda sofro com essa empresa porém obrigado por tanto pam vi teu sufoco pra conseguir esse cupom lt3
1291030535003930625,muito
1291030345375244289,ainnnn eu toda vc ja viu tudo to na temporada 6  pam e jim são tudo pra mim nessa série
1291030321027256321,do meu pai amiga
1291030226311548928,pam é suas piadas
1291030212809981953,roda mais uma vez aí nunca te pedi nada
1291030164802023424,o foda que além de linda e gostosa eu ainda sou cruzeirense
1291030116785684480,3 de duas vagas ótimo até o dia 21 com o cool na mão
1291030044295536642,a  da minha irmã mais velha me mata
1291029888821071873,eu nao to mais no grupo tem q chama ale pam ou o thiago
1291029834173472768,bom diaaaaa pam
1291029715428560897,mas serio dps q eu assisti reassisti na vdd pq na primeira vez eu tinha 14 anos e so queria sabe de pam e jim eu sinto q meu senso de humor elevou o nivel
1291029698089226241,a pam e o gabriel
1291029244194230274,a editora vai postar meu print me sentindo famosah
1291029199650791425,finalmente chegei no episódio do casamento da pam e jim
1291028779268177922,eu e a pam fala mal de tanta gente mds
1291028523440918528,duvido
1291028232402337795,pam mudou o user só vi isso agr e achei a coisa mais lindinha do mundo
1291027988549636099,amg tem no amazon prime tb mas deve ter online a primeira temporada é chatinha mas dps melhora e o jim e pamputs acho que é meu casal preferido de todas as séries eles são tudo
1291027881481711617,58 1203 sara  a técnica que fez a ambientação não quis ficar na escala acho que nós assustamos ela 58 1204 pam   kkkkk não tô entendendo a sara
1291027862179520514,bom diaaa pâm
1291027752724897792,pam acustico
1291027643681341442,pam me segue depois eu nunca te pedi nada
1291026940061782017,casamento da pam e do jim tao fofo e eu só pensando que quero muito me casar um dia
1291026799556788224,não são os mesmos produtos pra todas as box
1291026542257201154,pego muito
1291026528885706752,deus tenha piedade dessas meras mortais kkkkkk
1291026492294660103,resolve e me fala devo sair de casa umas 16 hrs
1291026466080280576,pam vc é tudo
1291026432441950210,bom dia pam
1291026376418635779,mas fiquei com raiva da pam ter voltado com o roy tipo afff
1291026360513830912,olhaa não brinca assim comigo
1291026297980891146,58 1158 bibizinha bom dia miga 58 1159 pam bom dia mais seco 58 1159 bibizinha bom dia miga  eu que sou a grosa fria e calculista sem coração do grupo olha não é fácil
1291026233321500672,fiquei esperando o jim aparecer na exposição da pam
1291026222248591360,até buguei nem sei o que escrevi
1291026166384648194,bom dia pam sua linda me segue
1291026151700336644,como ajudar a não sei algo que não sei como ser kakakakaka
1291026110243909640,será se eu fiz alguma coisa e nem to sabendo
1291026018669662213,brota lá hj  passo aí te busco e te levo qnd for embora rs
1291025975032061952,obrigado pam
1291025957739008002,oii pam por aqui tudo na mesma
1291025953636974592,kkkkkkkk aí senhor eu na vida me ajude a deixar de ser assim  kkkk
1291025838004228097,cadelinha de jim and pam aqui
1291025823009472513,bom dia pam
1291025799815069697,bom dia pam
1291025666725548033,humm entendi era pra ter ido segunda neh mana hoje to em casa
1291025564954955776,quero msn para tremer a tela dos amiguinhos para chamar atenção quando demorarem a me responder
1291025518364590082,bom dia pam
1291025394691461123,obrigada paixão você é demais beijão
1291025366505738251,nossa desse jeito eu vou pro inferno
1291025346620424193,n amiga rsrs n foi isso falei c poucas pessoas preferi ficar na minha vou na mãe de santo no final da tarde
1291025220179025921,lua tá em peixada e geral que lute
1291025150671028229,eu sou ninguém
1291025116823007232,bom dia pam
1291025102260391937,bom dia pam
1291025048363569152,bom dia pam
1291024900648505344,ficar de cama hoje o dia todo essa crise tá me deixando pegada
1291024741957066757,boa sorte amoô fica relaxada vc vai conseguir xeroo
1291024696646012928,pam me segue aqui por favor
1291024619894431745,como é tudo tão difícil p mim
1291024613326151681,oi oi pam senti
1291024605101121543,mas isso é vdd credo
1291024549035814914,pam me nota por favor e me segue perdi meu tt antigo luansicone
1291024485341171712,oiiii pam eu senti
1291024403615162368,lets gooooo pam pam tum tum
1291024313303412736,bom dia pam
