Id,Message
1291020390765035521,sempre esqueço que o bak ta fugindo do m4zz4f3r4
1291020379574632451,ele carrega e o bak carrega os 6 titulos da nfa kkk
1291015834060689410,estão criando a sala errado
1291015562907267078,li vê bihаrê dilo hаwаr li vê bihаrê
1291014078605950981,esse vídeo q o bak postou agr mt bommm os caras são muito calmo pqp
1291013922624069632,sou tão apaixonada que até com eles eu sonhei kkkkkkk bak e bradock
1291011929000026114,bom descanso meu amor
1291010094939938816,so valta do bak agora amoooo
1290999224549744643,foi a mais foda ri muito façam mais como essas
1290995523600736256,hoje é dia de campeonato bak e quem se enfrenta são os grupos b e d quem tá animado
1290987709360672768,5 da manhã eu tava como joguei 3 partida de cs e assisti a live do bak
1290987011499753473,to com
1290978146595086337,me falaram que vc tá parecendo o bak aí é foda
1290977303653224448,time da laude eh mt foda ne rushador pika thur jogador de lança lzinn suporte de awp jordan call perfeita bak como q perde camp c um time entrosado desses impossível fi
1290977023515664384,até o bak misericórdia kkkkkkkkkkk vou reassistir  essa live que dormi no meio
1290976432471117825,sera outra nfa
1290976006770171904,algo dentro do jogo e ela disse que não queria que ele ensinasse daí alguém comentou no chat o bak ensina e ela leu alto e ficou rindo aaaaaaa que raiva
1290975059516043264,o surto do menino kkk
1290965403137646592,descansa móbom sono
1290961306187636737,tô com depressão
1290956343084548097,eu te amo 0508
1290956330514161670,eu te amo 0408
1290953878620577798,livezinha foi insana pivete ainda continue vendo o hudson só q deu sono pra caramba e hj tem nfa pra assisti
1290953267665666048,dorme bem amor tw amo
1290947673688879106,bom descanso vida
1290947627933196288,o surto
1290946540283011072,de berço
1290945891642363904,tô com depressão
1290945688440909824,obrigado por cada livetu é minha dose de taxa preta loudbak
1290945345590099969,bom dia vida dorme bem
1290944723272765441,bom descanso vida live está incrível obrigada por tanto
1290944639772635136,fui escovar o dente tu fechou a live
1290944454027816960,fiquei até agora na livezinha do monstro   partiu dormir né kkkk
1290943571839856641,o surto kkkkkik
1290943320802328576,obrigada pela live foi braba lt3 e ainda respondeu meu comentário ksksk
1290943245963481089,descansa bem te amo lt3
1290943152778551299,assim que nós gosta mofi
1290943100349755393,obrigada por mais uma  e te amo
1290943097011089410,eu só queria dormir aaamas quando eu fecho o olho meu ar não vem
1290943056187928577,o surto
1290943053574922241,dorme bem more
1290943008255422466,coe bak reclama com a garena aí das salas  q n da pra entrar de emulador nunca mais consegui ir x1 dos crias em live dos outros
1290942955201667073,bom diaa bom descanso vida
1290942889720242178,te amo muito obrigada por mais uma livevoce é incrível
1290942846514733056,bom descanso live insana como sempre
1290942814356987904,kkkkkk assistir sua live toda e não posso dormir ai e pi
1290942784346693632,boa noite vida
1290942783465885790,bom dia bom descanso
1290942779384909829,valeu paizão por mais uma tmjj mlk
1290942737840209920,bom diaa dorme bem
1290942728579305472,te amo muito
1290942705720348673,fui de sonin mt bak como sempre desregulando meu sono
1290942704466235392,bom dia
1290942681082933250,qual foi o vacilo
1290942603056357376,já já eu chego nesse nível
1290942592927043585,va dormir po
1290941967334080513,friozinho  live infinita do bak tudo pra mim
1290936045828284417,live incrível como sempre obg por sempre me deixar tão bem vida
1290935377373671425,eu desisto irmão
1290934831665287168,ta sem casaco cheio de frio ai o homem fica carente
1290934040921608192,lei né
1290933632979415040,tá tendo
1290933263524036608,graças a deusssss
1290932721158627332,eu pensando q ia regular meu sono
1290932223231893506,ta só o suco reizin
1290932054943727618,boaaaaa tô sem sono hj kkkk
1290932004238897153,é isso
1290931916468879360,coisa boa
1290931892037058560,coisa boaaaa
1290931870524297216,coisa boaaaa
1290931760201596933,gabriel bate 5 milhões e não vê esse vídeo
1290931624918556672,coisa boa
1290931575681679360,normal né kkkkkkkk
1290931557667147776,coisa boaaaaa
1290931534967513088,eu só queria regular o sono gabriel
1290931534447468544,foi insana kk so caoa de qualidade dormi quase toda kkk
1290931482769461249,coisa boa
1290931478654791686,coisa boa
1290931434149089280,coisa boaa
1290931386451451904,live infinitaa
1290927684885843970,muito bom geral dando ragebak ainda deu um xingão no final mas não clipei tudo
1290916189112348679,bak quando reinicia o emuladornão dá irmão
1290914231706169344,entro na live do bak e o tempo passa rapidão
1290912790098649088,o bak é o melhor cpt desse gamen dá irmão
1290909041368223745,talvez eu n vou conseguir ficar até o final da live do bak hoje
1290906098904584192,deixa jogar 4x4  ou 170343372
1290905450557382656,thur tiltou e o bakfalou palavrao thur n e mais nenem morfi kkkkkkkkkkkk
1290904443463114752,assistir 4v4 na live do bak eh um caminho sem volta
1290899427406893062,é impossível alguém q assista a live do bak ter o sono regulado impossível falo isso por experiência própria
1290898091797774338,eu falo gabriel ou biel e muito estranho falar bak pra mim kkkkkkkk
1290895686452629506,minha forma de demonstrar amor pro bradoock ooowwwnnn pitico de mamãe cuti cuti te amo príncipe meu  minha forma de demonstrar amor pro bak vai tomar no cu garoto bonito da porra vai ser perfeito assim na putaquepariu
1290895107366019077,eu acho muito engraçado que o bak e a tropa do 4x4 falam de mobile como se fosse de outra espécie
1290894290110091265,duda vc consegue chamar ele de bak
1290892679639896065,pegaram o bak costas no 4v4  foi o ghost que matou
1290891500193304576,ai eu acho o bak um fofo a nem
1290891292457795584,objetivo  dormir cedo obstáculo  live do  no 4x4 do estresse    irmão não dáaaaaáaáa
1290888532995608576,two9 voices de cada 5 palavras do ghost 6 é bak kkkkk
1290888423163801600,o ghost perguntando da movimentação dele pro bak puta merda kkkk eu amo o ghost veyyyy achei tão fofin msm ele sendo de time diferente
1290887208048775169,o bak tampando a câmera pra beber coca kkkkkkkk
1290886572741730305,e o bak q respondeu meu comentário no chat  eu tô morrendo
1290886551619219457,edit do bak amg vou mandar no wpp
1290885560903573504,vc fode minha ansiedade bak puta que pariuuuuu
1290883634883375104,vou chamar o  só de antena parabólica agora  obrigada pelo mimo  kkkk
1290881774642434049,eu sou  rendida pelo bak
1290880966349721601,bak joga de mais se fude
1290880939921485825,que live foii essa manooo coisa boaaa
1290879054653136897,quem que segue a mãe do bak  sksksksks fico cego
1290877350763167745,é fã do bak mas gosta da pain enfim a hipocrisia
1290876051112042496,aiai esse
1290875546025558016,o boca de 09 pedindo pro bak pra ser mvp  não dá mano
1290873140009152515,vo assistir a live de bak agr muito bonzinho ele
1290873040679600128,roi  né esse roi  essa risadinha foram tudo p mim
1290872640761212928,é 6 nfa porra
1290872621525921792,acho q essa é a melhor live do bak kkkkkkkk
1290872521663930368,sou muito suspeita para falar mas sotaque do bak
1290872080431489024,roibak né kkkkkkkkkkk amo
1290871896595222528,roi bak né
1290871828936785920,“roi bak né ” kkkkk
1290871787119611910,roi bak né kkkkkk
1290871199636041728,que livee é essaaa
1290870813617541121,bak faz milagre dmsssss n tem como esse cara é um deus
1290870724287234050,bak eu tenho 6 nfa
1290870696227278850,bak chamou o coringa de anteninha da sky
1290870680792305664,mdssss bak pq tão perfeito jogando esse jogoooooooo
1290870476320002049,live do bak e do coringa ta boa demais tropa tem como dormir não
1290869931626684416,obrigada cidade alta por estar bugada hoje  sem sua ajuda não teríamos a live do “ bak morreu pro coringa aposentado “ e nem “ antena da sky “ kkkkkk
1290869573407973376,o quanto o bak é fofinho com o boca de 09 se fosse eu já tinha estressado
1290865907938537474,“ô bak nunca mais escuto seus conselhos”
1290865769178423296,a hora passa muito rápido quando eu tô assistindo live do bak
1290864009839869952,tava vendo a live do bak
1290863830935965696,juntar bak com coringa não tinha como dá ruim né amo uma amizadee
1290863732415959040,assistir a live do bak sozinho é tão estranho kkkmm
1290863691194302465,recuperei minhas figurinhas do bak agora a julia tá ferrada
1290863509702684673,o bak jogando com o coringa é tudo p mim amo de mais ntj
1290863501309861889,quebrei a antena da sky vou ficar sem assistir cartoon hoje o bak vei
1290863171461357568,o bak tentando entrar na mente do renegado é o augeh kkkkkkk tô rindo mt tnc
1290862997523570688,salvando o tédio
1290862924895068162,mas não precisavam atravessar o rio pow
1290862677208772609,“finaliza nn” o bak “ah tá bm vou fzr a amzd “
1290862642953945088,muito bom o victor farpando o bak no 4x4
1290860546141585411,live do bak ou a do curica eis a questão
1290859824293580800,live do bak tá tão gostosinha engraçada cheia de farpas do jeitinho que eu gosto
1290858610751307776,thur ô boca o guh tava falando mal de vv aq guh é mentira eles querem colocar vc contra mim n liga não bak coringa ownttt q lindos renegado vai tomar no c
1290858324955668482,estou na live do bak é ele canta uma música ai vou na live do fac ele está cantando essa música venho aqui no tt é o peu e kross cantando a mesma música não aguento mais
1290858263882477569,ppret  cansado ja mn kkkk
1290857988119461895,kkkk bak ta foda ja  bora ver em
1290857359821152256,ele falo que porra eu acho mas o thur fala coisa pior na live do bak kk
1290856306451140608,só resenha     e o resto não sei o  kkk
1290855082125414402,o dantes tava tentando ensinar ela daí ela falou q não quer q ele ensine ela a jogar q ela pede p outras pessoas ensinarem aí ela foi lá e leu o comentário do chat o bak ensina e ficou dando risada
1290855045714661376,sao malucos menos o bak nobru e meu priminho pequeno
1290854804047171584,só as farpa na live kkkkkkkkk
1290854394985144321,thur e bak se farpando toda hora
1290853295850913792,joga 4x4 com o bak
1290852427948793856,bak entrou na call do coringa a eu puta que pariu gostoso
1290852319345676288,day 3  eu te amo amor
1290852087056740354,sobre a live do bak farpas e mais farpas
1290852054752268291,eu fui assistir o video do bak sendo que eu já tinha visto na copa nobru mas eu dou vizu p meu bbzin simmm
1290850944876503040,e na live de hj temos bocade09 p thur “vamo ver quem joga melhor criança” o thur p boca “vamo ver quem tem mais titulo” o bak p thur “vamo ver ent qm tem mais titulo” o coringa p bak “agr vamo ver quem tem mais presencial” e no final o renegado “vamo ver quem é mais resenha”
1290850706350641152,brotandooo
1290850686780026880,baiano coringa thur guh renegado bak boca de 09 numa call só se farpando e eu sem fone tentando não fazer barulho  impossível
1290850354368843776,eu tô assistindo a do bak e tanto a live quanto o chat estão ótimos aqui mas vi uma galera reclamando sobre isso igual a você
1290850128459374592,nimo velha não notificou a live do bak
1290849880248909824,nunca viu um 4x4 do bak pra ver oq é bagunça em call kkkkk
1290849819628654592,bak falou 536 vezes cara em uma frase só
1290849692746756097,vou p live do bak
1290849686312681475,o povo se explanando na live do  aí chega o  ah então quer dizer que é pra explanar
1290849644902260736,eitaaa nimo não notificou dnv
1290849418904850434,afs veija fechei e  o pc e n vai se pá ta que nem o do bakele n ta conseguindo ver
1290848923591081984,não dá né man conversei com o  faz 10 minutos disse pra ele assimbak se vc não conseguir nessa quinta mais de 4 booyahs vai ser demitido pelo  é foda cara time lixo da poha
1290848809124343808,o joao querendo zoar minha foto do bak
1290848406362103808,queria dormir cedo mas o bak tá fazendo live
1290848382089678849,eu n sabia q precisava ver o  de 09renegado e guuh juntos até ver eles juntos
1290847885572145155,que live meus amigos que live
1290847299934007296,a explanação na live tá coisa boa kkkkkk rachando de rir
1290847109831368704,coisa boaaa
1290846517620879361,o dantes tava tentando ensinar ela daí ela falou q não quer q ele ensine ela a jogar q ela pede p outras pessoas ensinarem aí ela foi lá e leu o comentário do chat o bak ensina e ficou lá rindo
1290846465909313538,o dantes tava tentando ensinar ela daí ela falou q não quer q ele ensine ela a jogar q ela pede p outras pessoas ensinarem aí ela foi lá e leu o comentário do chat o bak ensina e ficou rindo
1290846352658882560,vou jogar com meu duo aqui bak 8 nfa  o boca de 09
1290846340424114176,o dantes tava tentando ensinar ela daí ela falou q não quer q ele ensine ela a jogar q ela pede p outras pessoas ensinarem aí ela foi lá e leu o comentário do chat o bak ensina e ficou dando risada
1290846297881219072,old q ele me odeia também
1290846287412305920,aula online que me espere amanhã akkakaka
1290846119359111169,agr ele avisa
1290846086962216961,coisa boa coisa boa
1290845993580335105,
1290845878790627328,to indo
1290845793805651973,coisa boa
1290845728772956160,ele me odeia amg sabe
1290845715170766848,tô aqui já
1290845704034885639,partiuuu
1290845695944032256,boa live vidinha eu vou descansar
1290845682908225536,obgg amg
1290845509318582277,deu trabalho fi vem cá
1290845496416833537,taligadooo malvadoo
1290845490851053568,já tôoo
1290845484115013633,já tô
1290845483951362049,partiu meu cria
1290845430163673088,gabriel jogando com victor  tudo p mim  tudo que eu precisava lt3
1290845353873416193,ficou brabo amg
1290845088126570499,o bak véi kkkkkkkkkkkk tô fugindo do mazzafera a 5 meses kkkkkkkkkkkk acho pouco
1290845009974038528,aposto 3 reais bak manoooo o boca de 09 véi
1290844685477597189,explanação nessa live em kakak bak tem q explanar o coringa kaka
1290844487275642880,amo o horário de live do bak
1290844343352340482,achei na galeria e comecei a chorar queria compartilhar
1290844333160255488,o povo pedindo pra explana o bak e o thur
1290844239593713670,o bak e um nojento kakakakk
1290844069846028289,gatilho uma hora dessa
1290844068692594688,victor vou explanar o bak bak que isso mano já fazem cinco meses que tô fugindo mazzafera kmmkkkkkkkk ah não
1290843899439833088,eu n to chorando com o video do bak entrando na loud n né
1290843672376991744,até o bak chegou do nadaaaaa
1290843598385291277,tô esperando até agora
1290843175557500928,se dando mal  saindo ileso  colocando fogo no parquinho  entrou tbm é resenha meus amigos kkkkkkk boca de 09 se irritando com o guh e o guh coitado kkkk se deu mal
1290843055063470081,eu to chorando de rir kkk agora que o bak entrou vai ficar melhor kkk
1290842909907005440,bak na live do victor  tudo pra mim
1290842743116374016,o bak tá na call
1290842737508573186,boca  rachando o bicorene e guuh sendo oprimido pelo bocathurzin botando fogo na lenha e agr apareceu o bak eiittaaa
1290842454204321792,as vezes nem é fã de tainactor pode ser um tóxico de babictor que criou o perfil pra dizerem q é os fãs de tainactor que estão sendo tóxicos q estão xingando a babi e tals igual quando criaram perfil fake pra fazer racismo com o bak se passando por torcedor da lgd entende
1290841917337608192,o coringa em choque com o bak  pqp
1290839106189242368,o jogo do jon fechou  se não fosse isso teria sido boyaah
1290838313469960192,todos os times caçando a loud nos camps kkkk
1290837216340697088,cadê o  que não abre essa live nunca mn
1290836923712495618,eu só queria dormir mas vejo q n vai dá
1290835333077229568,oq ele diz fui lá ver e não vi nada sobre o will
1290834210392088583,hoje entregaram um boyaah em mas tá tranquilo
1290833754894807040,que bom vidaaaaaa
1290833227968663552,sim  até 7 hrs acordado e foda kkkkk
1290833132162289666,coisa boaaa
1290833088973615104,simm eu sei mas digo em outros dias sabe
1290832832068300801,unhee coisa boa
1290832630372601856,coisa boaa
1290832391985135616,eu toda noite
1290832227350216704,para de fazer 4x4 tá chatão já
1290832036048101379,amojá vou pra nimo
1290831926669062146,me passar o número do
1290831783865524224,tá bom meu amor
1290831782661828608,ele tava jogando camp
1290831685676871682,aiai esse bak é engras
1290831263100698625,coisa boa
1290831259514658816,faz o p sonha com bak e acorda mergulhado na pipoca
1290831130170621958,e o rei né vida
1290831104845414407,sai fora
1290831065012109313,vem ka seu mito
1290831063955189761,meu sono que lute
1290830995764195328,live infinita novamente
1290830926419824640,aql booyah grátis pra da pode
1290830870627196928,heheheu madrugada insana com o brother bak
1290830748786626561,a menina que me chamou de desumilde pq eu não passei o número do bak pra ela acabou de me mencionar nos stories falando que eu era a inspiração dela… análise
1290830677378768899,coisa boaa
1290830628045365253,coisa boa muahahha
1290830473976000513,ok meu amor
1290830450785767431,amém
1290830447971311617,coisas que me deixam feliz
1290830216173178880,coisa boa
1290830194694074370,coisa boa meu pivete
1290830169465393152,vou ver só um pouquinho da live do bak pq amanhã eu tenho médico marcado de manhã
1290830116885602304,esse teu já já é uma da manhã
1290830034308038658,visão meu rei muitos capas hj
1290830013487624192,abre live mais cedo poxa
1290829997876350977,duas palavras já melhorou meu dia 100
1290829976640655360,a melhor coisa do mundo é ler isso
1290829957384593411,500 pt na frente coisa boa  loud
1290829955543240707,4x4 hj pfvr
1290829882348445696,bora jogar junto na live hj bakzin
1290829861716713472,okay to esperando então
1290829850245238786,já estou na espera
1290829803835228160,hm coisa boaa
1290829784948318209,mais uma noite sem dormir mais por um bom motivo kkkk
1290829780946956288,me chama p jogar
1290829766757617666,coisa boa
1290829751914029056,live de treinin amanhã pufavo
1290829742934040577,vou perde to na live do baiacu
1290829732116824066,coisas que deixam um ser humaninho feliz muhahahaha
1290829725334745088,bora mo fi saudades
1290829707374723072,até parei de chorar
1290829699967594496,amém
1290829682078875648,chego a sonhar com o  nao ta dando mais to ficando loca já
1290829675196022785,ufa achei que não ia ter
1290829667050704899,coisa boa
1290829666455105536,podia ser jogando tabuleiro né era tão bom
1290829644254654464,vídeo lá da copa nobru deu bom dms muita visu likes traz mais vídeos assim
1290829635295510528,coisa boa
1290829620321845249,coisa boa
1290829616941277186,coisa boaaaa
1290829612214353920,bora bora
1290829609546723328,bdl hj foi foda emquinta é dia de abrir 500 pts
1290829607806160898,como melhorar meu dia com um tweet
1290829601317494784,mds o homem é uma máquina
1290829594325639168,meu sono regulado te implora tb
1290829589388943362,coisa mais que boa
1290829588998873099,coisa mais que boaaa
1290829580379578368,qnd começa avisa em bakzera apelao apeluuuudoo
1290829572129390596,tava esperando ansiosa por esse tweet
1290829565561049089,jaja 3 anos depois
1290829544321056768,coisa boaa
1290829541896790017,coisa mais que boa
1290829540101677057,coisa boa
1290829539569000448,gabriel lessa abre uma live de tarde eu te imploro do fundo do meu coração
1290829518509346822,já quero heheheh
1290829499932835841,ai coisa boa
1290829486057979904,esperando aqui
1290829479435218944,só esperando
1290829474402107397,eu amo
1290829472657223681,coisa boa
1290829469834502144,madrugadão hojee
1290829466294509568,è isso amo coisa boaaa
1290829459822718977,coisa boaa
1290829459373858817,coisa boaaa
1290829458979598336,eu goxto
1290829449261457408,coisa boa bb
1290829448728772608,coisa booooooa
1290829438356160514,blzinha
1290829427258068992,aeeeeee gta hj
1290828841859121158,então é recíproco
1290828693707816962,que isso assim fico mais apaixonada
1290828444746625026,boiola por vc sou
1290827528739926018,tadinha de quem namorar com o
1290826101716066305,eu chupei o bak kkkkkkkkkkk eu juro
1290825912242581507,hoje não foi bom mas mantiveram a vantagem
1290825613390077960,mais um dia de bdl  não fizemos nenhum booyahmas continuamos em 1°
1290825382892113920,mais um dia de liga bdl finalizado e continuamos em 1° lugar na tabela com 2422 pontos e 414 pontos de vantagem segue o líder disparado
1290824665334779904,quando
1290824444282384386,hj não foi um dia bom de bdlmas a vantagem continua em 400 e poucos pontos amanhã é amassar na nfa e abrir uma boa vantagem
1290824061807927296,vc é tão
1290822970575933441,o bak é sempre o azarado coitado
1290822955509981190,acabamos perdendo o  e estamos com 2 abates
1290822789683990528,só pra eu marcar as fics depois
1290821430435885056,bak para de dar esses mole cara pfvvvc
1290821303432355840,vem ser o jon do meu bradock o lzinn do meu rafis o ghost do meu bak a thaiga da minha milena a taina da minha lara
1290820978780536832,povo acha que time faz alguma coisa sem treino simplesmente pq gostam de ver 4x4 e o bak jogando com pessoas que não é da loud
1290820556762349569,aiai quer farpar no tt mas depois no 4v4 é baba ovo do bak ai é fodaaaaa
1290818372662439936,votação para tirar o  do time
1290818344438902786,queria que hoje terua um booyah pra mais um video do
1290818109704753154,eu imagina o bak neste momento
1290818047343833090,fome de kill do crlh   perdendo o booyah por fome de kill
1290817890992750594,chegou notificação q o bak abriu live
1290817671269953538,o bak  nem sabe q eu existo
1290817595222953989,acabamos perdendo o
1290817270906793984,só queria uma foto assim da criança com o bak
1290817120922742786,o bak amg kkkkkkkkkkkk
1290816986990235648,o menino bak deu um puxão de orelha mesmo pelo o q eu conheço o gabriel kkkkkkk
1290816889644621824,eu chupei a gente
1290816728402989058,live do bak coringa e cerol on e a dúvida de qual assitir
1290816487016587268,eu perco tudo com o jordan e o bak falando com voz fofinha
1290816185337032704,bak deve tá zuando que matou o thg
1290815534989221888,e tu tretando com as bak fa na epoca do siga loud lzinn da conta do suporte kkkkkkkkk inesquecivel
1290813371948900352,não vamos titular que ele está prejudicando ou que tal membro está  como eu disse estão apenas em uma fase não tão boa
1290812994402816000,na moral eu tô falando sério não podem deixar o hype enorme que nobru cerol bak com seus 5 milhões de seguidores cada tirar o prêmio do gau
1290812853818187779,não sei oq é melhor nesse vídeo kkkkkkkk
1290812738663600131,a verdade é ele está louco tentando pegar o mvp  pode até prejudicar eles o foda é que ele deve estar puto com lzin e thur sendo que é ele que está prejudicando o time
1290812484555878400,ainda bem que eles abriram muita vantagem nós dias anteriores pq olha bak deve tá muito puto
1290812308139257861,nem sempre temos uma fase boa e essa fase não está sendo agora até porque está tendo menos treinos os meninos vão melhorar só é uma fase
1290812230330712066,bak deve ta só o odio
1290811748354871296,também tô achandotem que rolar demissão nesse timebak só rotação erradathur só mídia lzinn não preciso falar nada horrívele o jordan o pior suporte do mundo vergonha desse time quem concorda comigo respira
1290810951441227778,laude está horrível não sei o que está acontecendo com o   narrar nada  esquece
1290810720603582465,laude está horrível  errando na call e colocando a culpa no time tnc desisto
1290810570787246083,depois de ler bak sonha com d4nt3s e acorda com thur eu nem assisto mais kkkkkkkkk
1290810075003736065,tnc laude passando call de maluco rush sem necessidade vtnc  deixa o  passar call
1290809101774131202,simsó muda o servidor eu acho
1290806142923411461,oi deus eu só queria te pedir q o bak faça uma rotação perfeita que o thur seja a criança satânica da 12 poderosa como smp q o lzinn tome muito fusion e que o jj pegue 2 awm
1290805875624546307,todas as cidades do gta são iguais
1290804860749840384,ghost vinga qm matou o bak pf
1290803293875306498,ghost vai cobra eles mataram o bak seu namorado
1290803229593411589,treino q é bom nada
1290802991352754176,olha esse bak vei
1290801955212873728,nao fala do bak cara
1290801596654387202,bak pegadinhas show trolada novamente com a live aberta sem querer muhahaha
1290801375174107140,quando a nimo notifica é o bak trolando
1290801372489756672,o bak do nada abriu live e fechou  não dá irmão kkk
1290801192197660673,bak abriu live sem quere e minha nimo nem notifico kiria vê
1290800737556013061,nem fudendo que o bak abriu live sem querer
1290800509272698880,eu to rindo  qual foi bak
1290800440448290816,sem graça jogar no time do bak se doido
1290800212856930304,não aguento mais ser feita de palhaça pelo gabriel
1290800177343848456,ctz q o bak foi gravar a partida e abriu live kkkkkkk aí num é burro n o minino
1290799943129747457,bak abriu live na hora do camp  se desesperou p fechar certeza
1290799883595784193,o bak abriu live sem querer e agr tem 5k de pessoas no chat sendo tapeados
1290799851043794949,mentira q o bak abriu live skskksks
1290799763651276802,bak abriu livectz que era pra colocar pra gravar e errou kkkkķ
1290799610194268161,o bak véi kkkk
1290799591764434947,notificou live do bak pra mim
1290799498340511744,e o bak q abriu live kkkkk
1290799341788188672,uai bak abriu live kkkkkk
1290799023763468288,o bak não abriu live sem querer não né
1290797877632081920,já dizia o menino bak faz o p de meu pau na tua mão rsrs
1290796967128436737,teve 4 abates três pro bak e um pro lzinn
1290796607693258753,será pq bak você tem dinheiro
1290796311160160256,miada não 4x3 apenas mas o bak tem 6 nfa vale por 2
1290796076631494658,falou mal de mim  falou mal do bak
1290795561453588481,bak do céu
1290789353145405448,exatamente igual o bak disse que se algum time quiser passar eles vão ter que quebrar a call
1290789111280934914,ahshha tipe bak
1290787649750478848,confira minha transmissão do meu playstation 4  fortnite live at
1290787075017646087,te amo vei
1290786542278057984,bak vai te comer na porrada narigudo
1290786430596374531,pooo grava com os atuais e antigos da b4 ex facção leeboy e bak
1290785745326809091,malu vc é pfta sabe
1290784219845861376,pq q tio bak é tão bom né
1290782133003444224,eu vivo na espera de poder comer um tio bak
1290782028519137282,vou mandar o bak p sua casa
1290781332457639941,surata bak shahshshhs
1290779127436509186,bom bom
1290775249915609089,gente o bak é igualzinho o gl até pq o gl era cpt dele kkkk pelo amor de deus bronca é normal
1290772872798130178,boa sorte hj amassem
1290771320800772097,esperando voce e bak pra marcarmos juntos gtlt
1290770563003297799,o bak é muito  misericórdia dono da loud e do meu coração
1290769696913006592,o véi eu tô chorando com o vídeo q o bak postou do camp do nobru até quando isso mds
1290768933272920064,pra a mina achar o bak gostoso pqp
1290767004505460736,eu amo vocês de um tanto
1290761789253222400,mais o bak diz que é biscoito
1290761113617997831,bdl hoje vai ser so o estresse thur sem a sense net do cranco do jon e do lzinn e um bak com a verdadeira mira
1290760700302958593,o que o bak disse no começo
1290760363441618944,melhor q ele tem cara de ser igualzinho o bak
1290760151369232392,benim yerime de bak hshdhshhs
1290756006536982534,amo vcsde uma forma q eu não sei explica choro muito por causa da vcs mais por amor e carinho q tenho por vcs loud sempre
1290754894840856585,alguém tem essa foto do bak não achei no feed dele acho que essa tá cortada
1290754569610428416,saudades bak na mansão loud melhor canal
1290750356880871426,amanhã no nosso instagram do
1290750009470865415,deus é bom ou o dinheiro não sei  bak loud
1290749622936313861,calmaaaa o bak e meio indeciso com essas coisas já já ele decide
1290747321299468291,ahdhhshaj derde bak derde
1290744034978398210,criar um time e contratar o bak
1290743343346003969,parece q vai ser bak tinha comentado em alguma live
1290743199875698690,o bak que não abre os olhos com o tiringa n
1290738215708758016,fei q dropou a balinha aqui no trampo quer dropa um papel no horário de serviço kkkkkkkkkkk quero nem vê o bak do mano kkkkkkk
1290736549320065027,kkk amo
1290735017325481985,bom como disse não sou ninguém para falar pq realmente rolou lá
1290729584737091584,quando o bak tá muito quieto e fala uma palavra a cada 50min eu me sinto oprimida
