Id,Message
1290430305531318273,e tenho mm q parar de fumar fds usar fumos como escapatória p tudo não pode ser
1290420492097269760,e fumos p esta zona há ou n há
1290408926870147072,a ana já está nos fumos que incrível
1290407488345473025,mas o filipe cumpriu tou clean só fumos legais agora
1290398741304872960,serão  pelo esquadrão de elite da abin formado pelo agente samos e pelo agente fumos
1290375847678009348,doce ambição novos fumos rumos ideias skate na veia morar com ela comer vivência e cagar na regra
1290369073184899073,até os meus fumos são griffados agr fuma se rolex meus putos
1290358448241233920,à todos que tal qual eu são maconheiros e pobres uma dica comprem blends de ervas  naturais e passem a misturar com maconha você usa muito menos maconha por beck o que faz com que você fume mais becks você se acostuma a ficar chapado com muito menos maconha
1290323053319200769,mano acho que a record se junto com sbt e fumos cocaína pelo cu namoral
1290298391088336897,sonhei que tava na australia pegando altos picos irados snapper rocks dbah fumando altos fumos irados altas sessões de surf aí acordo nessa
1290267567949373440,vós fustes á fervenza do ézaro creo que no pero si que fumos á catarata ok
1290265242581135362,nom canso de repetilo o odio mais a envexa nom deixavos olhar mais aló e no teu caso “mateos” és un nacionalista galego do carallo só preòcupache vigho ó respecto do deportivo fumos subcampeóns da liga na tempada 194950 apertas
1290261301789200386,faltou nas bocas de fumos
1290102277013831681,nossa amiga  chorei
1290083528068067330,falta fumos  eu levo
1290039459858141185,voceis pensam que nóis fumos embora nóis enganemos voceis fingimos que fumos e vortemos ói nóis aqui traveis
1290038521193852929,15 dias sem fumos estáme a atrofiar fse
1290030236130672640,uma boa malta agr na cruz alta bons fumos e umas bebidas montar a tenda e passar a noite
1290029241438892032,vocês deviam começar a beber thc porque estão a poluir muito com esses fumos
1290011898868621312,eu dei uns fumos na minha mãe e diminuiu bem as  sem máscara mas tem umas teimosas
1289993843509780480,como fluminense pega os fumos do cruzeiro e quer se dar bem
1289987073877762048,só queria ter fumos e apanhar ganda vibe  n se faz um cu
1289913765501251585,cigarro sabor de fumos selecionados te ajuda a morrer logo  te fornece distância das pessoa cigarra aprecia sol intenso extremo mau gosto que barulho insuportável bicho estranho do caralho pelo amor de deus cala a bocaaaaaa
1289883524921585664,se alguém quiser me mimar com fumos de touhou eu aceito
1289764195928436737,a propósito muito obrigado pelo silicone colocarei nele apenas os melhores fumos
1289714536916779008,não sei q tipo de fumos mas same
1289691446316904449,alguem em vilamoura com fumos
1289675511375884288,sábado de tatuagem larica e fumos
1289652472575717378,amsterdam  melhores fumos melhores comidas  via
1289650778630549505,autor dos fantásticos vinilos dos escaparates e máis eu fumos esta tarde de sábado á asinar exemplares da nosa obra á nova libraría metropolis comics de vilagarcía moitos parabéns e longa vida
1289636992616034305,neste caso  ter alguma razão quando nos deparamos com fumos indiciários de corrupção e o principal líder da oposição tem como um dos seus cavalos de batalha a limitação da autonomia do ministério público tornase difícil não dar razão a ab
1289631113581744129,aprendendo muito com  de lhe conhecer antes dos fumos kkkkk sei que a grana volta e depois lucro de novo bora
1289630172258287616,vem aí a nova linha de  100 imposto
1289623829539516417,fumos e vortemos
1289592915002404864,quero nem vê a crise que vai dar com os fumos os fumicultores dando o fumo muitos com o fumo no paiol ainda quero nem vê que deus abençoe que dê tudo certo
1289582314758914049,voceis pensam que nóis fumos embora nóis enganemos voceis fingimos que fumos e vortemos ói nóis aqui traveis e dessa fez viemos pra ficar
1289509627919396864,e por certo nos e maila a nosa familia fumos ata madrid e o casi sabemos bem do que falamos vivimolo dende o 1°segundo e non marees a perdiz que non tendes a razón unha mentira contada 1000 veces segue a ser mentira
1289400767879639041,fiscaliza as bocas de fumos seus vagabundos
1289388838591369219,p hoje apenas um forró cerveja conversa furada e fumos
1289382897820950529,a nerissola nunca vai ter problemas com fumos isso eu garanto
1289301946457890817,170 reais gastos hj com fumos
1289254003549904897,dizes pra um gajo se ir orientar  pensei logo em fumos
1289227642588323840,q droga essa q ele usou  nem as bocas de fumos do rj tem vai deixar os traficantes daqui com inveja
1289222853733183488,fumos fumamos e  fumando
1289214228444807168,não te stresses pelos meus fumos eu troquei a nossa relação por isso são vários rumos misturados em sumos diferentes sabores diferentes cores mas isto não dá sementes quanto mais flores
1289194944758865920,eu minha mãe e a ana luísa ontem lembrando e rindo dos fumos que eu já levei da moça que ia no ônibus junto com a gente para escola é o auge  detalhe que tem um vídeo que a isis gravou dela gritando comigo com o dedo na minha cara
1289155498894221314,tenho umas saudades de apanhar aqueles sardoes mm grandes com fumos
1289154037690986496,qnd dei concerto na agrival tinha uma salinha de backstage e ao lado tava o agir o meu hypeman foi la perguntar se o gaja tinha fumos ou n tinha mm ou mentiu qual é mais pussy da parte dele tendo em conta q tem um som chamado wella
1289073481917792256,vontade de bater em quem escreve samos fumos kkkkkkk
1289024526874030080,me lembro de um amigo que era viciado em operar dólar fumos diários
1289014029617332227,inês deve ter tomado uns fumos kkkkkk até sumiu
1288995558917644288,fumos e larica tempo pede
1288985090006167552,naquele dia não era só alegria ahahahaha sorte é que já não andas nos fumos
1288979094948937735,vou criar o movimento fumos
1288973516872744963,tenho pena dos meus amgs fumantes tenho um tio q quase morreu por causa dos fumos n desejo aquilo p ngm hj ele vive na merda saude toda fodida pulmao na merda e câncer  eh mt triste isso mano
1288957783245754369,fumos que brilham perdem meninas
1288942318809165824,queria me interna em laricas wisky fumos e séries com a morena modelo da farm pronto falei
1288937305051475970,há fumos
1288932479819292672,foi fantástico  fumos moi afortunados
1288925785387085824,foram apreendidas 7 tonoladas de haxixe fds já andava meio fodido agora vai ficar lindo se fores polícia preocupa te mais em prender pedófilos e essas merdas deixa lá os nossos fumos em paz
1288901614728810501,nem sequer parece uma seita mas que se lixe porque arranjase sempre uns bons fumos
1288896785730215938,fala isso pra meia dúzia e inúteis e o mesmo que da murro em ponta de faca pra esses caras o bom e um governo inchado que de bolsa esmolapra eles tá tudo bem por isso fumos assaltado durante 13 anos
1288866389621714944,há fumos e fumos
1288865506548744192,depois dos fumos que levei não quis mais graça com loja de instagram mas tenho vontade de ter uma física futuramente
1288864054140960768,quando passas mais de 3 dias sem fumos
1288858738590441472,também têm uma boa vida mas vocês acham que é preciso bebida e fumos para serem felizes romantizar essas merdas cria uma pressão enorme a quem não o quer fazer mas vocês não estão preparados para essa conversa
1288855753781063680,rei dos fumos de gringo tropa só acionar
1288852325797330944,como entender uma pessoa que fuma maconha e apoia o governo atual  meu filho olha o preço que tá os fumos misera
1288823069969133570,mas ainda de dia fica esquisito e não favorece ninguém preciso de luzes e fumos e à luz do dia parecemos simplesmente zombies a fazer um churrasco
1288818983525810177,gastar em fumos bebida alcoólica drogas em geral doação carros jogos viciados  eu digo oq vejo no rosto deles  o neymar tem cara de que faz doações sim é isso q tu quer ver  pode sentir nojo por eu sentir nojo de homens bundões o twitter tá aí pra falar mal mesmo
1288772504031551490,lockdown nas bocas de fumos lockdown no transporte público lockdown nas contas públicas lockdown no imposto do contribuinte e nos salários dos cargos públicos depois conversamos sobre lockdown do cidadãobom dia
1288687835562881024,eu vivi assim ate os 17 anos kdaskdkasd fumos em geral nunca me fez falta alcool eu real gosto mas viveria sem
1288628284469673984,sinto que sou o par ideal pois odeio álcool e detesto festas roles e fumos
1288619111287869442,álcool a mim dizme 0 a minha cena sempre foram fumos
1288618610647236610,mauzão dela  bandido da zona  so fumos ‼ gang gang
1288581395359596551,largar os fumos é o q mais me vai custar mas vai ser tao benefico
1288577744482205696,fodase com a vossa idade tava eu a esfolar joelhos na estrada a jogar futebol e vocês aí já agarrads aos fumos kkkk
1288574784016723969,queres comprar fumos a meias
1288573792344776707,há fumos
1288570727617253376,creo que si algunha vez fumos  o que pasara sempre me vou acordar do teu  algo tan especial
1288567535424724995,querem fumos a meias e siga sair
1288552200545996802,e cando fumos fortes no rebote nos ultimos anos sempre foi o noso punto débil
1288515226439233536,pra ir pro fumos
1288481043624886277,eu tomo centrum no dia a seguir as bebedeiras e fumos e fico sempre bem nc tive ressaca bb
1288468129639796739,kkkkkkkkk fumos café pra ela kkkkkkkkk
1288437561967415296,a cara que minha mãe fez quando viu que eu fumos café pra ela  nasci pra ver essa mulher feliz
1288317621616746496,que orgia para com os teus fumos vencidos hahahahaha social entre os migos
1288286334675824641,aqui é a rede social mais adequada pra essa divulgação então da um força lá galera termos muitos produtos massas sedas fumos de ervas e flores acessórios e muito mais
1288282480089485312,chegou aquela hora da noite que eu faço meu chá de wild orange laranja loca pros leigo e fumos 3 marlboro vermelho na porta do prédio enquanto todo cubano que passa fala “oye tan linda por que fumas muchacha”  preciso urgentemente de uma varanda
1288277602847924224,e fumos aqui em aqui em funchal
1288277288904265730,hoxe fumos ver as estrellas e foi marabilloso
1288238066705018881,os fumos para cachimbo preparados com as folhas de fumo da região são fantásticos será que ainda produzem o latakia
1288186810057797632,sdds daqueles fumos molhados
1288172745310842880,curtia bué comprar fumos e ir p topo da town hoje
1288163453841092608,alo  quem é que bola os fumos na série de vcs vcs tem uma pessoa contratada  pra bolar
1288143646353743872,correio tira o pé dos meus fumos
1287901790739013632,fumos que brilham perdem as gajas
1287898577566601219,o corona tambem nao vai a bailes funk e nem a bocas de fumos
1287889763828027392,fumos que perdem gajam o brilho
1287880037807452161,o teu primo nem preciso de shisha com um nariz daquele fumos saem à vontade
1287864400980791296,non sei xk fumos mais si xa sei q si fumo mais vou tar mais fumada que non sei sempre fumo mais punto
1287839737915609088,se para a minha mae fico irritado quando nao tenho fumos então ela deve dar na coca
1287806679611056128,se isso já é difícil de achar imagina os fumos da  quem sabe do que eu to falando sabe o que é sabor em fumo pqp
1287805607014207489,saudade de uma hardrush da starbuzz é uma argelini white russian dois fumos que hoje em dia não se acha nem a pau
1287792701115641857,vou dar uma amenizada nos fumos dps desse final de semana
1287781797401636868,tb não esses pertencem à categoria país crápulas assim co aqueles q auxiliados por advos forjan documentos p darem um valor aquém do q podem realmente a sobra vai para noitadas bebidas e fumos de divs tipos moral ilibada nota10 né haverá muito choro e ranger de dentes
1287768805473648640,salve guriada chegou na casa a nova seda bolare pra quem curte uma sedinha brown ultrafina e tá com pouco cash monta o kitzinho na dalcs essa semana e leve uma seda bolare de presente uma dica pra quem quer montar um kit já são as lemon blends fumos kumbaya
1287756404053475329,fumos em sintra falem com um gah
