Id,Message
1291068496282083328,péssimo ja fumar macinha a tanto tempo que vc sente diferença em seda mano peguei uma ocb na promoção e to tipo noooosa pq queima diferente
1291068258586693633,direto do arquivo fiat viaggio sedã médio anunciado como certo mas que acabou não vindo para o brasil
1291068216148742146,sem seda e sem dinheiro
1291067452571422721,não se trepa em quinze minutos pois até charutos precisam de tempo aceso pra queimar pois até às três tem papo de vinho e seda é pra tocar
1291066819919392770,na falta de seda posso usar meu papel de trouxa
1291066735471341574,acabei de receber o salário queres uma corda de seda
1291066610497748992,ainda tem gente q tem coragem de falar q nossa sociedade não é uma machista escrota do caralho mermao eu n só trabalharia 10hrs com eficiência como faria melhor q ele demorou uma década pra achar uma seda q tava na cara dele imbecil
1291066279453958144,ai amg nem me fale a vontade de passar um seda  era grande
1291066073228423168,eu desci com a vívian ontem na biqueira  a gente comprou maconha e chamamos na lojinha pra comprar seda tbm né quando a moça abriu a porta dei de cara com dixavador aí falei “compra”
1291065998183997440,to apx mesmo é no vestido de seda
1291065856051621888,vc não tem uma thread de pura seda  vc tenha linkado la
1291065340022202376,beseado na carteira seda atrás do celular e pronto pra sair do trampo e ir f1 na praia
1291064599165493248,me matando para encontrar uma seda em casa
1291064249108910087,bretas é de esquerda apesar do bom trabalho durante depoimento de lula ficou rasgando seda pra ele pq foi seu eleitor
1291063749097521153,porra era só uma seda
1291062875331665921,ih da ultima vez que fiquei sem seda bolei no papel toalha e colei com super bonde importante é carburar
1291062526445264896,coisas que me deixam triste 1 ter maconha e n ter seda 2 ter seda e não ter maconha
1291062412423114752,desconheço seda pior que essa smoking red bagulho é pior que trevo
1291062397042659329,em minha defesa era na finada loja da consuelo e era um vestido todo de seda kkkkkkk
1291062078086746115,nem acredito que nao fumei um ate agora vou no corre da seda
1291061838449463303,pq eu sem você é como ter o boldo sem seda
1291061706681180161,os menos bola so pedrada mane seda ao contrario e os crl td kkkkkk
1291061420554059776,ela é tipo aquela seda q salva
1291061069163769857,resolvi f1 depois de um mês fui comprar seda e o banco descontou o último din q eu tinha kkkkkkk é mole
1291060582385356801,uma equipe de  japoneses busca criar uma vacina contra o coronavírus com uma proteína de
1291060393700450308,mais uma notificação minha pra ti seda
1291059948831543296,foi po fui aí nos mocó e roubei a seda e a bolinha do teu piercing
1291059720397172737,cremes q são baratos e não dão nada por eles mas deixam o cabelo lindo seda
1291059682057113601,beck de flor e haxa com piteira do tamanho do mundo e seda cortada  beck de pontas sem piteira e com a seda toda
1291059525022343168,tá bom quem roubou minha seda admite agora
1291059425671872521,eai urso vem com a seda
1291059165096443904,acordei e não tem seda dar umas bongadinha então
1291058004931092480,alguém q mora na pdc me salva uma seda nunca pedi nada p vcs
1291057588185042949,eu sempre aperto gordinho porque acho que to gastando seda pra nada se bolo fininho afff seda é caro no recreio ta
1291057457230417925,chegou minha comida e junto uma maconha de 5 e uma seda  suco de laranja
1291057124878036998,era só um baseadinho de duas seda pra melhorar esse dia do krl
1291056971060256768,eu e o matheus mto falsos pasmos pq compramos uma seda prata esses dias e vem 50 e a gente ta de cara de fumamos tanto kkk mto atores
1291056780362100740,nos primeiros é confuso mesmo kkkkkk mas dps melhora
1291056573607968768,minha vó tbm ta meio assum com o primeiro ep ja de vis a vis
1291056510005645312,eu to apaixonada pela seda azul q comprei
1291056361741197317,no último mês não fumei seda
1291056160791986176,pq eu sem voce eh como ter o boldo sem seda
1291055904654340096,moletom aquela merda que oc emprestou pra bel é um lenço de seda eu n uso aquilo nem no calor
1291055620276334593,não uso mais capinha transparente pq agora uso a capinha pra guardar seda
1291055195384946690,hidratação cremes de hidratação da novex rícino e babosa são excelentes pentear cremes de pentear da salon line eu prefiro cremes mais densos pq segura melhor meus cachos lavar eu gosto mt do shampoo e do  de mel e do de babosa da seda
1291054932209086464,na hora do aperto eu olho pra seda
1291054463051071488,fui bolar um tabaco e na hora de lamber a seda fui de máscara
1291054456642113537,pq eu sem você é como ter o boldo sem seda
1291053913228161025,molha seda
1291052886445756417,comprei um creme da seda perfeito pro meu cabelo arrumei ontem e hoje ainda tá lindoo
1291052855907045378,dia 15 tem o aniversário da laura e eu ainda tô rindo que vou dar um kit maconha de presente p ela com seda isqueiro e piteira
1291051838989578242,nossa eu nunca compro seda q eu gosto sempre compro uma cagada
1291051022945857537,ss aquela seda transparente já mais vista
1291050806259712006,eu e q giovanna comprando os pijama de seda da shein bem burguesas
1291050445302042624,fala quantos anos q vou fazer um número  de cm na seda de metro é a tradição aqui em casa
1291049993374248961,já que eu não vou nem fudendo ir comprar outra caixinha de seda eu vou usar a minha braba p fazer um brisadeiro dhr mermao
1291049911941763073,terminar um  é triste mas vocês já derrubaram a maconha da seda
1291049520311214080,não entendo a rasgação de seda
1291049036968075264,eu amo a seda da bem bolado
1291048254096969734,o idoso cheiroso parece gostar de uma seda bicho tá viajando
1291048229023485952,tem q aprender a bolar melhor seda
1291047974437629955,aperto na seda jogo no balão
1291047539433705473,caralho vai toma no cu eu sou uma jumenta peguei o tabaco e o filtro e deixei a seda em casa surto
1291046949571919874,atualmente estou usando seda e skala meu cabelo também não se dá bem com os produtos da salon não mas se você quiser recuperar seu cabelo recomendo skala e o tônico da gota dourada
1291046774724014080,alguém me traz uma seda por favor
1291046658663489538,2 dias e a pele uma seda espero aue tire os cravos tb
1291046374243475456,jaemin tem cara de quem acorda alguém cumprimenta ele e ele bom dia é o caralho aí toma o cafezinho dele e vira uma seda
1291045824764555267,nem creio q minha seda acabou
1291045523428966400,perdi minha seda e vou ter q me obrigar a usar papel de pão
1291045235582210048,tenho cigarro e baseado mais lembrei que moro no éden e aqui não vende seda
1291043779365961728,seda nunca é demais
1291042742760603649,fiz da canoa uma seda e não me toquei
1291042617266929665,cê tá molhada eu molhei minha seda
1291041188536033282,pode desenvolver a nova geração do  como um modelo  o  pode ganhar a mecânica do        previnase contra o  e diminua a propagação do
1291040722867687424,surge as primeiras imagens que confirmam que o novo  deve ter a mesma dianteira polêmica do            previnase contra o  e diminua a propagação do
1291040450309234689,bolei um tabaco e a seda tava com gosto de maconha saudades
1291039883549646848,ninguém quer me salva na seda aqui pelo aquarius não
1291039859990298625,cheio de ódio ja fui bolar o primeiro do dia os zomi passa fui intocar a questão quando peguei a seda tinha rasgado desgraça
1291039338663481344,vestido de seda o seu manequim tambem te deixou
1291038221217026051,zoi jogo dois na seda prós cria mo paz o retao
1291037728965099523,levo 5 minutos pra conseguir bolar seda ruim
1291037646828064768,eu odeio a seda da bem bolado só me irrito
1291037632403832832,kkkkkkkk o nome dela já diz tudo seda
1291036396883447809,amazon shampoo seda liso perfeito 325 ml seda branco por apenas r 190
1291036341782945795,comprei minha seda de vidro
1291035802567430145,e não é que eu consegui a seda
1291035786612281346,me encontro perdido com erva e sem seda
1291034734831730688,eu e wellington indo p shopping gente para no sinal e dois caras de carro abaixam o vidro e pedem 1 seda kkkkkkk dai a gente acabou dando a mais e o mlk deu um salvezin de prensado
1291034214654189568,alguém apoia uma seda
1291033137909243905,a mensagem começa com amiga do meu coração já sei q quer algo era seda
1291032708982939649,cade mano essa seda
1291032363070259201,tmnc só estresse nessa porra daí fui fumar um tabaco pra ficar de boa e perdi a seda que raivaaaaaa
1291032236549185537,comprei seda no sábado hoje já não tem nenhuma fui falar com minha mãe que tamo fumando muito e ela meteu serinho quem fuma mt é snoop dogg queria eu fumar muito não mentiu mas com esse pensamento dona silvania certamente vai me falir
1291031891156574210,ai esse seda blogueiras eh perfeito demaisss
1291031804623892481,pensando nas vezes que eu quis comer aquele creme seda marrom pq tinha cheiro de chocolate
1291030295152603136,veja  prime  r 195  shampoo seda liso perfeito 325 ml
1291029667676389378,eu amo ele mas assim não dá amiga do céu mês passado ele tava mandando buquê de flores da isabella e agora ta nessa rasgação de seda
1291029439011328000,mano eu tinha pegado tirava da seda deixava lá quadrando no sol um time e dps carburava
1291029123721306112,40 na seda começar a tarde tranquila
1291028811270754308,26619 shampoo seda liso perfeito 325 ml seda branco  5 unidades  r 979
1291028640495554560,amg eu uso seda boom volumao
1291028217189498880,primeira vez que eu uso o creme da seda nossa muito bom
1291027870920450050,tamo juntasso rê e hj quem vai levar a seda de metro hahaha
1291027063797960705,minha seda acabou o que será de mim
1291026570413518849,eu estava na casa da minha vizinha eu tinha cerca de 11 anos e ela colocou um vestido em mim como brincadeira assim que ela colocou em mim uma nova avenida abriu dentro de mim eu amei a seda em meu corpo me deu essa confiança” yungblud
1291025912738316289,comprei seda rosa hihihi
1291025441386528770,aprendi a bolar na seda grande de ponta a ponta
1291025405164630017,joga na seda fazendeiro
1291025366761562114,alguém salva na seda mó ódio
1291024816510771202,passei um reflexo no posto fiscal de bom jesus os polícia revistou tudo achou o dichavador e 2 pacotinho de seda falou pra caraaalho mas liberou graças a deus não tinha maconha
1291024109862891521,voltei a usar shampoo e  e os cremes da seda e meu cabelo tá tão cheiroso que aaaa
1291024073888346113,tenho seda queh fuma
1291023807558430720,a camisa i traz o tradicional branco mas com uma trama elegante inspirada na arcada do emblemático edifício lonja de la seda comemorando a cultura da cidade como fonte de força para o clube e parte de seu dna
1291023554566402048,born from bravery é o design conceitual dos três novos kits do valencia cf feitos pela puma para a temporada 20202021 com a inspiração vindo de três  icônicos da cidade de valência a lonja de la seda a indústria da laranja e o pintor joaquín sorolla
1291023306947264514,eu e meu cunhado nao compramos uma caixa de filtro e outra de seda nao hahaha quero ver eu terq ir em tabacaria agora
1291022654170968064,no fui tirar minha capinha pra tirar foto e achei a seda rosa da barbie que a nath me deu kkkkkkk minha amiga eh perfeita
1291021869462753281,eu não gosta mt de seda pq resseca mt meu cabelo mas esse shampoo e  de argan é realmente um achado o preço então maravigold nem o joico deixou meu cabelo tão macio e brilhoso assim
1291021814462906369,minha mãe achou minha seda
1291021410048106496,viado hidratei ontem com um que comprei da seda no mercado mesmo foi tudo pra mim
1291021353722748928,o erick é um anjo me deu seda dichavador e maconha pra que amigo melhor que este
1291020703190351872,fui na rua com 100 reais só pra comprar as coisas pra pintar meu cabelo e comprar seda e piteira voltei com 2 reais
1291020526392094721,cabou a seda vou roubar na vizinha vulgo minha primuxa
1291020507236753409,sabe oq eu sou doidinho  é que sou maconheiro nato queimador de mato motivo de sobra pra mim queimar um na minha mão ta dichavado seda bem bolado
1291019955669016576,tá é na pepeca desgraçado suja logo a seda
1291019724076257282,tlc mano eu racho dms com esse mlk  pdp seda ross
1291019318197657600,queria fuma to sem seda oh vida cruel
1291018763635220484,bts vou na padaria comprar seda e deixar carregando não se apresenta ainda pf
1291018412467068930,fuma na seda de vidro da uma onda do crl kk
1291018284586893314,maravilha de fio de seda
1291018179926544385,boquita de  de sedavianca
1291018176449437698,queria usar coisas naturebas mas entre pagar a conta de luz ou usar isso pago a luz e fico com meu seda
1291017829760868352,tenho que parar de comprar seda mini size mds
1291017164451971081,e minha mae que pediu uma seda emprestada p bolar as pontinha de paiero dela tiro uma fto pra me mostrar como ficou kkkkkkk
1291017123905654784,olá se você fez uma fanart de pura seda minha fanfic por favor fale comigo pessoinha eu te perdi e o twitter nao me deixa acharrrrrrr
1291016663857598469,eu queria muito achara a pessoa que fez uma arte de pura seda c
1291016475516571649,o quão essas mensagens são  é surreal   eu gosto do seus vídeos  acho engraçado  você tem carisma  amo suas fotos  maquiagens  eu não tô rasgando seda não  tô falando a verdade
1291015892835414021,ooo meu deus até o bichinho da seda entrou na dança
1291015461325484034,ai gurizada gudangzinho e seda sendo vendida ja brotaaaa
1291015064019963905,aqui onde eu moro não seja que sumiu mas eu fico mais de uma hora esperando o ônibus da empresa nilopolitana sulacap x nova iguaçu passar isso é um absurdo e sem contar que depende de ônibus depois das 22h não tem mais somos obrigados a pegar van pagar 5 reais
1291014766056681472,ainda não são nem doze horas e a minha chefe já me fez correr praticamente a tailândia inteira em busca de tecidos de seda humor acho que preciso urgentemente de café gelado
1291014076534009856,tenho beck mais não tenho seda isso q é foda
1291013799655374851,uma equipe de  japoneses busca criar uma vacina contra o coronavírus com uma proteína de
1291012793869774848,eu só mudei meu shampoo e passei a usar um seda pós banho e já era
1291012655491305472,tutorial no youtube um pacote de tabaco e uma seda inteira voce treina bastante ou compra um bolador  n vale a pena
1291011893084196864,é isso memo compra seda tabaco e filtro e boa
1291010929946132480,indo passar um shampoo seda nesse cabelo
1291010916729991168,ninguém tem uma seda
1291010168097046529,esse é o pior exemplo possível das pretensões hegemônicas chinesas ce tem a nova rota da seda  massivos na áfrica disputas territoriais no mar do sul da china e na caxemira entre outros já hk o tratado c o ru devolveu o controle p china
1291009392054358016,tomara que tenha alguem nessa praça com uma seda pra salvar sem beck o dia passa  lento
1291009170456576003,o sistema organizado do empréstimo chinês  via  o cavalo de tróia oriental tem outro formado e este não quer ultrapassar uma muralha mas quer formar uma nova rota da seda assista à “pegadinha chinesa” “quem tiver ouvido para ouvir ouça”
1291008995411603457,seda blunt sabor maracujá apenas 800
1291008603088916482,hahahahaah  é sobre a seda de bar sim  e sobre uma música pop foda da  que fala do meu momento total
1291008164662517760,minha mãe estava dormindo e eu coloquei vestido de seda pra tocar altao e fiquei cantando  ela faltou me matar
1291007169706561537,pensando seriamente em ir na boa vista pra comprar seda e essas paradas olinda não tem uma tabacaria que preste boy
1291007094871797760,água cristalina luz que ilumina a estrela mais brilhante vou te dar eu trago a seda mais fina cor de cajuína te encontrei no fundo do meu maaaaar
1291006524446445568,a seda tava na minha mão e do nada eu perco ela krl qual meu problema
1291006363133456384,pelo menos ele não furava minha pele de seda
1291005756775567366,brabão querer f1 e não ter seda
1291005366252244992,prazer mãos de seda
1291004638225928192,queria uma seda nova
1291004536711249920,não imaginava seda e renda não mas poderia fazer uma composição melhor das cores né querida tem muita cor aí falta uma linha estética se quiser te dou umas dicas das modas francesas
1291004152806596608,e isso pra não falar na nova rota da seda o mundo ainda não se deu conta do perigo que a china representa
1291004010988797952,fazia tempo que não colocava nos canais espn fox não aguentei 5 minutos em cada um até que demorei mas sem condições de ver a lavação de seda com aquele time imundo que o palmeiras vença hoje e sábado por 3 x 0
1291003427473043456,alguém me arruma uma seda
1291002458999750656,nossa o creme da seda deixa meu cabelo muuuito cheiroso se eu falar a quantos dias eu n lavo ngm acredita
1291001736749096962,no meio da ceilândia com a mente na jamaica quem tem seda
1291001712602488833,brot aí te apoio mano kk só seda celulose
1291001416664993792,ja saca da seda q eu q vo bola agr
1291001282975748096,ta ligado que tem uns furinho no filtro se tampar eles com uma seda o cigarro melhora
1291001165401010176,tô com maconha boa mas sem seda sem piteira e sem isqueiro parabéns eu d
1291000777352392706,primeiro eu pensei seda tipo seda de bolar ai fiquei oxe
1290999903867547648,n tem seda nem papel de pão top
1290999777413521412,é uma seda manin kkk
1290998319033061376,não tem uma seda nessa casa puta que pariu
1290998253690003458,caminhei horrores pra achar uma seda
1290997586426564610,70 na seda com o fernadinho
1290996913190436864,a paz é divhavada é jogada na seda
1290996557358276609,maconha pesando a seda sem pensar nada eu aperto e trago
1290996408649220097,seda é o melhor shampo
1290995555921997825,a paz é dechavada e fumada na seda  enquanto a brasa tá acesa
1290995120708431872,poxa marchezan abre o comércio aí tô ficando sem seda
1290994028830511105,vou ir na rua compra a seda pra apertar o boldo
1290991921062711296,vei não acredito que não tenho uma seda p hoje e não vou ter nem tempo de comprar
1290990894196363265,últimas unidades do cinzeiro the bulldogs últimas unidades da seda de vidro pequena
1290990452829822978,não uso mais salon line skala só pra cowash as vezes pra pentear só lola e seda que são bons mesmo e vcs precisam estar preparados pra essa conversa e começar a usar coisas diferentes pq salon line eh mto ruim
1290989611754426368,n tem seda mas tem piapple pipeapple
1290989168299069440,numa manhã fria de inverno frágil é a pétala de papel de seda na delicada flor
1290988377832140805,ansiosa pra lavar o cabelo hoje pra dormir com a touca de seda pra ver se funciona mesmo
1290987873462886400,ah neeeeem perdi minha seda dentro de casa
1290987025949237248,achei q tinha perdido meu pacote de seda sai na rua o pacote tava na calçada
1290985289935204352,onde diabos eu deixei aquela seda infern
1290984635808219137,“o que é que a baiana tem que é que a baiana tem tem torso de sedatem tem brincos de ouro tem corrente de ouro tem tem  tem tem bata rendada tem pulseira de ouro tem tem  tem tem saia engomada tem sandália enfeitada tem tem graça como ninguém”
1290983655725293574,tenho fetiche por samba canção de seda
1290983312404541445,ela e tipo aquela seda que salva
1290983059718905861,bom dia sem seda
1290982511015845888,quer me ver com nojo eh eu acordar e lembrar que esqueci de comprar seda ódios
1290980418465026048,perdi minha seda e tô no interior
1290980245793837056,chama o bombeiro não pega a seda ladrão kkkk
1290979191966572544,a mina passou a seda no crédito estou incrédulo
1290976652843986944,a paz eh dechavada e fumada na seda
1290976150899109888,que rasgaçao de seda logo de manhã
1290975758190510081,como assim ngm tem seda
1290974857652580352,mano ontem eu apertei o famoso charuto cubano na blunt um cone na verdade de ponta a ponta sem cortar a seda e nem nada só deu p pilar a parte que põe na boca p fumar muito lindo queria ter tirado uma foto deu até pena de fumar
1290974100857528321,serio os cremes são tudo mesmo o cheiro tudo acho que uma das melhores linhas que eu ja usei alem da seda boom
1290973998180958208,tanta seda rasgada mas fica a pergunta globonews mencionou os  de outros canais cujas bases estúdios foram destruídos pela explosão e mesmo assim estavam nas ruas trazendo imagens e
1290973332737851394,eras só um patrocinio da bem bolado nunca mais ia fica sem seda
1290972437711028224,hoje eu tô uma seda em pessoamuito bem humorada kkkkk pq será
1290971953273208833,era só a seda
1290969154984574976,então elas são de cetim ou seda
1290968582030057472,como ir na distri comprar seda sem morrer de hipotermia
1290967320169414656,minha seda acabou o q faço
1290966259295760385,o maconheiro tão maconheiro que fica sem fumar por preguiça de comprar seda
1290965504962822144,o mais raro e meu comprei uma seda mto braba jejajd fininha tlg grandona boa dms quando o cache subir os guri vai
1290964196851679232,eu molhei minha seda
1290962512918216704,fumando no papel de pão sem nenhuma seda
1290962093638922240,manuzinha eh cria tbm aperta na seda joga no balão pega a glock e joga um pentão
1290958901786148864,seda de papelaria é dms
1290956854894432256,o tribunal é um corpo composto de lavadeiras juízes oficiais de justiça meias de seda sacerdotes vladimir safatle essa frase diz muito
1290955695047823366,seda costão
1290953671610634240,já perdi minha seda dnv fdccc
1290952876911661057,aaaaaa qual a marca da seda amg faz tempo que to doida atrás de uma seda rosa mas nunca achei
1290952668526137346,acabaaa
1290952528406949889,blz vc cobrar mais pq uma parada é de seda e tá num bom estado de conservação mas n consigo justificar pra mim isso ultrapassar 200 reais por ex
1290952295346327554,bom dia a paz é dichavada e bolada na seda
1290951964562460672,neste momento acho que seria possível sim e fico imaginando a rasgação de seda de moro para lula
1290951903761838080,to com uma caixa de seda novinha aqui q n vou usar se alguém quiser eu ia dar o chá tbm mas o cu do meu ex pegou
1290940230682447872,faltou a seda pela manhã kkk q ódio
1290939430610653186,traz a seda bandido que os já quer fumar
1290934428601114625,a isabela num viu que eu to acordada essa hora e num fez eu descer la no portão pra dá um seda a ela não né vizinhas maconheiras ondem habitam o que comem veja hoje no globo repórter
1290934300054032384,“trouxe seda minha seda acabou”
1290923905901834240,tô sem seda vai toma no cu
1290921512724299776,pronto acordei e sem seda
1290913160581599233,queria só uma seda pra colocar fogo
1290909982800699392,seda mechas brilhosas
1290908162892148736,cogitando em sair pra ir comprar seda lá na pronta
1290906900645765120,hahaha  nunca tinha imaginado trabalhada na seda essa é ótima hahaha
1290905686952628225,gente eu amo acordo a pele uma seda
1290904312898555904,ruim que eu só tenho seda câncer pra apertar
1290902579648528385,hj o dia foi melhor impossível fiz um royal melhor jogo possível do poker e puxei 3k cheguei em casa e dormi bêbado acordei agr sem sono afim de fumar um p voltar a dormir um mas n tenho seda
1290902539521732609,eu e ela somos uma quimica perfeita tipo a maconha o fogo e a seda
1290901609858433026,seda e noites em lençóis
1290901430203830273,tem uma coisa que eu gostaria muito de ter e estou disposta a gastar uma grana com isso pijama de seda
1290896126623789057,meu copo brilha tipo seda enrolada ao avesso
1290895417153118209,bolar na seda grande ou pequena eis a questão
1290895385049825280,quando tenho seda não tenho mato quando tenho mato não tenho seda
1290893667323052032,bolei um duas seda e agr to qse infartando p fuma ele td kkkkkk mas estou concentrado and i go continuar with my
1290893651405615104,igual uma seda pra nadaaaa
1290892259517497344,puta que pariu tu usa seda
1290889857863159808,já vem é com tudo uma mistura de rosto da gisele pele de seda da grace jones e a vida eterna da cher
1290888502016704512,uma bonitinho de ver mas eh de uma rasgação de seda insuportável kkkk
1290887426093834241,passar pano pra um garoto que matou o padrasto pra defender a família tão maluco nem precisa fazer isso ele mesmo pegou o roupão de seda pura e se vestiu com ele o que devemos fazer é trazer uma taça com uma coquinha gelada pra ele relaxar agora
1290885239200460800,caraio eu tenho uma seda verde auuuuuu
1290884144948486144,achei q tu era uma moça pura q usa até seda de vegana
1290881697475592192,ngm na pista pra salvar a seda
1290881484551856129,faltou a seda e uma hora dessas eu não vou na helena nem fudendo
1290880901493198848,beisso virou moda rasgar seda pro rival foi eles que se fodam e vocês juntos aidento
1290880781703884800,o nivel de boiolice q atingi nesse ultimo cap de pura seda não ta escrito kel obg por tudo eu to destruída
1290880215753924608,acabou a seda
1290879311130624000,agora estamos rasgando seda um pro outro sao 07h16 da manhã na frança omg
1290879152204193799,seda acabando green acabando como vou sobreviver nessa quarentena
1290878793582809089,fiquei sem seda  como pudi deixar isso acontecer afff
1290878257571811328,eu chupei de seda
1290878138143186944,seda e renda é mto pequeno burguês
1290878016793567232,tava sem seda e um cara q nunca vi na vida me deu uma caixinha novinha de seda no mundo ainda existe pessoas boas
1290876433527705600,n compro seda nunca mais
1290876021009416193,fica sem seda dói mais kkkkkk
1290875166801698816,ja ficaram sem seda hoje
1290873573079490562,enrolei pó de café na seda e acendi muito bom recomendo
1290872085942763520,me traz uma seda
1290872027998560256,sozinha sem sono to só essa musica aqui tristoca carente usando seda em meu sofrível colchão inflável enquanto meu bêzinho ta produzindo
1290869800261091328,agora q ia subir um pra relaxar a última seda rasga  pqp
1290868587490672642,nunca mais comprei seda ja catei dois packs de gg kkkkkk
1290868539491069953,isso me lembrou um dia q eu e mais 20 pessoas estavam na parada chegaram 2 meninos e perguntaram se eu tinha seda fiquei semanas pensando que devo ter cara de chapada
1290867524305813504,os kra até esquece q da para bolar em seda normal
1290867312686489601,não sei porque pagam tanto pau o mesmo serve pra the king mas na vdd sei pq rasgam seda pq saiu na netflix inclusive os que andam saindo na netflix tão vindo tão ruim mds o último que eu vi q era bom foi crash landing on you
1290866744790319104,a gente fica tão feliz quando acaba de comprar um pacotinho de seda aí tira a primeira seda kdkdkdkdk prr e um momento tão mágico q falta pouco aparecer unicórnios e duendes ksksksksksks
1290866611868622849,a classe e a  de bolar finos perfeitos na seda pequena
1290866301867626496,na falta de seda use seu papel de trouxa
1290866274046812160,e comigo vocês implicam só por que falei que queria seda rosa né
